business_date,asset_name,business_date,analytic_subcategory,value,,,,US Equities,EU Equities,JP Equities,HK Equities,US 10y Bonds,UK 10y Bonds,Eu 10y Bonds,CA 10y Bonds,JPY,EUR,AUD,CAD,EURGBP
01/08/2019,Gilt Future,01/08/2019,momentum,0.802372856,,,,,,,,,,,,,,,,
08/08/2019,Gilt Future,08/08/2019,momentum,0.322243252,,,,,,,,,,,,,,,,
15/08/2019,Gilt Future,15/08/2019,momentum,0.105692369,,,,,,,,,,,,,,,,
22/08/2019,Gilt Future,22/08/2019,momentum,0.046437444,,,,,,,,,,,,,,,,
29/08/2019,Gilt Future,29/08/2019,momentum,0.050440831,,,,,,,,,,,,,,,,
05/09/2019,Gilt Future,05/09/2019,momentum,0.014362021,,,,,,,,,,,,,,,,
12/09/2019,Gilt Future,12/09/2019,momentum,0.148347565,,,,,,,,,,,,,,,,
19/09/2019,Gilt Future,19/09/2019,momentum,0.94106725,,,,,,,,,,,,,,,,
26/09/2019,Gilt Future,26/09/2019,momentum,0.887075779,,,,,,,,,,,,,,,,
03/10/2019,Gilt Future,03/10/2019,momentum,0.633578897,,,,,,,,,,,,,,,,
10/10/2019,Gilt Future,10/10/2019,momentum,0.438265033,,,,,,,,,,,,,,,,
17/10/2019,Gilt Future,17/10/2019,momentum,0.995138545,,,,,,,,,,,,,,,,
24/10/2019,Gilt Future,24/10/2019,momentum,0.591456839,,,,,,,,,,,,,,,,
31/10/2019,Gilt Future,31/10/2019,momentum,0.319781907,,,,,,,,,,,,,,,,
07/11/2019,Gilt Future,07/11/2019,momentum,0.110623049,,,,,,,,,,,,,,,,
14/11/2019,Gilt Future,14/11/2019,momentum,-0.38560693,,,,,,,,,,,,,,,,
21/11/2019,Gilt Future,21/11/2019,momentum,-0.268345486,,,,,,,,,,,,,,,,
28/11/2019,Gilt Future,28/11/2019,momentum,-0.01367749,,,,,,,,,,,,,,,,
05/12/2019,Gilt Future,05/12/2019,momentum,0.053318879,,,,,,,,,,,,,,,,
12/12/2019,Gilt Future,12/12/2019,momentum,-0.379023655,,,,,,,,,,,,,,,,
19/12/2019,Gilt Future,19/12/2019,momentum,-0.624496876,,,,,,,,,,,,,,,,
26/12/2019,Gilt Future,26/12/2019,momentum,-0.548560464,,,,,,,,,,,,,,,,
02/01/2020,Gilt Future,02/01/2020,momentum,-0.580214431,,,,,,,,,,,,,,,,
09/01/2020,Gilt Future,09/01/2020,momentum,-0.509675284,,,,,,,,,,,,,,,,
16/01/2020,Gilt Future,16/01/2020,momentum,-0.641029253,,,,,,,,,,,,,,,,
23/01/2020,Gilt Future,23/01/2020,momentum,0.872125661,,,,,,,,,,,,,,,,
30/01/2020,Gilt Future,30/01/2020,momentum,0.977489593,,,,,,,,,,,,,,,,
06/02/2020,Gilt Future,06/02/2020,momentum,0.949625682,,,,,,,,,,,,,,,,
13/02/2020,Gilt Future,13/02/2020,momentum,0.999701738,,,,,,,,,,,,,,,,
20/02/2020,Gilt Future,20/02/2020,momentum,0.863103256,,,,,,,,,,,,,,,,
27/02/2020,Gilt Future,27/02/2020,momentum,0.962268982,,,,,,,,,,,,,,,,
05/03/2020,Gilt Future,05/03/2020,momentum,0.942301448,,,,,,,,,,,,,,,,
12/03/2020,Gilt Future,12/03/2020,momentum,0.628836624,,,,,,,,,,,,,,,,
19/03/2020,Gilt Future,19/03/2020,momentum,0.988026569,,,,,,,,,,,,,,,,
26/03/2020,Gilt Future,26/03/2020,momentum,0.698758027,,,,,,,,,,,,,,,,
02/04/2020,Gilt Future,02/04/2020,momentum,0.97827038,,,,,,,,,,,,,,,,
09/04/2020,Gilt Future,09/04/2020,momentum,0.997203543,,,,,,,,,,,,,,,,
16/04/2020,Gilt Future,16/04/2020,momentum,0.958340873,,,,,,,,,,,,,,,,
23/04/2020,Gilt Future,23/04/2020,momentum,0.868703794,,,,,,,,,,,,,,,,
30/04/2020,Gilt Future,30/04/2020,momentum,0.826506138,,,,,,,,,,,,,,,,
07/05/2020,Gilt Future,07/05/2020,momentum,0.696796267,,,,,,,,,,,,,,,,
14/05/2020,Gilt Future,14/05/2020,momentum,0.68425493,,,,,,,,,,,,,,,,
21/05/2020,Gilt Future,21/05/2020,momentum,0.600933444,,,,,,,,,,,,,,,,
28/05/2020,Gilt Future,28/05/2020,momentum,0.228631193,,,,,,,,,,,,,,,,
04/06/2020,Gilt Future,04/06/2020,momentum,0.0448613,,,,,,,,,,,,,,,,
11/06/2020,Gilt Future,11/06/2020,momentum,0.404776095,,,,,,,,,,,,,,,,
18/06/2020,Gilt Future,18/06/2020,momentum,0.28641281,,,,,,,,,,,,,,,,
25/06/2020,Gilt Future,25/06/2020,momentum,0.343101373,,,,,,,,,,,,,,,,
02/07/2020,Gilt Future,02/07/2020,momentum,0.275595608,,,,,,,,,,,,,,,,
09/07/2020,Gilt Future,09/07/2020,momentum,0.503276378,,,,,,,,,,,,,,,,
16/07/2020,Gilt Future,16/07/2020,momentum,0.53717081,,,,,,,,,,,,,,,,
23/07/2020,Gilt Future,23/07/2020,momentum,0.587446271,,,,,,,,,,,,,,,,
30/07/2020,Gilt Future,30/07/2020,momentum,0.543069965,,,,,,,,,,,,,,,,
06/08/2020,Gilt Future,06/08/2020,momentum,0.374271796,,,,,,,,,,,,,,,,
13/08/2020,Gilt Future,13/08/2020,momentum,0.680365849,,,,,,,,,,,,,,,,
20/08/2020,Gilt Future,20/08/2020,momentum,0.829574623,,,,,,,,,,,,,,,,
27/08/2020,Gilt Future,27/08/2020,momentum,0.456680971,,,,,,,,,,,,,,,,
03/09/2020,Gilt Future,03/09/2020,momentum,-0.606233638,,,,,,,,,,,,,,,,
10/09/2020,Gilt Future,10/09/2020,momentum,-0.141434967,,,,,,,,,,,,,,,,
17/09/2020,Gilt Future,17/09/2020,momentum,0.261112442,,,,,,,,,,,,,,,,
24/09/2020,Gilt Future,24/09/2020,momentum,0.497664062,,,,,,,,,,,,,,,,
01/10/2020,Gilt Future,01/10/2020,momentum,0.459665068,,,,,,,,,,,,,,,,
08/10/2020,Gilt Future,08/10/2020,momentum,-0.154312582,,,,,,,,,,,,,,,,
15/10/2020,Gilt Future,15/10/2020,momentum,-0.401646681,,,,,,,,,,,,,,,,
22/10/2020,Gilt Future,22/10/2020,momentum,0.288294342,,,,,,,,,,,,,,,,
29/10/2020,Gilt Future,29/10/2020,momentum,-0.270722032,,,,,,,,,,,,,,,,
05/11/2020,Gilt Future,05/11/2020,momentum,-0.28905754,,,,,,,,,,,,,,,,
12/11/2020,Gilt Future,12/11/2020,momentum,-0.943837693,,,,,,,,,,,,,,,,
19/11/2020,Gilt Future,19/11/2020,momentum,-0.960946665,,,,,,,,,,,,,,,,
26/11/2020,Gilt Future,26/11/2020,momentum,-0.999136442,,,,,,,,,,,,,,,,
03/12/2020,Gilt Future,03/12/2020,momentum,-0.966431632,,,,,,,,,,,,,,,,
10/12/2020,Gilt Future,10/12/2020,momentum,-0.905931875,,,,,,,,,,,,,,,,
17/12/2020,Gilt Future,17/12/2020,momentum,0.444813118,,,,,,,,,,,,,,,,
24/12/2020,Gilt Future,24/12/2020,momentum,0.594087131,,,,,,,,,,,,,,,,
31/12/2020,Gilt Future,31/12/2020,momentum,0.392355809,,,,,,,,,,,,,,,,
07/01/2021,Gilt Future,07/01/2021,momentum,0.800960885,,,,,,,,,,,,,,,,
14/01/2021,Gilt Future,14/01/2021,momentum,-0.266347592,,,,,,,,,,,,,,,,
21/01/2021,Gilt Future,21/01/2021,momentum,-0.488427167,,,,,,,,,,,,,,,,
28/01/2021,Gilt Future,28/01/2021,momentum,-0.592245818,,,,,,,,,,,,,,,,
04/02/2021,Gilt Future,04/02/2021,momentum,-0.818564545,,,,,,,,,,,,,,,,
11/02/2021,Gilt Future,11/02/2021,momentum,-0.69313804,,,,,,,,,,,,,,,,
18/02/2021,Gilt Future,18/02/2021,momentum,-0.437911463,,,,,,,,,,,,,,,,
25/02/2021,Gilt Future,25/02/2021,momentum,-0.412886774,,,,,,,,,,,,,,,,
04/03/2021,Gilt Future,04/03/2021,momentum,-0.573698178,,,,,,,,,,,,,,,,
11/03/2021,Gilt Future,11/03/2021,momentum,-0.845784632,,,,,,,,,,,,,,,,
18/03/2021,Gilt Future,18/03/2021,momentum,-0.931394908,,,,,,,,,,,,,,,,
25/03/2021,Gilt Future,25/03/2021,momentum,-0.972619342,,,,,,,,,,,,,,,,
01/04/2021,Gilt Future,01/04/2021,momentum,-0.996049727,,,,,,,,,,,,,,,,
08/04/2021,Gilt Future,08/04/2021,momentum,-0.982086283,,,,,,,,,,,,,,,,
15/04/2021,Gilt Future,15/04/2021,momentum,-0.938778454,,,,,,,,,,,,,,,,
06/04/2000,Hang Seng Index Future ,06/04/2000,momentum,0.990932686,,,,,,,,,,,,,,,,
13/04/2000,Hang Seng Index Future ,13/04/2000,momentum,0.558896177,,,,,,,,,,,,,,,,
20/04/2000,Hang Seng Index Future ,20/04/2000,momentum,-0.742855513,,,,,,,,,,,,,,,,
27/04/2000,Hang Seng Index Future ,27/04/2000,momentum,-0.995187413,,,,,,,,,,,,,,,,
04/05/2000,Hang Seng Index Future ,04/05/2000,momentum,-0.969040466,,,,,,,,,,,,,,,,
11/05/2000,Hang Seng Index Future ,11/05/2000,momentum,-0.986054278,,,,,,,,,,,,,,,,
18/05/2000,Hang Seng Index Future ,18/05/2000,momentum,-0.983369475,,,,,,,,,,,,,,,,
25/05/2000,Hang Seng Index Future ,25/05/2000,momentum,-0.999881597,,,,,,,,,,,,,,,,
01/06/2000,Hang Seng Index Future ,01/06/2000,momentum,-0.984042429,,,,,,,,,,,,,,,,
08/06/2000,Hang Seng Index Future ,08/06/2000,momentum,-0.724188026,,,,,,,,,,,,,,,,
15/06/2000,Hang Seng Index Future ,15/06/2000,momentum,-0.127372377,,,,,,,,,,,,,,,,
22/06/2000,Hang Seng Index Future ,22/06/2000,momentum,0.201872142,,,,,,,,,,,,,,,,
29/06/2000,Hang Seng Index Future ,29/06/2000,momentum,0.108298143,,,,,,,,,,,,,,,,
06/07/2000,Hang Seng Index Future ,06/07/2000,momentum,0.303624668,,,,,,,,,,,,,,,,
13/07/2000,Hang Seng Index Future ,13/07/2000,momentum,0.735164969,,,,,,,,,,,,,,,,
20/07/2000,Hang Seng Index Future ,20/07/2000,momentum,0.940859186,,,,,,,,,,,,,,,,
27/07/2000,Hang Seng Index Future ,27/07/2000,momentum,0.95286808,,,,,,,,,,,,,,,,
03/08/2000,Hang Seng Index Future ,03/08/2000,momentum,0.766135473,,,,,,,,,,,,,,,,
10/08/2000,Hang Seng Index Future ,10/08/2000,momentum,0.726831816,,,,,,,,,,,,,,,,
17/08/2000,Hang Seng Index Future ,17/08/2000,momentum,0.621794121,,,,,,,,,,,,,,,,
24/08/2000,Hang Seng Index Future ,24/08/2000,momentum,0.682612467,,,,,,,,,,,,,,,,
31/08/2000,Hang Seng Index Future ,31/08/2000,momentum,0.606009726,,,,,,,,,,,,,,,,
07/09/2000,Hang Seng Index Future ,07/09/2000,momentum,0.725977469,,,,,,,,,,,,,,,,
14/09/2000,Hang Seng Index Future ,14/09/2000,momentum,0.536509568,,,,,,,,,,,,,,,,
21/09/2000,Hang Seng Index Future ,21/09/2000,momentum,-0.546462825,,,,,,,,,,,,,,,,
28/09/2000,Hang Seng Index Future ,28/09/2000,momentum,-0.982415896,,,,,,,,,,,,,,,,
05/10/2000,Hang Seng Index Future ,05/10/2000,momentum,-0.881916992,,,,,,,,,,,,,,,,
12/10/2000,Hang Seng Index Future ,12/10/2000,momentum,-0.655794775,,,,,,,,,,,,,,,,
19/10/2000,Hang Seng Index Future ,19/10/2000,momentum,-0.933524494,,,,,,,,,,,,,,,,
26/10/2000,Hang Seng Index Future ,26/10/2000,momentum,-0.950642196,,,,,,,,,,,,,,,,
02/11/2000,Hang Seng Index Future ,02/11/2000,momentum,-0.913346912,,,,,,,,,,,,,,,,
09/11/2000,Hang Seng Index Future ,09/11/2000,momentum,-0.502887593,,,,,,,,,,,,,,,,
16/11/2000,Hang Seng Index Future ,16/11/2000,momentum,-0.574360737,,,,,,,,,,,,,,,,
23/11/2000,Hang Seng Index Future ,23/11/2000,momentum,-0.628842657,,,,,,,,,,,,,,,,
30/11/2000,Hang Seng Index Future ,30/11/2000,momentum,-0.953757323,,,,,,,,,,,,,,,,
07/12/2000,Hang Seng Index Future ,07/12/2000,momentum,-0.999724488,,,,,,,,,,,,,,,,
14/12/2000,Hang Seng Index Future ,14/12/2000,momentum,-0.828800961,,,,,,,,,,,,,,,,
21/12/2000,Hang Seng Index Future ,21/12/2000,momentum,-0.866317279,,,,,,,,,,,,,,,,
28/12/2000,Hang Seng Index Future ,28/12/2000,momentum,-0.99896983,,,,,,,,,,,,,,,,
04/01/2001,Hang Seng Index Future ,04/01/2001,momentum,-0.990924569,,,,,,,,,,,,,,,,
11/01/2001,Hang Seng Index Future ,11/01/2001,momentum,-0.99992228,,,,,,,,,,,,,,,,
18/01/2001,Hang Seng Index Future ,18/01/2001,momentum,-0.968130606,,,,,,,,,,,,,,,,
25/01/2001,Hang Seng Index Future ,25/01/2001,momentum,0.121949956,,,,,,,,,,,,,,,,
01/02/2001,Hang Seng Index Future ,01/02/2001,momentum,0.722937281,,,,,,,,,,,,,,,,
08/02/2001,Hang Seng Index Future ,08/02/2001,momentum,0.807081128,,,,,,,,,,,,,,,,
15/02/2001,Hang Seng Index Future ,15/02/2001,momentum,0.634566357,,,,,,,,,,,,,,,,
22/02/2001,Hang Seng Index Future ,22/02/2001,momentum,0.239553096,,,,,,,,,,,,,,,,
01/03/2001,Hang Seng Index Future ,01/03/2001,momentum,-0.42453639,,,,,,,,,,,,,,,,
08/03/2001,Hang Seng Index Future ,08/03/2001,momentum,-0.999563938,,,,,,,,,,,,,,,,
15/03/2001,Hang Seng Index Future ,15/03/2001,momentum,-0.961085363,,,,,,,,,,,,,,,,
22/03/2001,Hang Seng Index Future ,22/03/2001,momentum,-0.884306703,,,,,,,,,,,,,,,,
29/03/2001,Hang Seng Index Future ,29/03/2001,momentum,-0.762565406,,,,,,,,,,,,,,,,
05/04/2001,Hang Seng Index Future ,05/04/2001,momentum,-0.885483178,,,,,,,,,,,,,,,,
12/04/2001,Hang Seng Index Future ,12/04/2001,momentum,-0.913779845,,,,,,,,,,,,,,,,
19/04/2001,Hang Seng Index Future ,19/04/2001,momentum,-0.996477934,,,,,,,,,,,,,,,,
26/04/2001,Hang Seng Index Future ,26/04/2001,momentum,-0.78822242,,,,,,,,,,,,,,,,
03/05/2001,Hang Seng Index Future ,03/05/2001,momentum,-0.60300474,,,,,,,,,,,,,,,,
10/05/2001,Hang Seng Index Future ,10/05/2001,momentum,-0.451293823,,,,,,,,,,,,,,,,
17/05/2001,Hang Seng Index Future ,17/05/2001,momentum,-0.422550697,,,,,,,,,,,,,,,,
24/05/2001,Hang Seng Index Future ,24/05/2001,momentum,-0.326983814,,,,,,,,,,,,,,,,
31/05/2001,Hang Seng Index Future ,31/05/2001,momentum,-0.249712125,,,,,,,,,,,,,,,,
07/06/2001,Hang Seng Index Future ,07/06/2001,momentum,-0.495468331,,,,,,,,,,,,,,,,
14/06/2001,Hang Seng Index Future ,14/06/2001,momentum,-0.228825777,,,,,,,,,,,,,,,,
21/06/2001,Hang Seng Index Future ,21/06/2001,momentum,-0.493801844,,,,,,,,,,,,,,,,
28/06/2001,Hang Seng Index Future ,28/06/2001,momentum,-0.570694259,,,,,,,,,,,,,,,,
05/07/2001,Hang Seng Index Future ,05/07/2001,momentum,-0.661347587,,,,,,,,,,,,,,,,
12/07/2001,Hang Seng Index Future ,12/07/2001,momentum,-0.846934325,,,,,,,,,,,,,,,,
19/07/2001,Hang Seng Index Future ,19/07/2001,momentum,-0.999959792,,,,,,,,,,,,,,,,
26/07/2001,Hang Seng Index Future ,26/07/2001,momentum,-0.808289526,,,,,,,,,,,,,,,,
02/08/2001,Hang Seng Index Future ,02/08/2001,momentum,-0.610786954,,,,,,,,,,,,,,,,
09/08/2001,Hang Seng Index Future ,09/08/2001,momentum,-0.579434015,,,,,,,,,,,,,,,,
16/08/2001,Hang Seng Index Future ,16/08/2001,momentum,-0.438792631,,,,,,,,,,,,,,,,
23/08/2001,Hang Seng Index Future ,23/08/2001,momentum,-0.469648066,,,,,,,,,,,,,,,,
30/08/2001,Hang Seng Index Future ,30/08/2001,momentum,-0.390097157,,,,,,,,,,,,,,,,
06/09/2001,Hang Seng Index Future ,06/09/2001,momentum,-0.402114423,,,,,,,,,,,,,,,,
13/09/2001,Hang Seng Index Future ,13/09/2001,momentum,-0.198882651,,,,,,,,,,,,,,,,
20/09/2001,Hang Seng Index Future ,20/09/2001,momentum,-0.120120749,,,,,,,,,,,,,,,,
27/09/2001,Hang Seng Index Future ,27/09/2001,momentum,-0.212267788,,,,,,,,,,,,,,,,
04/10/2001,Hang Seng Index Future ,04/10/2001,momentum,-0.6322172,,,,,,,,,,,,,,,,
11/10/2001,Hang Seng Index Future ,11/10/2001,momentum,-0.941676392,,,,,,,,,,,,,,,,
18/10/2001,Hang Seng Index Future ,18/10/2001,momentum,-0.999245969,,,,,,,,,,,,,,,,
25/10/2001,Hang Seng Index Future ,25/10/2001,momentum,-0.988169763,,,,,,,,,,,,,,,,
01/11/2001,Hang Seng Index Future ,01/11/2001,momentum,-0.992752208,,,,,,,,,,,,,,,,
08/11/2001,Hang Seng Index Future ,08/11/2001,momentum,-0.986235096,,,,,,,,,,,,,,,,
15/11/2001,Hang Seng Index Future ,15/11/2001,momentum,-0.876163969,,,,,,,,,,,,,,,,
22/11/2001,Hang Seng Index Future ,22/11/2001,momentum,-0.411463397,,,,,,,,,,,,,,,,
29/11/2001,Hang Seng Index Future ,29/11/2001,momentum,-0.107065096,,,,,,,,,,,,,,,,
06/12/2001,Hang Seng Index Future ,06/12/2001,momentum,0.010112549,,,,,,,,,,,,,,,,
13/12/2001,Hang Seng Index Future ,13/12/2001,momentum,0.351718116,,,,,,,,,,,,,,,,
20/12/2001,Hang Seng Index Future ,20/12/2001,momentum,0.283134806,,,,,,,,,,,,,,,,
27/12/2001,Hang Seng Index Future ,27/12/2001,momentum,0.091950394,,,,,,,,,,,,,,,,
03/01/2002,Hang Seng Index Future ,03/01/2002,momentum,0.103890489,,,,,,,,,,,,,,,,
10/01/2002,Hang Seng Index Future ,10/01/2002,momentum,0.402457901,,,,,,,,,,,,,,,,
17/01/2002,Hang Seng Index Future ,17/01/2002,momentum,-0.109688969,,,,,,,,,,,,,,,,
24/01/2002,Hang Seng Index Future ,24/01/2002,momentum,-0.464729347,,,,,,,,,,,,,,,,
31/01/2002,Hang Seng Index Future ,31/01/2002,momentum,-0.601885155,,,,,,,,,,,,,,,,
07/02/2002,Hang Seng Index Future ,07/02/2002,momentum,-0.755852511,,,,,,,,,,,,,,,,
14/02/2002,Hang Seng Index Future ,14/02/2002,momentum,-0.792580153,,,,,,,,,,,,,,,,
21/02/2002,Hang Seng Index Future ,21/02/2002,momentum,-0.602308653,,,,,,,,,,,,,,,,
28/02/2002,Hang Seng Index Future ,28/02/2002,momentum,-0.883332909,,,,,,,,,,,,,,,,
07/03/2002,Hang Seng Index Future ,07/03/2002,momentum,-0.940828732,,,,,,,,,,,,,,,,
14/03/2002,Hang Seng Index Future ,14/03/2002,momentum,-0.068102252,,,,,,,,,,,,,,,,
21/03/2002,Hang Seng Index Future ,21/03/2002,momentum,0.332491242,,,,,,,,,,,,,,,,
28/03/2002,Hang Seng Index Future ,28/03/2002,momentum,-0.036154634,,,,,,,,,,,,,,,,
04/04/2002,Hang Seng Index Future ,04/04/2002,momentum,-0.205796954,,,,,,,,,,,,,,,,
11/04/2002,Hang Seng Index Future ,11/04/2002,momentum,-0.658584165,,,,,,,,,,,,,,,,
18/04/2002,Hang Seng Index Future ,18/04/2002,momentum,-0.898768591,,,,,,,,,,,,,,,,
25/04/2002,Hang Seng Index Future ,25/04/2002,momentum,0.027445389,,,,,,,,,,,,,,,,
02/05/2002,Hang Seng Index Future ,02/05/2002,momentum,0.71019878,,,,,,,,,,,,,,,,
09/05/2002,Hang Seng Index Future ,09/05/2002,momentum,0.995002897,,,,,,,,,,,,,,,,
16/05/2002,Hang Seng Index Future ,16/05/2002,momentum,0.995290202,,,,,,,,,,,,,,,,
23/05/2002,Hang Seng Index Future ,23/05/2002,momentum,0.99909737,,,,,,,,,,,,,,,,
30/05/2002,Hang Seng Index Future ,30/05/2002,momentum,0.898109098,,,,,,,,,,,,,,,,
06/06/2002,Hang Seng Index Future ,06/06/2002,momentum,0.347129449,,,,,,,,,,,,,,,,
13/06/2002,Hang Seng Index Future ,13/06/2002,momentum,-0.039361502,,,,,,,,,,,,,,,,
20/06/2002,Hang Seng Index Future ,20/06/2002,momentum,-0.690433414,,,,,,,,,,,,,,,,
27/06/2002,Hang Seng Index Future ,27/06/2002,momentum,-0.976848352,,,,,,,,,,,,,,,,
04/07/2002,Hang Seng Index Future ,04/07/2002,momentum,-0.99645623,,,,,,,,,,,,,,,,
11/07/2002,Hang Seng Index Future ,11/07/2002,momentum,-0.885573163,,,,,,,,,,,,,,,,
18/07/2002,Hang Seng Index Future ,18/07/2002,momentum,-0.919075927,,,,,,,,,,,,,,,,
25/07/2002,Hang Seng Index Future ,25/07/2002,momentum,-0.979036433,,,,,,,,,,,,,,,,
01/08/2002,Hang Seng Index Future ,01/08/2002,momentum,-0.996092278,,,,,,,,,,,,,,,,
08/08/2002,Hang Seng Index Future ,08/08/2002,momentum,-0.999617283,,,,,,,,,,,,,,,,
15/08/2002,Hang Seng Index Future ,15/08/2002,momentum,-0.976787995,,,,,,,,,,,,,,,,
22/08/2002,Hang Seng Index Future ,22/08/2002,momentum,-0.769451041,,,,,,,,,,,,,,,,
29/08/2002,Hang Seng Index Future ,29/08/2002,momentum,-0.6199929,,,,,,,,,,,,,,,,
05/09/2002,Hang Seng Index Future ,05/09/2002,momentum,-0.922576118,,,,,,,,,,,,,,,,
12/09/2002,Hang Seng Index Future ,12/09/2002,momentum,-0.986089373,,,,,,,,,,,,,,,,
19/09/2002,Hang Seng Index Future ,19/09/2002,momentum,-0.801932916,,,,,,,,,,,,,,,,
26/09/2002,Hang Seng Index Future ,26/09/2002,momentum,-0.335866149,,,,,,,,,,,,,,,,
03/10/2002,Hang Seng Index Future ,03/10/2002,momentum,-0.188799715,,,,,,,,,,,,,,,,
10/10/2002,Hang Seng Index Future ,10/10/2002,momentum,-0.134623046,,,,,,,,,,,,,,,,
17/10/2002,Hang Seng Index Future ,17/10/2002,momentum,-0.193999863,,,,,,,,,,,,,,,,
24/10/2002,Hang Seng Index Future ,24/10/2002,momentum,-0.808600961,,,,,,,,,,,,,,,,
31/10/2002,Hang Seng Index Future ,31/10/2002,momentum,-0.979748011,,,,,,,,,,,,,,,,
07/11/2002,Hang Seng Index Future ,07/11/2002,momentum,-0.947353941,,,,,,,,,,,,,,,,
14/11/2002,Hang Seng Index Future ,14/11/2002,momentum,-0.647919837,,,,,,,,,,,,,,,,
21/11/2002,Hang Seng Index Future ,21/11/2002,momentum,-0.113851703,,,,,,,,,,,,,,,,
28/11/2002,Hang Seng Index Future ,28/11/2002,momentum,0.400893506,,,,,,,,,,,,,,,,
05/12/2002,Hang Seng Index Future ,05/12/2002,momentum,0.584435133,,,,,,,,,,,,,,,,
12/12/2002,Hang Seng Index Future ,12/12/2002,momentum,0.312069366,,,,,,,,,,,,,,,,
19/12/2002,Hang Seng Index Future ,19/12/2002,momentum,-0.073547693,,,,,,,,,,,,,,,,
26/12/2002,Hang Seng Index Future ,26/12/2002,momentum,-0.375061552,,,,,,,,,,,,,,,,
02/01/2003,Hang Seng Index Future ,02/01/2003,momentum,-0.6711061,,,,,,,,,,,,,,,,
09/01/2003,Hang Seng Index Future ,09/01/2003,momentum,-0.533372947,,,,,,,,,,,,,,,,
16/01/2003,Hang Seng Index Future ,16/01/2003,momentum,-0.167353711,,,,,,,,,,,,,,,,
23/01/2003,Hang Seng Index Future ,23/01/2003,momentum,-0.344489376,,,,,,,,,,,,,,,,
30/01/2003,Hang Seng Index Future ,30/01/2003,momentum,-0.782069244,,,,,,,,,,,,,,,,
06/02/2003,Hang Seng Index Future ,06/02/2003,momentum,-0.984182201,,,,,,,,,,,,,,,,
13/02/2003,Hang Seng Index Future ,13/02/2003,momentum,-0.973108602,,,,,,,,,,,,,,,,
20/02/2003,Hang Seng Index Future ,20/02/2003,momentum,-0.999601643,,,,,,,,,,,,,,,,
27/02/2003,Hang Seng Index Future ,27/02/2003,momentum,-0.996016841,,,,,,,,,,,,,,,,
06/03/2003,Hang Seng Index Future ,06/03/2003,momentum,-0.994964374,,,,,,,,,,,,,,,,
13/03/2003,Hang Seng Index Future ,13/03/2003,momentum,-0.60425807,,,,,,,,,,,,,,,,
20/03/2003,Hang Seng Index Future ,20/03/2003,momentum,-0.554607965,,,,,,,,,,,,,,,,
27/03/2003,Hang Seng Index Future ,27/03/2003,momentum,-0.998322929,,,,,,,,,,,,,,,,
03/04/2003,Hang Seng Index Future ,03/04/2003,momentum,-0.741191726,,,,,,,,,,,,,,,,
10/04/2003,Hang Seng Index Future ,10/04/2003,momentum,-0.786400727,,,,,,,,,,,,,,,,
17/04/2003,Hang Seng Index Future ,17/04/2003,momentum,-0.43049031,,,,,,,,,,,,,,,,
24/04/2003,Hang Seng Index Future ,24/04/2003,momentum,-0.198012478,,,,,,,,,,,,,,,,
01/05/2003,Hang Seng Index Future ,01/05/2003,momentum,-0.074006481,,,,,,,,,,,,,,,,
08/05/2003,Hang Seng Index Future ,08/05/2003,momentum,-0.542561793,,,,,,,,,,,,,,,,
15/05/2003,Hang Seng Index Future ,15/05/2003,momentum,-0.777574377,,,,,,,,,,,,,,,,
22/05/2003,Hang Seng Index Future ,22/05/2003,momentum,-0.156507861,,,,,,,,,,,,,,,,
29/05/2003,Hang Seng Index Future ,29/05/2003,momentum,0.715726518,,,,,,,,,,,,,,,,
05/06/2003,Hang Seng Index Future ,05/06/2003,momentum,0.96336117,,,,,,,,,,,,,,,,
12/06/2003,Hang Seng Index Future ,12/06/2003,momentum,0.985697228,,,,,,,,,,,,,,,,
19/06/2003,Hang Seng Index Future ,19/06/2003,momentum,0.992816403,,,,,,,,,,,,,,,,
26/06/2003,Hang Seng Index Future ,26/06/2003,momentum,0.936448065,,,,,,,,,,,,,,,,
03/07/2003,Hang Seng Index Future ,03/07/2003,momentum,0.709674985,,,,,,,,,,,,,,,,
10/07/2003,Hang Seng Index Future ,10/07/2003,momentum,0.763114303,,,,,,,,,,,,,,,,
17/07/2003,Hang Seng Index Future ,17/07/2003,momentum,0.919194053,,,,,,,,,,,,,,,,
24/07/2003,Hang Seng Index Future ,24/07/2003,momentum,0.96225973,,,,,,,,,,,,,,,,
31/07/2003,Hang Seng Index Future ,31/07/2003,momentum,0.959296565,,,,,,,,,,,,,,,,
07/08/2003,Hang Seng Index Future ,07/08/2003,momentum,0.952559473,,,,,,,,,,,,,,,,
14/08/2003,Hang Seng Index Future ,14/08/2003,momentum,0.996375373,,,,,,,,,,,,,,,,
21/08/2003,Hang Seng Index Future ,21/08/2003,momentum,0.560069491,,,,,,,,,,,,,,,,
28/08/2003,Hang Seng Index Future ,28/08/2003,momentum,0.073124921,,,,,,,,,,,,,,,,
04/09/2003,Hang Seng Index Future ,04/09/2003,momentum,0.047744365,,,,,,,,,,,,,,,,
11/09/2003,Hang Seng Index Future ,11/09/2003,momentum,0.054962456,,,,,,,,,,,,,,,,
18/09/2003,Hang Seng Index Future ,18/09/2003,momentum,0.212927118,,,,,,,,,,,,,,,,
25/09/2003,Hang Seng Index Future ,25/09/2003,momentum,0.349801953,,,,,,,,,,,,,,,,
