,Return_Incl_Costs_BRLUSD Curncy,Return_Incl_Costs_ARSUSD Curncy,Return_Incl_Costs_MXNUSD Curncy,Return_Incl_Costs_COPUSD Curncy,Return_Incl_Costs_CLPUSD Curncy,Return_Incl_Costs_PENUSD Curncy,Return_Incl_Costs_TRYUSD Curncy,Return_Incl_Costs_RUBUSD Curncy,Return_Incl_Costs_ZARUSD Curncy,Return_Incl_Costs_CNYUSD Curncy,Return_Incl_Costs_KRWUSD Curncy,Return_Incl_Costs_IDRUSD Curncy,Return_Incl_Costs_INRUSD Curncy,Return_Incl_Costs_PHPUSD Curncy,Return_Incl_Costs_THBUSD Curncy,Return_Incl_Costs_CZKEUR Curncy,Return_Incl_Costs_HUFEUR Curncy,Return_Incl_Costs_PLNEUR Curncy
2003-07-24,149.07714065203675,165.99085903205105,105.22495131445538,133.77815598148572,112.5311153424871,109.79989315513602,354.7665776159874,82.41919734769229,218.26493614098078,97.23814217176805,118.91126560405549,125.86712361212435,104.58601457644933,109.12941279084646,115.13962248223747,73.80057007513685,79.20406725473994,62.30453609725833
2003-07-25,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,112.5311153424871,109.79989315513602,354.7665776159874,82.37798774901844,220.97031172728285,97.23814217176805,118.91126560405549,124.58288219153157,104.58601457644933,109.12941279084646,115.13962248223747,73.80057007513685,79.39221829095668,62.30453609725833
2003-07-28,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,112.5311153424871,109.79989315513602,354.7665776159874,82.37798774901844,223.520812325969,97.19302747163363,118.91126560405549,124.91024325906857,104.58601457644933,109.12941279084646,115.13962248223747,73.80057007513685,79.06910070897072,62.30453609725833
2003-07-29,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,111.74555975837418,109.79989315513602,354.7665776159874,82.37798774901844,223.68228117163488,97.19618162156819,118.91126560405549,126.0864931215373,104.58601457644933,109.12941279084646,115.13962248223747,73.48837139325961,78.76841991160934,62.30453609725833
2003-07-30,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,111.19035466940522,109.79989315513602,354.7665776159874,82.37798774901844,223.37270100038367,97.1974082907195,118.91126560405549,124.5400793001319,104.58601457644933,109.12941279084646,115.13962248223747,73.45162720756299,79.0067750839617,62.30453609725833
2003-07-31,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,223.5856355851781,97.2004750990624,118.91126560405549,124.5022920182716,104.58601457644933,109.12941279084646,115.13962248223747,73.95800036906013,79.07774535168159,62.30453609725833
2003-08-01,149.07714065203675,165.99085903205105,105.17233883879815,133.77815598148572,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,220.70984008573467,97.20231527696404,118.44369608167116,124.90241085175577,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-04,149.07714065203675,165.99085903205105,105.17233883879815,133.26329210052646,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,220.37924146377011,97.2088002687689,118.38447423363033,124.17646171173726,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-05,149.07714065203675,165.99085903205105,105.17233883879815,133.1966604544762,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,221.6572418407762,97.2116925035642,118.38447423363033,126.06766670261091,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-06,149.07714065203675,165.99085903205105,105.17233883879815,133.1966604544762,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,224.48019656225762,97.21195544253416,118.38447423363033,125.63397440142063,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-07,149.07714065203675,165.99085903205105,105.17233883879815,133.1966604544762,111.13475949207053,109.79989315513602,354.7665776159874,82.37798774901844,226.35869604048028,97.21397135522749,118.38447423363033,125.40513655473667,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-08,149.07714065203675,165.99085903205105,105.17233883879815,133.1966604544762,111.13475949207053,109.79989315513602,355.0452206335121,82.37798774901844,222.68341367746282,97.21493551694095,118.38447423363033,125.34243398645931,104.58601457644933,109.12941279084646,115.13962248223747,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-11,149.07714065203675,165.99085903205105,105.17233883879815,133.1966604544762,111.13475949207053,109.79989315513602,355.75516261430056,82.37798774901844,224.0109154524106,97.1663280491825,118.38447423363033,124.9045385018232,104.58601457644933,109.12941279084646,114.75764906730703,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-12,149.07714065203675,165.99085903205105,105.17233883879815,133.10457221035787,111.13475949207053,109.79989315513602,356.9757745764727,82.41907970013484,222.6260549147687,97.1663280491825,118.38447423363033,124.7933713021521,104.58601457644933,109.12941279084646,114.74899826558394,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-13,149.07714065203675,165.99085903205105,105.17233883879815,133.08888610950177,111.13475949207053,109.79989315513602,355.657087862457,82.33477420389325,222.74254034722608,97.1663280491825,118.21290693658842,124.82808031371947,104.58601457644933,109.12941279084646,114.69162376645114,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-14,149.07714065203675,165.99085903205105,105.17233883879815,133.62188674483716,111.13475949207053,109.79989315513602,357.51156645521706,82.32262898688028,225.25434342450595,97.1663280491825,118.50222202439217,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-15,149.07714065203675,165.99085903205105,105.17233883879815,133.2258126982237,111.13475949207053,109.79989315513602,359.3805220735754,82.24344912703896,225.33841722735832,97.1663280491825,118.51513501798308,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-18,149.07714065203675,165.99085903205105,105.17233883879815,133.59607003717883,111.13475949207053,109.79989315513602,358.73813954557687,82.24514597283265,226.84938846927926,97.1663280491825,118.37736084669797,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-19,149.07714065203675,166.1088646237263,105.17233883879815,133.54705097200412,111.13475949207053,109.79989315513602,359.148038074269,82.22163877385711,224.88445797877876,97.1663280491825,118.32517527755856,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.9210213688756,79.03820647900575,62.30453609725833
2003-08-20,148.29533749771144,164.75195715786754,105.17233883879815,133.599828165509,111.13475949207053,109.79989315513602,360.7687552831109,82.18052795447018,224.25783313976038,97.1663280491825,118.70061256228473,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.73651110756538,79.03820647900575,62.30453609725833
2003-08-21,148.57978086301506,163.20149518099984,105.17233883879815,134.41093029727026,111.13475949207053,109.79989315513602,361.8025852287455,82.18052795447018,220.61987325931767,97.1663280491825,119.02258365040811,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.64287627696743,79.03820647900575,62.30453609725833
2003-08-22,149.3127384110207,161.83341794986652,105.17233883879815,134.6759600429829,111.13475949207053,109.79989315513602,361.95615524538135,82.01069980957766,221.80888898050168,97.1663280491825,119.32064969254571,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.53503901217219,79.03820647900575,62.30453609725833
2003-08-25,148.97448143606493,161.7525012408916,105.17233883879815,134.30521251337592,111.13475949207053,109.79989315513602,363.90799893186806,82.09446638885525,221.69798453601143,97.1663280491825,119.25224284220194,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.4982714926661,79.03820647900575,62.30453609725833
2003-08-26,149.5089760101281,161.7525012408916,105.17233883879815,134.2132200677313,111.13475949207053,109.79989315513602,363.2779644551146,82.26518307572289,221.69798453601143,97.1663280491825,119.3673925949647,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.48882672682139,79.03820647900575,62.30453609725833
2003-08-27,151.1838740338487,161.7525012408916,105.17233883879815,134.58396759733824,111.13475949207053,109.79989315513602,361.0770307693702,82.41281995792829,221.69798453601143,97.1663280491825,118.52922192008144,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.45208231345798,79.03820647900575,62.30453609725833
2003-08-28,151.35644173698137,161.7525012408916,105.17233883879815,134.57971927835624,111.13475949207053,109.79989315513602,362.005121655491,82.37161354794934,221.69798453601143,97.1663280491825,118.48194542288572,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.45208231345798,79.03820647900575,62.30453609725833
2003-08-29,150.39953055782942,161.7525012408916,105.17233883879815,135.40765128916092,111.13475949207053,109.79989315513602,363.7674866245943,82.37374534415943,221.85506058550015,97.12282622166629,118.51011922708345,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.45208231345798,79.03820647900575,62.30453609725833
2003-09-01,149.98621775888526,161.7525012408916,105.17233883879815,135.4800361087357,111.13475949207053,109.79989315513602,366.3323329930136,82.38448019891807,221.66898008099497,97.12746997688909,118.8157623150465,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.39192056416242,79.03820647900575,62.30453609725833
2003-09-02,151.29210817356233,161.7525012408916,105.17233883879815,135.27873114775016,111.38058140399173,109.64408268312795,364.7033837500086,82.56903572946553,223.35547942525338,97.13202654568681,118.75635443388899,124.76566627356262,104.58601457644933,109.12941279084646,114.69162376645114,73.35522460388034,79.03820647900575,62.30453609725833
2003-09-03,151.5039233965161,161.7525012408916,105.17233883879815,135.87431278962632,112.08720583643851,109.6533209706677,364.5210320581336,82.5632354317172,224.78119582180807,97.1354442528595,118.75635443388899,124.59269339019366,104.58601457644933,109.21074484327393,114.69162376645114,73.29223759989019,79.03820647900575,62.30453609725833
2003-09-04,153.45497020660855,161.7525012408916,105.17233883879815,136.28917747789052,113.3219566153079,109.59849431018237,365.59406090608326,82.76615728518493,223.20047668135592,97.14315688606524,118.75635443388899,124.82006405732277,104.45980460665105,108.79389984502757,114.69162376645114,73.8239538551488,79.03820647900575,62.30453609725833
2003-09-05,154.5454038758746,161.7525012408916,105.17233883879815,135.7378763915562,113.32737828614522,109.59849431018237,367.78326296447744,82.76985152857482,218.87796554298035,97.14815322255987,118.75635443388899,124.81302108426407,104.4660233925842,108.69157039938676,114.69162376645114,73.9367944386272,79.03820647900575,63.08523058134318
2003-09-08,152.40257021634486,161.7525012408916,105.17233883879815,136.4997960612591,113.44915735418077,109.59849431018237,367.99012448508756,82.70799592589904,216.61643111270251,97.15323774166335,118.58833467422326,124.77497280955666,104.31136210182173,108.51091722298742,114.69162376645114,74.15997053118265,79.03820647900575,62.77557621726342
2003-09-09,154.00018704124108,161.7525012408916,104.65530956434296,135.9047046100348,113.38910192336863,109.59849431018237,369.5303602986169,82.63559319710264,216.50812289714617,97.15876118443803,118.73782294538556,124.34153284289465,104.30599956243218,108.5492653353199,114.69162376645114,74.12289054591706,79.03820647900575,62.91822410735089
2003-09-10,155.73577710592247,163.3965164189341,105.72300859712016,135.8524176071818,114.78122017371764,109.59849431018237,368.530506081932,82.65867622232358,216.50812289714617,97.16437294402468,118.75055438082896,123.82040822712247,104.0956207491883,108.91362326204514,114.69162376645114,74.12289054591706,79.03820647900575,62.83582350553739
2003-09-11,154.6404880733794,165.4419542434053,105.67014709282161,135.95878897861158,115.24817895172062,109.59849431018237,370.5940380015246,82.6863601077725,216.50812289714617,97.17226557781197,118.75320676321323,124.37076163970684,104.05966719925325,108.82817919212664,114.69162376645114,73.19398394168552,79.03820647900575,62.70148563298004
2003-09-12,155.36150951999596,166.03054561822876,105.67014709282161,136.17120492770297,115.54609281336414,109.55610168025072,372.13469742226357,82.84109172533033,216.50812289714617,97.17761575869412,118.7760172517158,124.308576258887,104.00763736565364,108.96051578136958,114.69162376645114,73.15738694971468,79.03820647900575,63.190689108866636
2003-09-15,156.22313419483865,166.16144625513448,105.67014709282161,136.2259428838152,115.5602725678613,109.58419380639242,373.4668008935545,82.72070404981517,216.50812289714617,97.18603690877414,118.52032758989877,124.308576258887,104.00763736565364,108.9060355234789,114.69162376645114,73.16269074631755,79.03820647900575,63.1590937643122
2003-09-16,155.25671459593613,166.37894436855024,105.67014709282161,136.29391598752437,116.34683189085611,109.59021987761487,373.74200437728865,82.72029404937922,212.99456514047682,97.19270468774394,118.81665174983816,124.308576258887,104.00763736565364,108.9060355234789,114.69162376645114,73.1261094009444,79.03820647900575,63.132227975592265
2003-09-17,155.40723085751972,165.49771324552134,105.67014709282161,136.32692215807572,116.17834304330044,109.64330247559315,373.93587527680944,82.51833113984358,212.8880678579066,97.20016315606897,118.72296960403573,124.308576258887,104.00763736565364,108.9060355234789,114.69162376645114,73.1261094009444,79.03820647900575,64.16225388244827
2003-09-18,155.8464389272746,165.19893837829034,105.75132323878643,135.46010168889853,116.16541444361198,109.6898272901817,375.6020636339461,82.34456393779399,212.8880678579066,97.2062185192452,118.84211462072497,124.308576258887,104.00763736565364,108.9060355234789,114.69162376645114,72.32659396519836,79.03820647900575,64.07045154029312
2003-09-19,155.90065715053268,165.1153270216601,105.92058950192445,135.08853717487247,116.17125316605187,109.72057797715706,377.4179265384184,82.19961424842236,212.8880678579066,97.20990476188905,119.06342940684526,124.308576258887,103.82954106342787,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,63.6699832756886
2003-09-22,156.46630697228954,165.48636598997913,106.54613873526084,135.02099290628504,117.90924621237325,109.63178204531462,380.6475079032008,82.07252519644452,212.8880678579066,97.21859486869539,120.77262461509007,123.91697977498112,103.40645612575955,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,63.63814828405076
2003-09-23,154.57048991947147,166.3665655443226,107.08421621025576,135.02099290628504,117.20081455631401,109.58702960461584,381.3744178746021,82.0314889338463,215.34287285456313,97.23053532674598,120.89081477412118,123.36721284983365,103.43549505237633,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,63.53218036247031
2003-09-24,155.18004031752298,166.55963176781424,107.19558850513219,135.02099290628504,118.24288749466204,109.64312523820536,382.38514467632973,82.0314889338463,217.11684081801172,97.23940477092101,120.90407668604145,123.30552924340874,103.45325831788455,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,63.59789648524948
2003-09-25,154.3091095297322,166.46136127722912,106.39656763565979,135.02099290628504,116.83978688543817,109.55131627075168,374.66052600976104,82.0314889338463,217.86075701420086,97.19078506853556,120.81198596966958,123.30552924340874,103.67489787479626,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,63.59332969291959
2003-09-26,154.23195497496735,165.93422967883805,105.49465530685586,135.02099290628504,116.73024133108716,109.61981852156461,376.8716144406425,82.0314889338463,214.4222312010362,97.19078506853556,120.92996393810955,123.30552924340874,103.65955890971743,108.9060355234789,114.69162376645114,72.29043066821576,79.03820647900575,64.02188953499972
2003-09-29,154.23195497496735,165.98586240621157,104.8714891182171,135.02099290628504,117.52236134212048,109.59084020847803,373.108005587158,82.0314889338463,215.84002660518755,97.19078506853556,120.93749670408003,123.30552924340874,103.5085793168118,108.9060355234789,114.69162376645114,71.66357971710666,79.03820647900575,65.18884206448772
2003-09-30,154.23195497496735,165.45232422335164,104.6998398103805,135.02099290628504,117.31300143748459,109.5360447883738,373.41017872989346,82.0314889338463,222.24369351057578,97.19078506853556,120.99765273654928,123.30552924340874,103.4568250271534,108.8794862723184,114.69162376645114,71.62774792724811,79.03820647900575,65.0436431326376
2003-10-01,154.23195497496735,165.63523763925238,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,374.25047423102257,82.0314889338463,222.83646770885605,97.19078506853556,120.83713055466968,123.30552924340874,103.4568250271534,108.9967629725264,114.69162376645114,71.62774792724811,79.03820647900575,64.72709891421438
2003-10-02,154.23195497496735,165.55242002043278,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,370.81996184656253,82.0314889338463,225.01777515046078,97.19078506853556,121.0285264674982,123.30552924340874,103.4568250271534,108.7272287632546,114.69162376645114,71.62774792724811,79.03820647900575,64.1905953982342
2003-10-03,154.23195497496735,165.55242002043278,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,374.0501080209566,82.0314889338463,221.48689486318418,97.19078506853556,121.04136399823717,123.30552924340874,103.4568250271534,108.88383359827401,114.69162376645114,71.62774792724811,79.03820647900575,63.89171906083427
2003-10-06,155.5188872275753,165.55242002043278,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,223.3494069982767,97.19078506853556,120.92784203220215,123.30552924340874,103.4568250271534,108.70013380148167,114.69162376645114,71.61617729802403,79.03820647900575,64.34463560697418
2003-10-07,155.8103505246045,165.3900378343995,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,225.59385659507055,97.19078506853556,120.95606338076779,123.30552924340874,103.4568250271534,108.83358659827059,114.69162376645114,71.58036920937502,79.03820647900575,64.23428838630204
2003-10-08,156.6784171441629,165.91246873673919,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,224.5151781105969,97.19078506853556,121.11085641669762,123.30552924340874,103.4568250271534,108.81660169686135,114.69162376645114,71.58036920937502,79.03820647900575,63.68368948324748
2003-10-09,157.52534032454633,165.93473278234686,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,222.28034499146068,97.19078506853556,121.15011167598055,123.30552924340874,103.4568250271534,108.76219339601293,114.69162376645114,71.58036920937502,79.03820647900575,63.86301174533297
2003-10-10,157.65180575512173,167.58446118821158,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,221.8717354124812,97.19078506853556,121.55963951606927,123.30552924340874,103.4568250271534,108.76219339601293,115.13318312478202,71.4310722386517,79.03820647900575,64.0368012135085
2003-10-13,157.52850196031042,167.62434426271852,104.64748989047531,135.02099290628504,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.75604256117256,97.16488390085486,121.46659394203925,123.30552924340874,103.4568250271534,109.05018693126918,114.28513837974829,71.53259154267963,79.03820647900575,64.00478281290175
2003-10-14,157.73677471628875,167.3600588292409,104.64748989047531,134.43424734959842,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,222.72234007778218,97.17825910629773,118.6597368080019,123.30552924340874,103.4568250271534,108.77480082366655,113.46507182286517,71.49682524690829,78.80171748908849,64.00478281290175
2003-10-15,157.55083101289614,167.12711391080413,104.64748989047531,134.6159714643016,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,221.03854927274992,97.12966997674458,118.6004069395979,123.30552924340874,103.4568250271534,108.72041342325473,112.95382333434983,71.32218815831038,78.93544957899324,64.00478281290175
2003-10-16,156.9264079494304,166.69384597289022,104.64748989047531,135.23161491931882,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.30552924340874,103.4568250271534,108.72041342325473,112.5851695610722,71.26498114894503,79.03870281240064,64.00478281290175
2003-10-17,156.08896967634018,166.87446771459818,104.64748989047531,135.25216899333418,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.13569397093038,103.4568250271534,108.72041342325473,112.52887697629167,71.22934865837055,78.94788820259207,63.41150388213386
2003-10-20,156.1292805323358,166.91413722511865,104.64748989047531,135.0260741791699,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,122.9549149503775,103.441409949539,108.72041342325473,112.52887697629167,71.04633594211462,78.72869622380666,63.45227674406145
2003-10-21,157.41507827726267,166.9519914417523,104.64748989047531,135.8864089915078,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.13868230332298,103.38968924456422,108.72041342325473,112.52887697629167,71.01081277414357,78.88690396343279,63.710949106110384
2003-10-22,157.33637073812403,166.6152544258038,104.64748989047531,134.69052076449762,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.39512475149463,103.38968924456422,107.84279438321124,112.52887697629167,71.01081277414357,78.75744433346033,64.29283246907103
2003-10-23,157.33637073812403,167.03202454574924,105.18269393386686,135.35200306711968,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.50596345543121,103.38968924456422,107.7876229005339,112.52887697629167,71.01081277414357,79.08973093602462,64.69527610405241
2003-10-24,157.33637073812403,167.36240803309482,105.24705813292768,135.5856017495751,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,123.79118865011554,103.38968924456422,107.73372908908364,112.52887697629167,71.01081277414357,79.24130046315916,64.73929352487832
2003-10-27,157.33637073812403,167.63496907105545,105.95278846141878,134.6456606823223,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.92802999811354,97.12966997674458,118.6004069395979,124.54236172658037,103.38968924456422,107.73372908908364,112.52887697629167,71.01081277414357,79.11723060878089,64.56261386348433
2003-10-28,157.33637073812403,167.2085885717116,106.37972579508101,134.913516154802,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,218.7548329791791,97.12966997674458,118.6004069395979,124.92910417483621,103.38968924456422,107.73372908908364,112.52887697629167,71.01081277414357,78.73812861769264,64.7268235668832
2003-10-29,157.33637073812403,166.87735082841922,105.82825618235091,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.99265037370557,97.12966997674458,118.6004069395979,124.16623196614847,103.38968924456422,107.73372908908364,112.52887697629167,70.75440759678573,78.52368539341172,64.69446015509976
2003-10-30,157.33637073812403,166.04023339175316,106.32674090193052,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.41247825328398,97.12966997674458,118.6004069395979,123.4038351936574,103.38968924456422,107.73372908908364,112.52887697629167,70.71903039298734,78.81155655144883,65.01456735174168
2003-10-31,157.33637073812403,165.95721327505728,106.71712221535213,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.40750567264556,97.12966997674458,118.6004069395979,123.61641381897108,103.38968924456422,107.73372908908364,112.52887697629167,70.74025170298724,79.9482318688446,65.0360503426947
2003-11-03,157.33637073812403,165.95721327505728,107.15394532102474,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.438385224736,97.12966997674458,118.6004069395979,123.88739282956108,103.38968924456422,107.73372908908364,112.52887697629167,70.87146128179381,80.14172586366661,64.44355123210273
2003-11-04,157.0900957183423,165.95721327505728,107.11070395856154,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,220.03704841511566,97.12966997674458,118.6004069395979,123.66395720864806,103.38968924456422,107.73372908908364,112.52887697629167,70.83602555115291,79.39666805370643,63.85424492979832
2003-11-05,157.01155067048313,165.95721327505728,107.15053152925097,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.80315953296483,97.12966997674458,118.6004069395979,123.19351843150889,103.38968924456422,107.73372908908364,112.52887697629167,70.9458404775088,78.94019029609888,63.936181050142835
2003-11-06,157.01155067048313,165.95721327505728,107.27918880671159,134.84605939672463,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,217.63529196696965,97.12966997674458,118.6004069395979,123.44996979541558,103.38968924456422,107.73372908908364,112.52887697629167,70.91036755727005,78.79199201747115,63.904212959617766
2003-11-07,157.01155067048313,165.95721327505728,106.93923204260967,135.1736381423389,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.6191740493597,97.08744444230378,118.6004069395979,123.32855612102439,103.38968924456422,107.73372908908364,112.52887697629167,70.91036755727005,78.88311646254618,63.904212959617766
2003-11-10,157.01155067048313,165.95721327505728,107.19811125209287,135.57557260187176,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.5195448444346,97.093960697307,118.6004069395979,123.16354210346606,103.38968924456422,107.73372908908364,112.52887697629167,70.91036755727005,78.79460376548383,63.904212959617766
2003-11-11,157.01155067048313,165.9140383532791,107.50912190678268,135.6013686361779,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.854128484505,97.09854021062553,118.2479154830522,123.10196033241434,103.38968924456422,107.73372908908364,112.46287899492101,70.91036755727005,78.75520646360108,63.904212959617766
2003-11-12,157.01155067048313,165.80801869799612,106.44401887347892,134.91132471848925,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,219.74420142026275,97.10585071354787,118.57898564937214,123.10196033241434,103.38968924456422,107.73372908908364,112.27031902608897,70.91036755727005,78.75520646360108,63.904212959617766
2003-11-13,157.01155067048313,165.27347426529263,105.54356017257949,135.2922999001477,117.25434493676585,109.5360447883738,373.86308296694614,82.0314889338463,225.3036091295695,97.11351471162153,118.87133044628577,123.10196033241434,103.38968924456422,107.73372908908364,112.47155709339384,70.91036755727005,78.60673015386512,63.904212959617766
2003-11-14,157.01155067048313,165.02565398269863,105.85336177601636,135.96525394510866,117.25434493676585,109.5360447883738,375.8206887638122,82.0314889338463,225.2395255990168,97.11695068967927,118.89058732396866,123.10196033241434,103.48606808789333,107.73372908908364,112.50415859846977,70.91036755727005,78.77104946448283,63.904212959617766
2003-11-17,157.01155067048313,164.94314115570728,105.80043509512835,135.727446753849,117.25434493676585,109.5360447883738,377.9861470002532,82.0314889338463,224.45996001306656,97.12347090618128,117.78374008527364,123.10196033241434,103.66522694604218,107.63670896772588,112.53664283194506,70.91036755727005,78.27925856105325,63.904212959617766
2003-11-18,157.01155067048313,164.94314115570728,105.80043509512835,136.01668478850638,117.25434493676585,109.5360447883738,380.5643571219491,82.0314889338463,228.4769762674962,97.12796507854895,118.07217002243868,123.10196033241434,103.96210353764184,107.78674644859163,112.49864683322302,70.91036755727005,78.40523422449094,63.904212959617766
2003-11-19,157.01155067048313,164.94314115570728,105.80043509512835,136.3617067473512,117.25434493676585,109.5360447883738,378.4667465202899,82.0314889338463,228.3125421533871,97.13642582551759,118.42239125942223,123.10196033241434,103.9508807570259,107.73285307536734,112.4466955139827,70.91036755727005,78.3660316073787,63.904212959617766
2003-11-20,157.01155067048313,164.94314115570728,105.80043509512835,135.6215217879801,117.25434493676585,109.5360447883738,372.85718543560665,82.0314889338463,231.12059795643557,97.14682751330186,116.94045813398867,123.10196033241434,104.20134974866572,107.73285307536734,112.39047216622572,70.91036755727005,78.3660316073787,63.904212959617766
2003-11-21,157.01155067048313,164.94314115570728,105.80043509512835,136.2701308255648,117.25434493676585,109.5360447883738,377.6604202396966,82.0314889338463,231.79576372475455,97.09825409954522,116.88198790492169,122.28574251409697,104.23518786618696,107.73285307536734,112.39047216622572,70.91036755727005,78.3660316073787,63.904212959617766
2003-11-24,157.01155067048313,164.94314115570728,105.80043509512835,135.97412133190184,117.25434493676585,109.5360447883738,378.0297322046102,82.0314889338463,230.3019484589948,97.09825409954522,116.88198790492169,122.5095268558137,104.48509890408988,107.73285307536734,112.39047216622572,70.91036755727005,78.3660316073787,63.23710585068962
2003-11-25,157.01155067048313,164.94314115570728,105.80043509512835,135.99008262812893,117.25434493676585,109.5360447883738,378.7852090801212,82.0314889338463,231.04278224076432,97.05578342419028,116.88198790492169,122.47437497700463,104.63269074371946,107.73285307536734,112.39047216622572,70.91036755727005,78.92236243494307,63.6301077387975
2003-11-26,157.01155067048313,164.94314115570728,105.80043509512835,136.10680968336388,117.25434493676585,109.5360447883738,379.15510218109245,82.0314889338463,236.35467313039322,97.06406543876592,116.88198790492169,122.4393883956859,104.52870234356477,107.73285307536734,112.39047216622572,70.91036755727005,79.29400211377128,63.440945485932794
