,Spot_Incl_Costs_ARSUSD Curncy
2010-09-30,76.55177638602434
2010-10-01,76.55177638602434
2010-10-04,76.55177638602434
2010-10-05,76.55177638602434
2010-10-06,76.55177638602434
2010-10-07,76.84788607807614
2010-10-08,76.54377889138016
2010-10-11,76.54377889138016
2010-10-12,76.45301551720067
2010-10-13,76.48324604923594
2010-10-14,76.44500442621133
2010-10-15,76.44500442621133
2010-10-18,76.44500442621133
2010-10-19,76.44500442621133
2010-10-20,76.44500442621133
2010-10-21,76.44500442621133
2010-10-22,76.44500442621133
2010-10-25,76.437030056193
2010-10-26,76.37655772228777
2010-10-27,76.46730214730435
2010-10-28,76.437030056193
2010-10-29,76.37655772228777
2010-11-01,76.31618099681562
2010-11-02,76.46730214730437
2010-11-03,76.34635742267439
2010-11-04,76.30818424396305
2010-11-05,76.02905059369941
2010-11-08,75.99103606840256
2010-11-09,75.99103606840256
2010-11-10,75.92296013826922
2010-11-11,75.95304055036837
2010-11-12,76.13402476137004
2010-11-15,76.07360093219435
2010-11-16,76.22484069547903
2010-11-17,76.19454465386715
2010-11-18,76.16427268539124
2010-11-19,76.19454465386715
2010-11-22,76.19454465386715
2010-11-23,76.16427268539124
2010-11-24,76.16427268539124
2010-11-25,76.13402476137003
2010-11-26,76.25516083895376
2010-11-29,76.25516083895376
2010-11-30,76.37668300762141
2010-12-01,76.437589453401
2010-12-02,76.31587354662807
2010-12-03,76.22484069547902
2010-12-06,76.13402476137001
2010-12-07,76.28550511306395
2010-12-08,76.31587354662807
2010-12-09,76.13402476137001
2010-12-10,76.09595774898933
2010-12-13,75.99747440279653
2010-12-14,75.95947566559514
2010-12-15,75.95947566559514
2010-12-16,75.95947566559514
2010-12-17,75.95947566559514
2010-12-20,75.95947566559514
2010-12-21,75.95947566559514
2010-12-22,75.95947566559514
2010-12-23,75.95947566559514
2010-12-24,75.80088989769442
2010-12-27,75.86114497710436
2010-12-28,75.98194297866026
2010-12-29,75.95170742634085
2010-12-30,75.89130845423243
2010-12-31,75.95170742634085
2011-01-03,75.8008898976944
2011-01-04,75.83100546777695
2011-01-05,75.79308996504307
2011-01-06,75.79308996504307
2011-01-07,75.79308996504307
2011-01-10,75.79308996504307
2011-01-11,75.79308996504307
2011-01-12,75.79308996504307
2011-01-13,75.72509600511415
2011-01-14,75.78531476933294
2011-01-17,75.84562938514617
2011-01-18,75.90604008158994
2011-01-19,75.93628153182163
2011-01-20,75.81546008149257
2011-01-21,75.875822708946
2011-01-24,75.93628153182165
2011-01-25,76.08785095603686
2011-01-26,75.99683678025212
2011-01-27,76.02715063616768
2011-01-28,76.24002665794895
2011-01-31,76.33162460747792
2011-02-01,76.33162460747792
2011-02-02,76.45409813272056
2011-02-03,76.51548239456939
2011-02-04,76.5462115039648
2011-02-07,76.6077438283249
2011-02-08,76.6077438283249
2011-02-09,76.56943995641075
2011-02-10,76.56943995641075
2011-02-11,76.56943995641075
2011-02-14,76.56943995641075
2011-02-15,76.56943995641075
2011-02-16,76.56943995641075
2011-02-17,76.56943995641075
2011-02-18,76.56943995641075
2011-02-21,76.56943995641075
2011-02-22,76.56943995641075
2011-02-23,76.59282417699373
2011-02-24,76.56197728848105
2011-02-25,76.56197728848105
2011-02-28,76.62369593200259
2011-03-01,76.65459258358808
2011-03-02,76.6236959320026
2011-03-03,76.6236959320026
2011-03-04,76.59282417699374
2011-03-07,76.59282417699374
2011-03-08,76.59282417699374
2011-03-09,76.56197728848106
2011-03-10,76.59282417699374
2011-03-11,76.59282417699374
2011-03-14,76.59282417699374
2011-03-15,76.55452776490525
2011-03-16,76.63991312809515
2011-03-17,76.6089600129384
2011-03-18,76.6089600129384
2011-03-21,76.54712872963498
2011-03-22,76.63991312809515
2011-03-23,76.67089126598039
2011-03-24,76.67089126598039
2011-03-25,76.67089126598039
2011-03-28,76.73292273140594
2011-03-29,76.76397611980393
2011-03-30,76.70189445694926
2011-03-31,76.82615836048421
2011-04-01,76.88844142360581
2011-04-04,76.82615836048421
2011-04-05,76.85728727392039
2011-04-06,76.91962084024148
2011-04-07,76.85728727392038
2011-04-08,76.8884414236058
2011-04-11,76.79505465264593
2011-04-12,76.70189445694922
2011-04-13,76.95082555457826
2011-04-14,77.04459179205337
2011-04-15,77.20137769313611
2011-04-18,77.23281147884178
2011-04-19,77.2957559054749
2011-04-20,77.42195305797364
2011-04-21,77.35880301469633
2011-04-22,77.35880301469633
2011-04-25,77.35880301469633
2011-04-26,77.42195305797364
2011-04-27,77.32726660906458
2011-04-28,77.42195305797364
2011-04-29,77.39036515382922
2011-05-02,77.39036515382922
2011-05-03,77.42195305797364
2011-05-04,77.39036515382922
2011-05-05,77.45356675869148
2011-05-06,77.39036515382921
2011-05-09,77.42195305797362
2011-05-10,77.39036515382921
2011-05-11,77.42195305797362
2011-05-12,77.42195305797362
2011-05-13,77.42195305797362
2011-05-16,77.45356675869147
2011-05-17,77.45356675869147
2011-05-18,77.54856295667841
2011-05-19,77.20137769313611
2011-05-20,77.48520628759618
2011-05-23,77.48520628759618
2011-05-24,77.54856295667844
2011-05-25,77.5097886752001
2011-05-26,77.4710337808625
2011-05-27,77.5660902640292
2011-05-30,77.4710337808625
2011-05-31,77.50269337783057
2011-06-01,77.59782761683772
2011-06-02,77.28161805034694
2011-06-03,77.50269337783055
2011-06-06,77.5978276168377
2011-06-07,77.56609026402919
2011-06-08,77.53437886163178
2011-06-09,77.5978276168377
2011-06-10,77.62959095192441
2011-06-13,77.62959095192441
2011-06-14,77.5978276168377
2011-06-15,77.62959095192441
2011-06-16,77.66138030120857
2011-06-17,77.66138030120857
2011-06-20,77.66138030120857
2011-06-21,77.69319569666175
2011-06-22,77.72503717030794
2011-06-23,77.75690475422361
2011-06-24,77.75690475422361
2011-06-27,77.78879848053789
2011-06-28,77.78879848053789
2011-06-29,77.88463683595539
2011-06-30,77.94866037630554
2011-07-01,77.91663545421173
2011-07-04,77.91663545421173
2011-07-05,78.07702375280007
2011-07-06,78.07702375280007
2011-07-07,78.14136411023955
2011-07-08,78.17357407071367
2011-07-11,78.17357407071367
2011-07-12,78.17357407071367
2011-07-13,78.17357407071367
2011-07-14,78.13448728367831
2011-07-15,78.13448728367831
2011-07-18,78.13448728367831
2011-07-19,78.13448728367831
2011-07-20,78.13448728367831
2011-07-21,78.13448728367831
2011-07-22,78.13448728367831
2011-07-25,78.13448728367831
2011-07-26,78.13448728367831
2011-07-27,78.13448728367831
2011-07-28,78.13448728367831
2011-07-29,78.13448728367831
2011-08-01,78.13448728367831
2011-08-02,78.13448728367831
2011-08-03,78.13448728367831
2011-08-04,78.13448728367831
2011-08-05,78.13448728367831
2011-08-08,78.13448728367831
2011-08-09,78.13448728367831
2011-08-10,78.13448728367831
2011-08-11,78.13448728367831
2011-08-12,78.13448728367831
2011-08-15,78.13448728367831
2011-08-16,78.13448728367831
2011-08-17,78.13448728367831
2011-08-18,78.13448728367831
2011-08-19,78.13448728367831
2011-08-22,78.13448728367831
2011-08-23,78.13448728367831
2011-08-24,78.13448728367831
2011-08-25,78.13448728367831
2011-08-26,78.13448728367831
2011-08-29,78.13448728367831
2011-08-30,78.13448728367831
2011-08-31,78.13448728367831
2011-09-01,78.13448728367831
2011-09-02,78.13448728367831
2011-09-05,78.13448728367831
2011-09-06,78.13448728367831
2011-09-07,78.13448728367831
2011-09-08,78.13448728367831
2011-09-09,78.13448728367831
2011-09-12,78.13448728367831
2011-09-13,78.13448728367831
2011-09-14,78.13448728367831
2011-09-15,78.13448728367831
2011-09-16,78.13448728367831
2011-09-19,78.13448728367831
2011-09-20,78.13448728367831
2011-09-21,78.16090886187298
2011-09-22,77.96444239636347
2011-09-23,77.89895357452696
2011-09-26,77.96444239636347
2011-09-27,77.89895357452696
2011-09-28,77.8662091636087
2011-09-29,77.8272760590269
2011-09-30,77.8272760590269
2011-10-03,77.8272760590269
2011-10-04,77.8272760590269
2011-10-05,77.8272760590269
2011-10-06,77.8272760590269
2011-10-07,77.8272760590269
2011-10-10,77.8272760590269
2011-10-11,77.8272760590269
2011-10-12,77.8272760590269
2011-10-13,77.8272760590269
2011-10-14,77.8272760590269
2011-10-17,77.8272760590269
2011-10-18,77.8272760590269
2011-10-19,77.8272760590269
2011-10-20,77.8272760590269
2011-10-21,77.8272760590269
2011-10-24,77.8272760590269
2011-10-25,77.8272760590269
2011-10-26,77.8272760590269
2011-10-27,77.8272760590269
2011-10-28,77.8272760590269
2011-10-31,77.8272760590269
2011-11-01,77.8272760590269
2011-11-02,77.8272760590269
2011-11-03,77.8272760590269
2011-11-04,77.8272760590269
2011-11-07,77.8272760590269
2011-11-08,77.8272760590269
2011-11-09,77.8272760590269
2011-11-10,77.8272760590269
2011-11-11,77.8272760590269
2011-11-14,77.8272760590269
2011-11-15,77.8272760590269
2011-11-16,77.8272760590269
2011-11-17,77.8272760590269
2011-11-18,77.8272760590269
2011-11-21,77.8272760590269
2011-11-22,77.8272760590269
2011-11-23,77.8272760590269
2011-11-24,77.78836242099739
2011-11-25,77.74946823978689
2011-11-28,77.74946823978689
2011-11-29,77.74946823978689
2011-11-30,77.74946823978689
2011-12-01,77.74946823978689
2011-12-02,77.74946823978689
2011-12-05,77.74946823978689
2011-12-06,77.74946823978689
2011-12-07,77.74946823978689
2011-12-08,77.74946823978689
2011-12-09,77.74946823978689
2011-12-12,77.74946823978689
2011-12-13,77.74946823978689
2011-12-14,77.74946823978689
2011-12-15,77.74946823978689
2011-12-16,77.74946823978689
2011-12-19,77.74946823978689
2011-12-20,77.74946823978689
2011-12-21,77.74946823978689
2011-12-22,77.74946823978689
2011-12-23,77.74946823978689
2011-12-26,77.74946823978689
2011-12-27,77.74946823978689
2011-12-28,77.74946823978689
2011-12-29,77.74946823978689
2011-12-30,77.74946823978689
2012-01-02,77.74946823978689
2012-01-03,77.74946823978689
2012-01-04,77.74946823978689
2012-01-05,77.74946823978689
2012-01-06,77.74946823978689
2012-01-09,77.74946823978689
2012-01-10,77.74946823978689
2012-01-11,77.74946823978689
2012-01-12,77.74946823978689
2012-01-13,77.74946823978689
2012-01-16,77.74946823978689
2012-01-17,77.74946823978689
2012-01-18,77.74946823978689
2012-01-19,77.74946823978689
2012-01-20,77.74946823978689
2012-01-23,77.74946823978689
2012-01-24,77.74946823978689
2012-01-25,77.74946823978689
2012-01-26,77.74946823978689
2012-01-27,77.74946823978689
2012-01-30,77.74946823978689
2012-01-31,77.74946823978689
2012-02-01,77.74946823978689
2012-02-02,77.74946823978689
2012-02-03,77.74946823978689
2012-02-06,77.74946823978689
2012-02-07,77.74946823978689
2012-02-08,77.74946823978689
2012-02-09,77.74946823978689
2012-02-10,77.74946823978689
2012-02-13,77.74946823978689
2012-02-14,77.74946823978689
2012-02-15,77.74946823978689
2012-02-16,77.74946823978689
2012-02-17,77.74946823978689
2012-02-20,77.74946823978689
2012-02-21,77.74946823978689
2012-02-22,77.74946823978689
2012-02-23,77.74946823978689
2012-02-24,77.74946823978689
2012-02-27,77.74946823978689
2012-02-28,77.74946823978689
2012-02-29,77.74946823978689
2012-03-01,77.74946823978689
2012-03-02,77.74946823978689
2012-03-05,77.77802135252658
2012-03-06,77.77802135252658
2012-03-07,77.74430742909679
2012-03-08,77.710593505667
2012-03-09,77.64316565880742
2012-03-12,77.57573781194783
2012-03-13,77.47459604165846
2012-03-14,77.37345427136908
2012-03-15,77.3347675442334
2012-03-16,77.3347675442334
2012-03-19,77.3347675442334
2012-03-20,77.3347675442334
2012-03-21,77.3347675442334
2012-03-22,77.3347675442334
2012-03-23,77.3347675442334
2012-03-26,77.3347675442334
2012-03-27,77.3347675442334
2012-03-28,77.3347675442334
2012-03-29,77.3347675442334
2012-03-30,77.3347675442334
2012-04-02,77.3347675442334
2012-04-03,77.3347675442334
2012-04-04,77.3347675442334
2012-04-05,77.3347675442334
2012-04-06,77.3347675442334
2012-04-09,77.3347675442334
2012-04-10,77.3347675442334
2012-04-11,77.3347675442334
2012-04-12,77.3347675442334
2012-04-13,77.3347675442334
2012-04-16,77.3347675442334
2012-04-17,77.3347675442334
2012-04-18,77.3347675442334
2012-04-19,77.3347675442334
2012-04-20,77.3347675442334
2012-04-23,77.3347675442334
2012-04-24,77.3347675442334
2012-04-25,77.3347675442334
2012-04-26,77.3347675442334
2012-04-27,77.3347675442334
2012-04-30,77.3347675442334
2012-05-01,77.3347675442334
2012-05-02,77.3347675442334
2012-05-03,77.3347675442334
2012-05-04,77.3347675442334
2012-05-07,77.3347675442334
2012-05-08,77.3347675442334
2012-05-09,77.3347675442334
2012-05-10,77.3347675442334
2012-05-11,77.3347675442334
2012-05-14,77.3347675442334
2012-05-15,77.3347675442334
2012-05-16,77.3347675442334
2012-05-17,77.3347675442334
2012-05-18,77.3347675442334
2012-05-21,77.3347675442334
2012-05-22,77.3347675442334
2012-05-23,77.3347675442334
2012-05-24,77.3347675442334
2012-05-25,77.3347675442334
2012-05-28,77.3347675442334
2012-05-29,77.3347675442334
2012-05-30,77.3347675442334
2012-05-31,77.3347675442334
2012-06-01,77.3347675442334
2012-06-04,77.3347675442334
2012-06-05,77.3347675442334
2012-06-06,77.3347675442334
2012-06-07,77.3347675442334
2012-06-08,77.3347675442334
2012-06-11,77.3347675442334
2012-06-12,77.3347675442334
2012-06-13,77.3347675442334
2012-06-14,77.3347675442334
2012-06-15,77.3347675442334
2012-06-18,77.3347675442334
2012-06-19,77.3347675442334
2012-06-20,77.3347675442334
2012-06-21,77.3347675442334
2012-06-22,77.3347675442334
2012-06-25,77.3347675442334
2012-06-26,77.3347675442334
2012-06-27,77.3347675442334
2012-06-28,77.3347675442334
2012-06-29,77.3347675442334
2012-07-02,77.3347675442334
2012-07-03,77.3347675442334
2012-07-04,77.3347675442334
2012-07-05,77.3347675442334
2012-07-06,77.3347675442334
2012-07-09,77.3347675442334
2012-07-10,77.3347675442334
2012-07-11,77.3347675442334
2012-07-12,77.3347675442334
2012-07-13,77.3347675442334
2012-07-16,77.3347675442334
2012-07-17,77.3347675442334
2012-07-18,77.3347675442334
2012-07-19,77.3347675442334
2012-07-20,77.3347675442334
2012-07-23,77.3347675442334
2012-07-24,77.3347675442334
2012-07-25,77.3347675442334
2012-07-26,77.3347675442334
2012-07-27,77.3347675442334
2012-07-30,77.3347675442334
2012-07-31,77.3347675442334
2012-08-01,77.3347675442334
2012-08-02,77.3347675442334
2012-08-03,77.3347675442334
2012-08-06,77.3347675442334
2012-08-07,77.3347675442334
2012-08-08,77.3347675442334
2012-08-09,77.3347675442334
2012-08-10,77.3347675442334
2012-08-13,77.3347675442334
2012-08-14,77.3347675442334
2012-08-15,77.3347675442334
2012-08-16,77.3347675442334
2012-08-17,77.3347675442334
2012-08-20,77.3347675442334
2012-08-21,77.3347675442334
2012-08-22,77.3347675442334
2012-08-23,77.3347675442334
2012-08-24,77.3347675442334
2012-08-27,77.3347675442334
2012-08-28,77.3347675442334
2012-08-29,77.3347675442334
2012-08-30,77.3347675442334
2012-08-31,77.3347675442334
2012-09-03,77.3347675442334
2012-09-04,77.3347675442334
2012-09-05,77.3347675442334
2012-09-06,77.3347675442334
2012-09-07,77.3347675442334
2012-09-10,77.3347675442334
2012-09-11,77.3347675442334
2012-09-12,77.3347675442334
2012-09-13,77.3347675442334
2012-09-14,77.3347675442334
2012-09-17,77.3347675442334
2012-09-18,77.3347675442334
2012-09-19,77.3347675442334
2012-09-20,77.3347675442334
2012-09-21,77.3347675442334
2012-09-24,77.3347675442334
2012-09-25,77.3347675442334
2012-09-26,77.3347675442334
2012-09-27,77.3347675442334
2012-09-28,77.3347675442334
2012-10-01,77.3347675442334
2012-10-02,77.3347675442334
2012-10-03,77.3347675442334
2012-10-04,77.3347675442334
2012-10-05,77.3347675442334
2012-10-08,77.3347675442334
2012-10-09,77.3347675442334
2012-10-10,77.3347675442334
2012-10-11,77.3347675442334
2012-10-12,77.3347675442334
2012-10-15,77.3347675442334
2012-10-16,77.3347675442334
2012-10-17,77.3347675442334
2012-10-18,77.3347675442334
2012-10-19,77.3347675442334
2012-10-22,77.3347675442334
2012-10-23,77.3347675442334
2012-10-24,77.3347675442334
2012-10-25,77.3347675442334
2012-10-26,77.3347675442334
2012-10-29,77.3347675442334
2012-10-30,77.3347675442334
2012-10-31,77.3347675442334
2012-11-01,77.3347675442334
2012-11-02,77.3347675442334
2012-11-05,77.3347675442334
2012-11-06,77.3347675442334
2012-11-07,77.3347675442334
2012-11-08,77.3347675442334
2012-11-09,77.3347675442334
2012-11-12,77.3347675442334
2012-11-13,77.3347675442334
2012-11-14,77.3347675442334
2012-11-15,77.3347675442334
2012-11-16,77.3347675442334
2012-11-19,77.3347675442334
2012-11-20,77.3347675442334
2012-11-21,77.3347675442334
2012-11-22,77.3347675442334
2012-11-23,77.3347675442334
2012-11-26,77.3347675442334
2012-11-27,77.3347675442334
2012-11-28,77.3347675442334
2012-11-29,77.3347675442334
2012-11-30,77.3347675442334
2012-12-03,77.3347675442334
2012-12-04,77.3347675442334
2012-12-05,77.3347675442334
2012-12-06,77.3347675442334
2012-12-07,77.3347675442334
2012-12-10,77.3347675442334
2012-12-11,77.3347675442334
2012-12-12,77.3347675442334
2012-12-13,77.3347675442334
2012-12-14,77.3347675442334
2012-12-17,77.3347675442334
2012-12-18,77.3347675442334
2012-12-19,77.3347675442334
2012-12-20,77.3347675442334
2012-12-21,77.3347675442334
2012-12-24,77.3347675442334
2012-12-25,77.3347675442334
2012-12-26,77.3347675442334
2012-12-27,77.3347675442334
2012-12-28,77.3347675442334
2012-12-31,77.3347675442334
2013-01-01,77.3347675442334
2013-01-02,77.3347675442334
2013-01-03,77.3347675442334
2013-01-04,77.3347675442334
2013-01-07,77.3347675442334
2013-01-08,77.3347675442334
2013-01-09,77.3347675442334
2013-01-10,77.3347675442334
2013-01-11,77.3347675442334
2013-01-14,77.3347675442334
2013-01-15,77.3347675442334
2013-01-16,77.3347675442334
2013-01-17,77.3347675442334
2013-01-18,77.3347675442334
2013-01-21,77.3347675442334
2013-01-22,77.3347675442334
2013-01-23,77.3347675442334
2013-01-24,77.3347675442334
2013-01-25,77.3347675442334
2013-01-28,77.3347675442334
2013-01-29,77.3347675442334
2013-01-30,77.3347675442334
2013-01-31,77.3347675442334
2013-02-01,77.3347675442334
2013-02-04,77.3347675442334
2013-02-05,77.3347675442334
2013-02-06,77.3347675442334
2013-02-07,77.3347675442334
2013-02-08,77.3347675442334
2013-02-11,77.3347675442334
2013-02-12,77.3347675442334
2013-02-13,77.3347675442334
2013-02-14,77.3347675442334
2013-02-15,77.3347675442334
2013-02-18,77.3347675442334
2013-02-19,77.3347675442334
2013-02-20,77.3347675442334
2013-02-21,77.3347675442334
2013-02-22,77.3347675442334
2013-02-25,77.3347675442334
2013-02-26,77.3347675442334
2013-02-27,77.3347675442334
2013-02-28,77.3347675442334
2013-03-01,77.3347675442334
2013-03-04,77.3347675442334
2013-03-05,77.3347675442334
2013-03-06,77.3347675442334
2013-03-07,77.3347675442334
2013-03-08,77.3347675442334
2013-03-11,77.3347675442334
2013-03-12,77.3347675442334
2013-03-13,77.3347675442334
2013-03-14,77.3347675442334
2013-03-15,77.3347675442334
2013-03-18,77.3347675442334
2013-03-19,77.3347675442334
2013-03-20,77.3347675442334
2013-03-21,77.3347675442334
2013-03-22,77.3347675442334
2013-03-25,77.3347675442334
2013-03-26,77.3347675442334
2013-03-27,77.3347675442334
2013-03-28,77.3347675442334
2013-03-29,77.3347675442334
2013-04-01,77.3347675442334
2013-04-02,77.3347675442334
2013-04-03,77.3347675442334
2013-04-04,77.3347675442334
2013-04-05,77.3347675442334
2013-04-08,77.3347675442334
2013-04-09,77.3347675442334
2013-04-10,77.3347675442334
2013-04-11,77.3347675442334
2013-04-12,77.3347675442334
2013-04-15,77.3347675442334
2013-04-16,77.3347675442334
2013-04-17,77.3347675442334
2013-04-18,77.3347675442334
2013-04-19,77.3347675442334
2013-04-22,77.3347675442334
2013-04-23,77.3347675442334
2013-04-24,77.3347675442334
2013-04-25,77.3347675442334
2013-04-26,77.3347675442334
2013-04-29,77.3347675442334
2013-04-30,77.3347675442334
2013-05-01,77.3347675442334
2013-05-02,77.3347675442334
2013-05-03,77.3347675442334
2013-05-06,77.3347675442334
2013-05-07,77.3347675442334
2013-05-08,77.3347675442334
2013-05-09,77.3347675442334
2013-05-10,77.3347675442334
2013-05-13,77.3347675442334
2013-05-14,77.3347675442334
2013-05-15,77.3347675442334
2013-05-16,77.3347675442334
2013-05-17,77.3347675442334
2013-05-20,77.3347675442334
2013-05-21,77.3347675442334
2013-05-22,77.3347675442334
2013-05-23,77.3347675442334
2013-05-24,77.3347675442334
2013-05-27,77.3347675442334
2013-05-28,77.3347675442334
2013-05-29,77.3347675442334
2013-05-30,77.3347675442334
2013-05-31,77.3347675442334
2013-06-03,77.3347675442334
2013-06-04,77.3347675442334
2013-06-05,77.3347675442334
2013-06-06,77.3347675442334
2013-06-07,77.3347675442334
2013-06-10,77.3347675442334
2013-06-11,77.3347675442334
2013-06-12,77.3347675442334
2013-06-13,77.3347675442334
2013-06-14,77.3347675442334
2013-06-17,77.3347675442334
2013-06-18,77.3347675442334
2013-06-19,77.3347675442334
2013-06-20,77.3347675442334
2013-06-21,77.3347675442334
2013-06-24,77.3347675442334
2013-06-25,77.3347675442334
2013-06-26,77.3347675442334
2013-06-27,77.3347675442334
2013-06-28,77.3347675442334
2013-07-01,77.3347675442334
2013-07-02,77.3347675442334
2013-07-03,77.3347675442334
2013-07-04,77.3347675442334
2013-07-05,77.3347675442334
2013-07-08,77.3347675442334
2013-07-09,77.3347675442334
2013-07-10,77.3347675442334
2013-07-11,77.3347675442334
2013-07-12,77.3347675442334
2013-07-15,77.3347675442334
2013-07-16,77.3347675442334
2013-07-17,77.3347675442334
2013-07-18,77.3347675442334
2013-07-19,77.3347675442334
2013-07-22,77.3347675442334
2013-07-23,77.3347675442334
2013-07-24,77.3347675442334
2013-07-25,77.3347675442334
2013-07-26,77.3347675442334
2013-07-29,77.3347675442334
2013-07-30,77.3347675442334
2013-07-31,77.3347675442334
2013-08-01,77.3347675442334
2013-08-02,77.3347675442334
2013-08-05,77.3347675442334
2013-08-06,77.3347675442334
2013-08-07,77.3347675442334
2013-08-08,77.3347675442334
2013-08-09,77.3347675442334
2013-08-12,77.3347675442334
2013-08-13,77.3347675442334
2013-08-14,77.3347675442334
2013-08-15,77.3347675442334
2013-08-16,77.3347675442334
2013-08-19,77.3347675442334
2013-08-20,77.3347675442334
2013-08-21,77.3347675442334
2013-08-22,77.3347675442334
2013-08-23,77.3347675442334
2013-08-26,77.3347675442334
2013-08-27,77.3347675442334
2013-08-28,77.3347675442334
2013-08-29,77.3347675442334
2013-08-30,77.3347675442334
2013-09-02,77.3347675442334
2013-09-03,77.3347675442334
2013-09-04,77.3347675442334
2013-09-05,77.3347675442334
2013-09-06,77.3347675442334
2013-09-09,77.3347675442334
2013-09-10,77.3347675442334
2013-09-11,77.3347675442334
2013-09-12,77.3347675442334
2013-09-13,77.3347675442334
2013-09-16,77.3347675442334
2013-09-17,77.3347675442334
2013-09-18,77.3347675442334
2013-09-19,77.3347675442334
2013-09-20,77.3347675442334
2013-09-23,77.3347675442334
2013-09-24,77.3347675442334
2013-09-25,77.3347675442334
2013-09-26,77.3347675442334
2013-09-27,77.3347675442334
2013-09-30,77.3347675442334
2013-10-01,77.3347675442334
2013-10-02,77.3347675442334
2013-10-03,77.3347675442334
2013-10-04,77.3347675442334
2013-10-07,77.3347675442334
2013-10-08,77.3347675442334
2013-10-09,77.3347675442334
2013-10-10,77.3347675442334
2013-10-11,77.3347675442334
2013-10-14,77.3347675442334
2013-10-15,77.3347675442334
2013-10-16,77.3347675442334
2013-10-17,77.3347675442334
2013-10-18,77.3347675442334
2013-10-21,77.3347675442334
2013-10-22,77.3347675442334
2013-10-23,77.3347675442334
2013-10-24,77.3347675442334
2013-10-25,77.3347675442334
2013-10-28,77.3347675442334
2013-10-29,77.3347675442334
2013-10-30,77.3347675442334
2013-10-31,77.3347675442334
2013-11-01,77.3347675442334
2013-11-04,77.3347675442334
2013-11-05,77.3347675442334
2013-11-06,77.3347675442334
2013-11-07,77.3347675442334
2013-11-08,77.3347675442334
2013-11-11,77.3347675442334
2013-11-12,77.3347675442334
2013-11-13,77.3347675442334
2013-11-14,77.3347675442334
2013-11-15,77.3347675442334
2013-11-18,77.3347675442334
2013-11-19,77.3347675442334
2013-11-20,77.3347675442334
2013-11-21,77.3347675442334
2013-11-22,77.3347675442334
2013-11-25,77.3347675442334
2013-11-26,77.3347675442334
2013-11-27,77.3347675442334
2013-11-28,77.3347675442334
2013-11-29,77.3347675442334
2013-12-02,77.3347675442334
2013-12-03,77.3347675442334
2013-12-04,77.3347675442334
2013-12-05,77.3347675442334
2013-12-06,77.3347675442334
2013-12-09,77.3347675442334
2013-12-10,77.3347675442334
2013-12-11,77.3347675442334
2013-12-12,77.3347675442334
2013-12-13,77.3347675442334
2013-12-16,77.3347675442334
2013-12-17,77.3347675442334
2013-12-18,77.3347675442334
2013-12-19,77.3347675442334
2013-12-20,77.3347675442334
2013-12-23,77.3347675442334
2013-12-24,77.3347675442334
2013-12-25,77.3347675442334
2013-12-26,77.3347675442334
2013-12-27,77.3347675442334
2013-12-30,77.3347675442334
2013-12-31,77.3347675442334
2014-01-01,77.3347675442334
2014-01-02,77.3347675442334
2014-01-03,77.3347675442334
2014-01-06,77.3347675442334
2014-01-07,77.3347675442334
2014-01-08,77.3347675442334
2014-01-09,77.3347675442334
2014-01-10,77.3347675442334
2014-01-13,77.3347675442334
2014-01-14,77.3347675442334
2014-01-15,77.3347675442334
2014-01-16,77.3347675442334
2014-01-17,77.3347675442334
2014-01-20,77.3347675442334
2014-01-21,77.3347675442334
2014-01-22,77.3347675442334
2014-01-23,77.3347675442334
2014-01-24,77.3347675442334
2014-01-27,77.3347675442334
2014-01-28,77.3347675442334
2014-01-29,77.3347675442334
2014-01-30,77.3347675442334
2014-01-31,77.3347675442334
2014-02-03,77.3347675442334
2014-02-04,77.3347675442334
2014-02-05,77.3347675442334
2014-02-06,77.3347675442334
2014-02-07,77.3347675442334
2014-02-10,77.3347675442334
2014-02-11,77.3347675442334
2014-02-12,77.3347675442334
2014-02-13,77.35639353032124
2014-02-14,77.71815374948096
2014-02-17,77.65786037962101
2014-02-18,77.59756700976106
2014-02-19,77.47698027004115
2014-02-20,77.47698027004115
2014-02-21,76.93433994130156
2014-02-24,76.7534598317217
2014-02-25,76.6328730920018
2014-02-26,76.5945566554558
2014-02-27,76.5945566554558
2014-02-28,76.5945566554558
2014-03-03,76.5945566554558
2014-03-04,76.5945566554558
2014-03-05,76.5945566554558
2014-03-06,76.5945566554558
2014-03-07,76.5945566554558
2014-03-10,76.5945566554558
2014-03-11,76.5945566554558
2014-03-12,76.5945566554558
2014-03-13,76.5945566554558
2014-03-14,76.5945566554558
2014-03-17,76.5945566554558
2014-03-18,76.5945566554558
2014-03-19,76.5945566554558
2014-03-20,76.5945566554558
2014-03-21,76.5945566554558
2014-03-24,76.5945566554558
2014-03-25,76.5945566554558
2014-03-26,76.5945566554558
2014-03-27,76.5945566554558
2014-03-28,76.5945566554558
2014-03-31,76.5945566554558
2014-04-01,76.5945566554558
2014-04-02,76.5945566554558
2014-04-03,76.5945566554558
2014-04-04,76.5945566554558
2014-04-07,76.5945566554558
2014-04-08,73.3297503612338
2014-04-09,73.3297503612338
2014-04-10,73.3297503612338
2014-04-11,73.3297503612338
2014-04-14,73.29308548605319
2014-04-15,73.29308548605319
2014-04-16,73.29308548605319
2014-04-17,73.29308548605319
2014-04-18,73.29308548605319
2014-04-21,73.29308548605319
2014-04-22,73.29308548605319
2014-04-23,73.29308548605319
2014-04-24,73.29308548605319
2014-04-25,73.29308548605319
