,Return_Incl_Costs_ARSUSD Curncy
2010-03-16,173.51943896789956
2010-03-17,173.51943896789956
2010-03-18,173.51943896789956
2010-03-19,173.51943896789956
2010-03-22,173.51943896789956
2010-03-23,173.51943896789956
2010-03-24,173.51943896789956
2010-03-25,173.51943896789956
2010-03-26,173.51943896789956
2010-03-29,173.51943896789956
2010-03-30,173.51943896789956
2010-03-31,173.51943896789956
2010-04-01,173.51943896789956
2010-04-02,173.51943896789956
2010-04-05,173.51943896789956
2010-04-06,173.51943896789956
2010-04-07,173.51943896789956
2010-04-08,173.51943896789956
2010-04-09,173.51943896789956
2010-04-12,173.51943896789956
2010-04-13,173.51943896789956
2010-04-14,173.51943896789956
2010-04-15,173.51943896789956
2010-04-16,173.51943896789956
2010-04-19,173.51943896789956
2010-04-20,173.11042399639953
2010-04-21,173.38900391108456
2010-04-22,173.30230940912904
2010-04-23,173.30230940912904
2010-04-26,173.30230940912904
2010-04-27,173.30230940912904
2010-04-28,173.30230940912904
2010-04-29,173.21751432995677
2010-04-30,173.46073318002553
2010-05-03,173.3217116580029
2010-05-04,173.58125922934352
2010-05-05,173.97282150878561
2010-05-06,173.62006029763884
2010-05-07,173.40045539819047
2010-05-10,173.3137551704914
2010-05-11,173.3137551704914
2010-05-12,173.3137551704914
2010-05-13,173.3137551704914
2010-05-14,173.3137551704914
2010-05-17,173.3137551704914
2010-05-18,173.3137551704914
2010-05-19,173.3137551704914
2010-05-20,173.3137551704914
2010-05-21,173.3137551704914
2010-05-24,173.3137551704914
2010-05-25,173.3137551704914
2010-05-26,173.3137551704914
2010-05-27,173.3137551704914
2010-05-28,173.3137551704914
2010-05-31,173.3137551704914
2010-06-01,173.3137551704914
2010-06-02,173.3137551704914
2010-06-03,173.3137551704914
2010-06-04,173.3137551704914
2010-06-07,173.3137551704914
2010-06-08,173.3137551704914
2010-06-09,173.3137551704914
2010-06-10,173.3137551704914
2010-06-11,173.3137551704914
2010-06-14,173.3137551704914
2010-06-15,173.3137551704914
2010-06-16,173.3137551704914
2010-06-17,173.3137551704914
2010-06-18,173.3137551704914
2010-06-21,173.3137551704914
2010-06-22,173.3137551704914
2010-06-23,173.3137551704914
2010-06-24,173.3137551704914
2010-06-25,173.3137551704914
2010-06-28,173.3137551704914
2010-06-29,173.3137551704914
2010-06-30,173.3137551704914
2010-07-01,173.3137551704914
2010-07-02,173.3137551704914
2010-07-05,173.3137551704914
2010-07-06,173.3137551704914
2010-07-07,173.3137551704914
2010-07-08,173.3137551704914
2010-07-09,173.3137551704914
2010-07-12,173.3137551704914
2010-07-13,173.3137551704914
2010-07-14,173.3137551704914
2010-07-15,173.3137551704914
2010-07-16,173.3137551704914
2010-07-19,173.3137551704914
2010-07-20,173.3137551704914
2010-07-21,173.3137551704914
2010-07-22,173.3137551704914
2010-07-23,173.3137551704914
2010-07-26,173.3137551704914
2010-07-27,173.3137551704914
2010-07-28,173.3137551704914
2010-07-29,173.3137551704914
2010-07-30,173.3137551704914
2010-08-02,173.3137551704914
2010-08-03,173.3137551704914
2010-08-04,173.3137551704914
2010-08-05,173.3137551704914
2010-08-06,173.3137551704914
2010-08-09,173.3137551704914
2010-08-10,173.3137551704914
2010-08-11,173.3137551704914
2010-08-12,173.3137551704914
2010-08-13,173.3137551704914
2010-08-16,173.3137551704914
2010-08-17,173.3137551704914
2010-08-18,173.3137551704914
2010-08-19,173.3137551704914
2010-08-20,173.3137551704914
2010-08-23,173.3137551704914
2010-08-24,173.3137551704914
2010-08-25,173.3137551704914
2010-08-26,173.3137551704914
2010-08-27,173.3137551704914
2010-08-30,173.3137551704914
2010-08-31,173.3137551704914
2010-09-01,173.3137551704914
2010-09-02,173.3137551704914
2010-09-03,173.3137551704914
2010-09-06,173.3137551704914
2010-09-07,173.3137551704914
2010-09-08,173.3137551704914
2010-09-09,173.3137551704914
2010-09-10,173.3137551704914
2010-09-13,173.3137551704914
2010-09-14,173.3137551704914
2010-09-15,173.3137551704914
2010-09-16,173.3137551704914
2010-09-17,173.3137551704914
2010-09-20,173.3137551704914
2010-09-21,173.3137551704914
2010-09-22,173.3137551704914
2010-09-23,173.3137551704914
2010-09-24,173.3137551704914
2010-09-27,173.3137551704914
2010-09-28,173.3137551704914
2010-09-29,173.3137551704914
2010-09-30,173.3137551704914
2010-10-01,173.3137551704914
2010-10-04,173.3137551704914
2010-10-05,173.3137551704914
2010-10-06,173.3137551704914
2010-10-07,173.10228402876794
2010-10-08,173.0389995528571
2010-10-11,172.9888660545521
2010-10-12,172.82469069961718
2010-10-13,172.59613501483403
2010-10-14,172.50983694732662
2010-10-15,172.50983694732662
2010-10-18,172.50983694732662
2010-10-19,172.50983694732662
2010-10-20,172.50983694732662
2010-10-21,172.50983694732662
2010-10-22,172.50983694732662
2010-10-25,172.4434648176576
2010-10-26,172.37738163509718
2010-10-27,172.3260727302792
2010-10-28,172.29370649599494
2010-10-29,172.12368399674014
2010-11-01,172.27681645047895
2010-11-02,172.1893857255647
2010-11-03,171.92852027804116
2010-11-04,171.84255601790215
2010-11-05,171.5004243436545
2010-11-08,171.41467413148266
2010-11-09,171.41467413148266
2010-11-10,171.22088289589837
2010-11-11,171.21140835764618
2010-11-12,171.4658008164771
2010-11-15,171.4165526387671
2010-11-16,171.6956889493129
2010-11-17,171.63559216574367
2010-11-18,171.3932050336743
2010-11-19,171.43647946894816
2010-11-22,171.3823712245994
2010-11-23,171.27849579263486
2010-11-24,171.20943927150634
2010-11-25,171.0477944544219
2010-11-26,171.32606492891483
2010-11-29,171.41379676898958
2010-11-30,171.5109387757788
2010-12-01,171.54890137888285
2010-12-02,171.4568580465838
2010-12-03,171.0699723783309
2010-12-06,170.88090294392677
2010-12-07,171.08633135487517
2010-12-08,171.04816527543863
2010-12-09,170.68276099946948
2010-12-10,170.59741961896975
2010-12-13,170.30568758247014
2010-12-14,170.2205347386789
2010-12-15,170.2205347386789
2010-12-16,170.2205347386789
2010-12-17,170.2205347386789
2010-12-20,170.2205347386789
2010-12-21,170.2205347386789
2010-12-22,170.2205347386789
2010-12-23,170.2205347386789
2010-12-24,169.86336912534068
2010-12-27,170.13446926999788
2010-12-28,170.16169671118317
2010-12-29,169.99908621418473
2010-12-30,169.79612239688723
2010-12-31,169.8830736799194
2011-01-03,169.54995728451934
2011-01-04,169.5262809799089
2011-01-05,169.44151783941896
2011-01-06,169.44151783941896
2011-01-07,169.44151783941896
2011-01-10,169.44151783941896
2011-01-11,169.44151783941896
2011-01-12,169.44151783941896
2011-01-13,169.3310532294072
2011-01-14,169.30633486409656
2011-01-17,169.44383140954545
2011-01-18,169.60193700379756
2011-01-19,169.56485282947332
2011-01-20,169.2850392377267
2011-01-21,169.3723635442394
2011-01-24,169.41751519709362
2011-01-25,169.48905760335558
2011-01-26,169.47011938325176
2011-01-27,169.61328063417724
2011-01-28,169.82756235935082
2011-01-31,169.93972147405927
2011-02-01,170.0598024003553
2011-02-02,170.2936345139064
2011-02-03,170.2608416715962
2011-02-04,170.22166858074957
2011-02-07,170.29047232193534
2011-02-08,170.20219898673986
2011-02-09,170.1170978872465
2011-02-10,170.1170978872465
2011-02-11,170.1170978872465
2011-02-14,170.1170978872465
2011-02-15,170.1170978872465
2011-02-16,170.1170978872465
2011-02-17,170.1170978872465
2011-02-18,170.1170978872465
2011-02-21,170.1170978872465
2011-02-22,170.1170978872465
2011-02-23,170.02493094941312
2011-02-24,169.87136644900605
2011-02-25,169.83220526817362
2011-02-28,169.8646006223049
2011-03-01,169.91310705835878
2011-03-02,169.740388118413
2011-03-03,169.69887831220225
2011-03-04,169.58857630095875
2011-03-07,169.53304191241264
2011-03-08,169.48111156088655
2011-03-09,169.33019905309806
2011-03-10,169.37109236721474
2011-03-11,169.1990739122788
2011-03-14,169.2390326640743
2011-03-15,169.15441314774228
2011-03-16,169.21873882657286
2011-03-17,169.18831212466407
2011-03-18,169.09793268552852
2011-03-21,168.9699394749348
2011-03-22,169.04599370456603
2011-03-23,169.0634483202883
2011-03-24,169.00982586186333
2011-03-25,168.95620116199888
2011-03-28,169.0905264357998
2011-03-29,169.02052586804973
2011-03-30,168.8138385868415
2011-03-31,169.1838053956804
2011-04-01,169.2203749807696
2011-04-04,169.117504281162
2011-04-05,169.06591620750132
2011-04-06,169.10722772082627
2011-04-07,169.01290877555167
2011-04-08,168.84391354895226
2011-04-11,168.77693811403853
2011-04-12,168.648130083671
2011-04-13,169.0826852314218
2011-04-14,169.35836200099925
2011-04-15,169.48059833076505
2011-04-18,169.5517106124333
2011-04-19,169.52050726809307
2011-04-20,169.68252461191915
2011-04-21,169.62967791380456
2011-04-22,169.57580526172487
2011-04-25,169.63121241596434
2011-04-26,169.60516617927922
2011-04-27,169.56558245298996
2011-04-28,169.45346806827317
2011-04-29,169.30276897002318
2011-05-02,169.29530837519337
2011-05-03,169.27140250841586
2011-05-04,169.09597214451972
2011-05-05,169.1952180623163
2011-05-06,169.08551669355498
2011-05-09,168.8900782833907
2011-05-10,168.95297533853025
2011-05-11,169.02291995320684
2011-05-12,168.8545201523785
2011-05-13,169.0239719211628
2011-05-16,168.91086970750362
2011-05-17,168.7728511130347
2011-05-18,168.8960543880573
2011-05-19,168.41883047634047
2011-05-20,168.6950188808265
2011-05-23,168.63440794104358
2011-05-24,168.616500293018
2011-05-25,168.5321920428715
2011-05-26,168.3981160578656
2011-05-27,168.3667747216853
2011-05-30,168.27947679634227
2011-05-31,168.18813598578157
2011-06-01,168.13970089096568
2011-06-02,167.38104525757416
2011-06-03,168.22804043827855
2011-06-06,168.22289853184495
2011-06-07,168.1739762546809
2011-06-08,168.16643016388105
2011-06-09,168.16898138547134
2011-06-10,168.2105304779534
2011-06-13,167.9949572901709
2011-06-14,168.00255972383954
2011-06-15,168.0956018015658
2011-06-16,167.94688424768935
2011-06-17,168.00342042006562
2011-06-20,167.9428704435189
2011-06-21,167.92588557478044
2011-06-22,167.9097280555463
2011-06-23,167.8687928768741
2011-06-24,167.86227660645983
2011-06-27,167.70975433590775
2011-06-28,167.90489215221262
2011-06-29,168.06146603585384
2011-06-30,168.03010637792008
2011-07-01,168.0608918408252
2011-07-04,167.94828195667867
2011-07-05,168.02296777107213
2011-07-06,168.1711374077288
2011-07-07,168.28005248597628
2011-07-08,168.2574236531944
2011-07-11,168.2331107377182
2011-07-12,168.1443347930683
2011-07-13,168.0195959767485
2011-07-14,167.93558617876013
2011-07-15,167.93558617876013
2011-07-18,167.93558617876013
2011-07-19,167.93558617876013
2011-07-20,167.93558617876013
2011-07-21,167.93558617876013
2011-07-22,167.93558617876013
2011-07-25,167.93558617876013
2011-07-26,167.93558617876013
2011-07-27,167.93558617876013
2011-07-28,167.93558617876013
2011-07-29,167.93558617876013
2011-08-01,167.93558617876013
2011-08-02,167.93558617876013
2011-08-03,167.93558617876013
2011-08-04,167.93558617876013
2011-08-05,167.93558617876013
2011-08-08,167.93558617876013
2011-08-09,167.93558617876013
2011-08-10,167.93558617876013
2011-08-11,167.93558617876013
2011-08-12,167.93558617876013
2011-08-15,167.93558617876013
2011-08-16,167.93558617876013
2011-08-17,167.93558617876013
2011-08-18,167.93558617876013
2011-08-19,167.93558617876013
2011-08-22,167.93558617876013
2011-08-23,167.93558617876013
2011-08-24,167.93558617876013
2011-08-25,167.93558617876013
2011-08-26,167.93558617876013
2011-08-29,167.93558617876013
2011-08-30,167.93558617876013
2011-08-31,167.93558617876013
2011-09-01,167.93558617876013
2011-09-02,167.93558617876013
2011-09-05,167.93558617876013
2011-09-06,167.93558617876013
2011-09-07,167.93558617876013
2011-09-08,167.93558617876013
2011-09-09,167.93558617876013
2011-09-12,167.93558617876013
2011-09-13,167.93558617876013
2011-09-14,167.93558617876013
2011-09-15,167.93558617876013
2011-09-16,167.93558617876013
2011-09-19,167.93558617876013
2011-09-20,167.93558617876013
2011-09-21,168.0254507769913
2011-09-22,167.75202654110356
2011-09-23,167.68496826946708
2011-09-26,167.85072949023518
2011-09-27,167.96561033628882
2011-09-28,168.0371130851018
2011-09-29,167.95309452855926
2011-09-30,167.95309452855926
2011-10-03,167.95309452855926
2011-10-04,167.95309452855926
2011-10-05,167.95309452855926
2011-10-06,167.95309452855926
2011-10-07,167.95309452855926
2011-10-10,167.95309452855926
2011-10-11,167.95309452855926
2011-10-12,167.95309452855926
2011-10-13,167.95309452855926
2011-10-14,167.95309452855926
2011-10-17,167.95309452855926
2011-10-18,167.95309452855926
2011-10-19,167.95309452855926
2011-10-20,167.95309452855926
2011-10-21,167.95309452855926
2011-10-24,167.95309452855926
2011-10-25,167.95309452855926
2011-10-26,167.95309452855926
2011-10-27,167.95309452855926
2011-10-28,167.95309452855926
2011-10-31,167.95309452855926
2011-11-01,167.95309452855926
2011-11-02,167.95309452855926
2011-11-03,167.95309452855926
2011-11-04,167.95309452855926
2011-11-07,167.95309452855926
2011-11-08,167.95309452855926
2011-11-09,167.95309452855926
2011-11-10,167.95309452855926
2011-11-11,167.95309452855926
2011-11-14,167.95309452855926
2011-11-15,167.95309452855926
2011-11-16,167.95309452855926
2011-11-17,167.95309452855926
2011-11-18,167.95309452855926
2011-11-21,167.95309452855926
2011-11-22,167.95309452855926
2011-11-23,167.95309452855926
2011-11-24,168.10583738691415
2011-11-25,168.0217844682207
2011-11-28,168.0217844682207
2011-11-29,168.0217844682207
2011-11-30,168.0217844682207
2011-12-01,168.0217844682207
2011-12-02,168.0217844682207
2011-12-05,168.0217844682207
2011-12-06,168.0217844682207
2011-12-07,168.0217844682207
2011-12-08,168.0217844682207
2011-12-09,168.0217844682207
2011-12-12,168.0217844682207
2011-12-13,168.0217844682207
2011-12-14,168.0217844682207
2011-12-15,168.0217844682207
2011-12-16,168.0217844682207
2011-12-19,168.0217844682207
2011-12-20,168.0217844682207
2011-12-21,168.0217844682207
2011-12-22,168.0217844682207
2011-12-23,168.0217844682207
2011-12-26,168.0217844682207
2011-12-27,168.0217844682207
2011-12-28,168.0217844682207
2011-12-29,168.0217844682207
2011-12-30,168.0217844682207
2012-01-02,168.0217844682207
2012-01-03,168.0217844682207
2012-01-04,168.0217844682207
2012-01-05,168.0217844682207
2012-01-06,168.0217844682207
2012-01-09,168.0217844682207
2012-01-10,168.0217844682207
2012-01-11,168.0217844682207
2012-01-12,168.0217844682207
2012-01-13,168.0217844682207
2012-01-16,168.0217844682207
2012-01-17,168.0217844682207
2012-01-18,168.0217844682207
2012-01-19,168.0217844682207
2012-01-20,168.0217844682207
2012-01-23,168.0217844682207
2012-01-24,168.0217844682207
2012-01-25,168.0217844682207
2012-01-26,168.0217844682207
2012-01-27,168.0217844682207
2012-01-30,168.0217844682207
2012-01-31,168.0217844682207
2012-02-01,168.0217844682207
2012-02-02,168.0217844682207
2012-02-03,168.0217844682207
2012-02-06,168.0217844682207
2012-02-07,168.0217844682207
2012-02-08,168.0217844682207
2012-02-09,168.0217844682207
2012-02-10,168.0217844682207
2012-02-13,168.0217844682207
2012-02-14,168.0217844682207
2012-02-15,168.0217844682207
2012-02-16,168.0217844682207
2012-02-17,168.0217844682207
2012-02-20,168.0217844682207
2012-02-21,168.0217844682207
2012-02-22,168.0217844682207
2012-02-23,168.0217844682207
2012-02-24,168.0217844682207
2012-02-27,168.0217844682207
2012-02-28,168.0217844682207
2012-02-29,168.0217844682207
2012-03-01,168.0217844682207
2012-03-02,168.0217844682207
2012-03-05,168.07314148656906
2012-03-06,168.15338398825173
2012-03-07,168.1810788879263
2012-03-08,168.223546604015
2012-03-09,168.1864658433525
2012-03-12,168.15305350018878
2012-03-13,167.9652701828237
2012-03-14,167.88985280685966
2012-03-15,167.80590788045623
2012-03-16,167.80590788045623
2012-03-19,167.80590788045623
2012-03-20,167.80590788045623
2012-03-21,167.80590788045623
2012-03-22,167.80590788045623
2012-03-23,167.80590788045623
2012-03-26,167.80590788045623
2012-03-27,167.80590788045623
2012-03-28,167.80590788045623
2012-03-29,167.80590788045623
2012-03-30,167.80590788045623
2012-04-02,167.80590788045623
2012-04-03,167.80590788045623
2012-04-04,167.80590788045623
2012-04-05,167.80590788045623
2012-04-06,167.80590788045623
2012-04-09,167.80590788045623
2012-04-10,167.80590788045623
2012-04-11,167.80590788045623
2012-04-12,167.80590788045623
2012-04-13,167.80590788045623
2012-04-16,167.80590788045623
2012-04-17,167.80590788045623
2012-04-18,167.80590788045623
2012-04-19,167.80590788045623
2012-04-20,167.80590788045623
2012-04-23,167.80590788045623
2012-04-24,167.80590788045623
2012-04-25,167.80590788045623
2012-04-26,167.80590788045623
2012-04-27,167.80590788045623
2012-04-30,167.80590788045623
2012-05-01,167.80590788045623
2012-05-02,167.80590788045623
2012-05-03,167.80590788045623
2012-05-04,167.80590788045623
2012-05-07,167.80590788045623
2012-05-08,167.80590788045623
2012-05-09,167.80590788045623
2012-05-10,167.80590788045623
2012-05-11,167.80590788045623
2012-05-14,167.80590788045623
2012-05-15,167.80590788045623
2012-05-16,167.80590788045623
2012-05-17,167.80590788045623
2012-05-18,167.80590788045623
2012-05-21,167.80590788045623
2012-05-22,167.80590788045623
2012-05-23,167.80590788045623
2012-05-24,167.80590788045623
2012-05-25,167.80590788045623
2012-05-28,167.80590788045623
2012-05-29,167.80590788045623
2012-05-30,167.80590788045623
2012-05-31,167.80590788045623
2012-06-01,167.80590788045623
2012-06-04,167.80590788045623
2012-06-05,167.80590788045623
2012-06-06,167.80590788045623
2012-06-07,167.80590788045623
2012-06-08,167.80590788045623
2012-06-11,167.80590788045623
2012-06-12,167.80590788045623
2012-06-13,167.80590788045623
2012-06-14,167.80590788045623
2012-06-15,167.80590788045623
2012-06-18,167.80590788045623
2012-06-19,167.80590788045623
2012-06-20,167.80590788045623
2012-06-21,167.80590788045623
2012-06-22,167.80590788045623
2012-06-25,167.80590788045623
2012-06-26,167.80590788045623
2012-06-27,167.80590788045623
2012-06-28,167.80590788045623
2012-06-29,167.80590788045623
2012-07-02,167.80590788045623
2012-07-03,167.80590788045623
2012-07-04,167.80590788045623
2012-07-05,167.80590788045623
2012-07-06,167.80590788045623
2012-07-09,167.80590788045623
2012-07-10,167.80590788045623
2012-07-11,167.80590788045623
2012-07-12,167.80590788045623
2012-07-13,167.80590788045623
2012-07-16,167.80590788045623
2012-07-17,167.80590788045623
2012-07-18,167.80590788045623
2012-07-19,167.80590788045623
2012-07-20,167.80590788045623
2012-07-23,167.80590788045623
2012-07-24,167.80590788045623
2012-07-25,167.80590788045623
2012-07-26,167.80590788045623
2012-07-27,167.80590788045623
2012-07-30,167.80590788045623
2012-07-31,167.80590788045623
2012-08-01,167.80590788045623
2012-08-02,167.80590788045623
2012-08-03,167.80590788045623
2012-08-06,167.80590788045623
2012-08-07,167.80590788045623
2012-08-08,167.80590788045623
2012-08-09,167.80590788045623
2012-08-10,167.80590788045623
2012-08-13,167.80590788045623
2012-08-14,167.80590788045623
2012-08-15,167.80590788045623
2012-08-16,167.80590788045623
2012-08-17,167.80590788045623
2012-08-20,167.80590788045623
2012-08-21,167.80590788045623
2012-08-22,167.80590788045623
2012-08-23,167.80590788045623
2012-08-24,167.80590788045623
2012-08-27,167.80590788045623
2012-08-28,167.80590788045623
2012-08-29,167.80590788045623
2012-08-30,167.80590788045623
2012-08-31,167.80590788045623
2012-09-03,167.80590788045623
2012-09-04,167.80590788045623
2012-09-05,167.80590788045623
2012-09-06,167.80590788045623
2012-09-07,167.80590788045623
2012-09-10,167.80590788045623
2012-09-11,167.80590788045623
2012-09-12,167.80590788045623
2012-09-13,167.80590788045623
2012-09-14,167.80590788045623
2012-09-17,167.80590788045623
2012-09-18,167.80590788045623
2012-09-19,167.80590788045623
2012-09-20,167.80590788045623
2012-09-21,167.80590788045623
2012-09-24,167.80590788045623
2012-09-25,167.80590788045623
2012-09-26,167.80590788045623
2012-09-27,167.80590788045623
2012-09-28,167.80590788045623
2012-10-01,167.80590788045623
2012-10-02,167.80590788045623
2012-10-03,167.80590788045623
2012-10-04,167.80590788045623
2012-10-05,167.80590788045623
2012-10-08,167.80590788045623
2012-10-09,167.80590788045623
2012-10-10,167.80590788045623
2012-10-11,167.80590788045623
2012-10-12,167.80590788045623
2012-10-15,167.80590788045623
2012-10-16,167.80590788045623
2012-10-17,167.80590788045623
2012-10-18,167.80590788045623
2012-10-19,167.80590788045623
2012-10-22,167.80590788045623
2012-10-23,167.80590788045623
2012-10-24,167.80590788045623
2012-10-25,167.80590788045623
2012-10-26,167.80590788045623
2012-10-29,167.80590788045623
2012-10-30,167.80590788045623
2012-10-31,167.80590788045623
2012-11-01,167.80590788045623
2012-11-02,167.80590788045623
2012-11-05,167.80590788045623
2012-11-06,167.80590788045623
2012-11-07,167.80590788045623
2012-11-08,167.80590788045623
2012-11-09,167.80590788045623
2012-11-12,167.80590788045623
2012-11-13,167.80590788045623
2012-11-14,167.80590788045623
2012-11-15,167.80590788045623
2012-11-16,167.80590788045623
2012-11-19,167.80590788045623
2012-11-20,167.80590788045623
2012-11-21,167.80590788045623
2012-11-22,167.80590788045623
2012-11-23,167.80590788045623
2012-11-26,167.80590788045623
2012-11-27,167.80590788045623
2012-11-28,167.80590788045623
2012-11-29,167.80590788045623
2012-11-30,167.80590788045623
2012-12-03,167.80590788045623
2012-12-04,167.80590788045623
2012-12-05,167.80590788045623
2012-12-06,167.80590788045623
2012-12-07,167.80590788045623
2012-12-10,167.80590788045623
2012-12-11,167.80590788045623
2012-12-12,167.80590788045623
2012-12-13,167.80590788045623
2012-12-14,167.80590788045623
2012-12-17,167.80590788045623
2012-12-18,167.80590788045623
2012-12-19,167.80590788045623
2012-12-20,167.80590788045623
2012-12-21,167.80590788045623
2012-12-24,167.80590788045623
2012-12-25,167.80590788045623
2012-12-26,167.80590788045623
2012-12-27,167.80590788045623
2012-12-28,167.80590788045623
2012-12-31,167.80590788045623
2013-01-01,167.80590788045623
2013-01-02,167.80590788045623
2013-01-03,167.80590788045623
2013-01-04,167.80590788045623
2013-01-07,167.80590788045623
2013-01-08,167.80590788045623
2013-01-09,167.80590788045623
2013-01-10,167.80590788045623
2013-01-11,167.80590788045623
2013-01-14,167.80590788045623
2013-01-15,167.80590788045623
2013-01-16,167.80590788045623
2013-01-17,167.80590788045623
2013-01-18,167.80590788045623
2013-01-21,167.80590788045623
2013-01-22,167.80590788045623
2013-01-23,167.80590788045623
2013-01-24,167.80590788045623
2013-01-25,167.80590788045623
2013-01-28,167.80590788045623
2013-01-29,167.80590788045623
2013-01-30,167.80590788045623
2013-01-31,167.80590788045623
2013-02-01,167.80590788045623
2013-02-04,167.80590788045623
2013-02-05,167.80590788045623
2013-02-06,167.80590788045623
2013-02-07,167.80590788045623
2013-02-08,167.80590788045623
2013-02-11,167.80590788045623
2013-02-12,167.80590788045623
2013-02-13,167.80590788045623
2013-02-14,167.80590788045623
2013-02-15,167.80590788045623
2013-02-18,167.80590788045623
2013-02-19,167.80590788045623
2013-02-20,167.80590788045623
2013-02-21,167.80590788045623
2013-02-22,167.80590788045623
2013-02-25,167.80590788045623
2013-02-26,167.80590788045623
2013-02-27,167.80590788045623
2013-02-28,167.80590788045623
2013-03-01,167.80590788045623
2013-03-04,167.80590788045623
2013-03-05,167.80590788045623
2013-03-06,167.80590788045623
2013-03-07,167.80590788045623
2013-03-08,167.80590788045623
2013-03-11,167.80590788045623
2013-03-12,167.80590788045623
2013-03-13,167.80590788045623
2013-03-14,167.80590788045623
2013-03-15,167.80590788045623
2013-03-18,167.80590788045623
2013-03-19,167.80590788045623
2013-03-20,167.80590788045623
2013-03-21,167.80590788045623
2013-03-22,167.80590788045623
2013-03-25,167.80590788045623
2013-03-26,167.80590788045623
2013-03-27,167.80590788045623
2013-03-28,167.80590788045623
2013-03-29,167.80590788045623
2013-04-01,167.80590788045623
2013-04-02,167.80590788045623
2013-04-03,167.80590788045623
2013-04-04,167.80590788045623
2013-04-05,167.80590788045623
2013-04-08,167.80590788045623
2013-04-09,167.80590788045623
2013-04-10,167.80590788045623
2013-04-11,167.80590788045623
2013-04-12,167.80590788045623
2013-04-15,167.80590788045623
2013-04-16,167.80590788045623
2013-04-17,167.80590788045623
2013-04-18,167.80590788045623
2013-04-19,167.80590788045623
2013-04-22,167.80590788045623
2013-04-23,167.80590788045623
2013-04-24,167.80590788045623
2013-04-25,167.80590788045623
2013-04-26,167.80590788045623
2013-04-29,167.80590788045623
2013-04-30,167.80590788045623
2013-05-01,167.80590788045623
2013-05-02,167.80590788045623
2013-05-03,167.80590788045623
2013-05-06,167.80590788045623
2013-05-07,167.80590788045623
2013-05-08,167.80590788045623
2013-05-09,167.80590788045623
2013-05-10,167.80590788045623
2013-05-13,167.80590788045623
2013-05-14,167.80590788045623
2013-05-15,167.80590788045623
2013-05-16,167.80590788045623
2013-05-17,167.80590788045623
2013-05-20,167.80590788045623
2013-05-21,167.80590788045623
2013-05-22,167.80590788045623
2013-05-23,167.80590788045623
2013-05-24,167.80590788045623
2013-05-27,167.80590788045623
2013-05-28,167.80590788045623
2013-05-29,167.80590788045623
2013-05-30,167.80590788045623
2013-05-31,167.80590788045623
2013-06-03,167.80590788045623
2013-06-04,167.80590788045623
2013-06-05,167.80590788045623
2013-06-06,167.80590788045623
2013-06-07,167.80590788045623
2013-06-10,167.80590788045623
2013-06-11,167.80590788045623
2013-06-12,167.80590788045623
2013-06-13,167.80590788045623
2013-06-14,167.80590788045623
2013-06-17,167.80590788045623
2013-06-18,167.80590788045623
2013-06-19,167.80590788045623
2013-06-20,167.80590788045623
2013-06-21,167.80590788045623
2013-06-24,167.80590788045623
2013-06-25,167.80590788045623
2013-06-26,167.80590788045623
2013-06-27,167.80590788045623
2013-06-28,167.80590788045623
2013-07-01,167.80590788045623
2013-07-02,167.80590788045623
2013-07-03,167.80590788045623
2013-07-04,167.80590788045623
2013-07-05,167.80590788045623
2013-07-08,167.80590788045623
2013-07-09,167.80590788045623
2013-07-10,167.80590788045623
2013-07-11,167.80590788045623
2013-07-12,167.80590788045623
2013-07-15,167.80590788045623
2013-07-16,167.80590788045623
2013-07-17,167.80590788045623
2013-07-18,167.80590788045623
2013-07-19,167.80590788045623
2013-07-22,167.80590788045623
2013-07-23,167.80590788045623
2013-07-24,167.80590788045623
2013-07-25,167.80590788045623
2013-07-26,167.80590788045623
2013-07-29,167.80590788045623
2013-07-30,167.80590788045623
2013-07-31,167.80590788045623
2013-08-01,167.80590788045623
2013-08-02,167.80590788045623
2013-08-05,167.80590788045623
2013-08-06,167.80590788045623
2013-08-07,167.80590788045623
2013-08-08,167.80590788045623
2013-08-09,167.80590788045623
2013-08-12,167.80590788045623
2013-08-13,167.80590788045623
2013-08-14,167.80590788045623
2013-08-15,167.80590788045623
2013-08-16,167.80590788045623
2013-08-19,167.80590788045623
2013-08-20,167.80590788045623
2013-08-21,167.80590788045623
2013-08-22,167.80590788045623
2013-08-23,167.80590788045623
2013-08-26,167.80590788045623
2013-08-27,167.80590788045623
2013-08-28,167.80590788045623
2013-08-29,167.80590788045623
2013-08-30,167.80590788045623
2013-09-02,167.80590788045623
2013-09-03,167.80590788045623
2013-09-04,167.80590788045623
2013-09-05,167.80590788045623
2013-09-06,167.80590788045623
2013-09-09,167.80590788045623
2013-09-10,167.80590788045623
2013-09-11,167.80590788045623
2013-09-12,167.80590788045623
2013-09-13,167.80590788045623
2013-09-16,167.80590788045623
2013-09-17,167.80590788045623
2013-09-18,167.80590788045623
2013-09-19,167.80590788045623
2013-09-20,167.80590788045623
2013-09-23,167.80590788045623
2013-09-24,167.80590788045623
2013-09-25,167.80590788045623
2013-09-26,167.80590788045623
2013-09-27,167.80590788045623
2013-09-30,167.80590788045623
2013-10-01,167.80590788045623
2013-10-02,167.80590788045623
2013-10-03,167.80590788045623
2013-10-04,167.80590788045623
2013-10-07,167.80590788045623
2013-10-08,167.80590788045623
2013-10-09,167.80590788045623
