,Return_Ex_Costs_ARSUSD Curncy
2010-10-04,198.767902909421
2010-10-05,198.767902909421
2010-10-06,198.767902909421
2010-10-07,198.624685885177
2010-10-08,198.552070672618
2010-10-11,198.494545433081
2010-10-12,198.306163873086
2010-10-13,198.043909672617
2010-10-14,198.043909672617
2010-10-15,198.043909672617
2010-10-18,198.043909672617
2010-10-19,198.043909672617
2010-10-20,198.043909672617
2010-10-21,198.043909672617
2010-10-22,198.043909672617
2010-10-25,198.066746834354
2010-10-26,197.990844387114
2010-10-27,197.931911519628
2010-10-28,197.894736003938
2010-10-29,197.699449952642
2010-11-01,197.875336275611
2010-11-02,197.77491426614
2010-11-03,197.475286961579
2010-11-04,197.475286961579
2010-11-05,197.180711898459
2010-11-08,197.180711898459
2010-11-09,197.180711898459
2010-11-10,197.056319272662
2010-11-11,197.045415125906
2010-11-12,197.338192740062
2010-11-15,197.281513528588
2010-11-16,197.602768582301
2010-11-17,197.533603824066
2010-11-18,197.254643014632
2010-11-19,197.304447108557
2010-11-22,197.242174497335
2010-11-23,197.122625351579
2010-11-24,197.043148925309
2010-11-25,196.857113599796
2010-11-26,197.177372171872
2010-11-29,197.27834182695
2010-11-30,197.390141544256
2010-12-01,197.433832306219
2010-12-02,197.327900599936
2010-12-03,196.882637939939
2010-12-06,196.665039909836
2010-12-07,196.901465314558
2010-12-08,196.857540373817
2010-12-09,196.437000423017
2010-12-10,196.437000423017
2010-12-13,196.199180711045
2010-12-14,196.199180711045
2010-12-15,196.199180711045
2010-12-16,196.199180711045
2010-12-17,196.199180711045
2010-12-20,196.199180711045
2010-12-21,196.199180711045
2010-12-22,196.199180711045
2010-12-23,196.199180711045
2010-12-24,195.885448070397
2010-12-27,196.198079178455
2010-12-28,196.22947770507
2010-12-29,196.041956226899
2010-12-30,195.807899534758
2010-12-31,195.908171247987
2011-01-03,195.524023360726
2011-01-04,195.496719984129
2011-01-05,195.496719984129
2011-01-06,195.496719984129
2011-01-07,195.496719984129
2011-01-10,195.496719984129
2011-01-11,195.496719984129
2011-01-12,195.496719984129
2011-01-13,195.46700261503
2011-01-14,195.438469013634
2011-01-17,195.597187908345
2011-01-18,195.77969682219
2011-01-19,195.736888770971
2011-01-20,195.413886444897
2011-01-21,195.51468910409
2011-01-24,195.56680983492
2011-01-25,195.649394685396
2011-01-26,195.627533384424
2011-01-27,195.79279132191
2011-01-28,196.040147053396
2011-01-31,196.169617729624
2011-02-01,196.308232935085
2011-02-02,196.57815662291
2011-02-03,196.540302263232
2011-02-04,196.49508287491
2011-02-07,196.574506352186
2011-02-08,196.472608183407
2011-02-09,196.472608183407
2011-02-10,196.472608183407
2011-02-11,196.472608183407
2011-02-14,196.472608183407
2011-02-15,196.472608183407
2011-02-16,196.472608183407
2011-02-17,196.472608183407
2011-02-18,196.472608183407
2011-02-21,196.472608183407
2011-02-22,196.472608183407
2011-02-23,196.464394415516
2011-02-24,196.286950105392
2011-02-25,196.241699225807
2011-02-28,196.279132169292
2011-03-01,196.335181523533
2011-03-02,196.135604192426
2011-03-03,196.087639468112
2011-03-04,195.960185113502
2011-03-07,195.896014935905
2011-03-08,195.836009235521
2011-03-09,195.661629312019
2011-03-10,195.708881677591
2011-03-11,195.51011375933
2011-03-14,195.556286234915
2011-03-15,195.556286234915
2011-03-16,195.728516219745
2011-03-17,195.693322876151
2011-03-18,195.588784610227
2011-03-21,195.440740006128
2011-03-22,195.528708877786
2011-03-23,195.548897930489
2011-03-24,195.486874987307
2011-03-25,195.424849451542
2011-03-28,195.580218098739
2011-03-29,195.499251254551
2011-03-30,195.260184380794
2011-03-31,195.68811012381
2011-04-01,195.730408693566
2011-04-04,195.611422288536
2011-04-05,195.551752436472
2011-04-06,195.599535804094
2011-04-07,195.490440869703
2011-04-08,195.294970881096
2011-04-11,195.217503086514
2011-04-12,195.068516013121
2011-04-13,195.571148492684
2011-04-14,195.890012735733
2011-04-15,196.031398587082
2011-04-18,196.113651306092
2011-04-19,196.077559651402
2011-04-20,196.264958603367
2011-04-21,196.203832950967
2011-04-22,196.141520618837
2011-04-25,196.205607847961
2011-04-26,196.17548121249
2011-04-27,196.129696306712
2011-04-28,196.000018102515
2011-04-29,195.825710510456
2011-05-02,195.817081140173
2011-05-03,195.789430184577
2011-05-04,195.586516931214
2011-05-05,195.701310696762
2011-05-06,195.574423531169
2011-05-09,195.348367774584
2011-05-10,195.421118271145
2011-05-11,195.502020396661
2011-05-12,195.30723911312
2011-05-13,195.503237165729
2011-05-16,195.372416379484
2011-05-17,195.212775816663
2011-05-18,195.35528009474
2011-05-19,194.803294370271
2011-05-20,195.122750400862
2011-05-23,195.052644162081
2011-05-24,195.031931105115
2011-05-25,195.031931105115
2011-05-26,194.974260351485
2011-05-27,194.937972808707
2011-05-30,194.836897756192
2011-05-31,194.731141781031
2011-06-01,194.675062787941
2011-06-02,193.7966781335
2011-06-03,194.777343848444
2011-06-06,194.771390459967
2011-06-07,194.714747398702
2011-06-08,194.706010403855
2011-06-09,194.708964252474
2011-06-10,194.757070512595
2011-06-13,194.507476135749
2011-06-14,194.516278365347
2011-06-15,194.624004097148
2011-06-16,194.451816333133
2011-06-17,194.51727489437
2011-06-20,194.447169081028
2011-06-21,194.427503705328
2011-06-22,194.408796249238
2011-06-23,194.361400789177
2011-06-24,194.353856138239
2011-06-27,194.177263207248
2011-06-28,194.403197156459
2011-06-29,194.584481115377
2011-06-30,194.548172359355
2011-07-01,194.583816302411
2011-07-04,194.45343462485
2011-07-05,194.539907156497
2011-07-06,194.711460532449
2011-07-07,194.837564299638
2011-07-08,194.81136424445
2011-07-11,194.783214329101
2011-07-12,194.68042800019
2011-07-13,194.536003234531
2011-07-14,194.536003234531
2011-07-15,194.536003234531
2011-07-18,194.536003234531
2011-07-19,194.536003234531
2011-07-20,194.536003234531
2011-07-21,194.536003234531
2011-07-22,194.536003234531
2011-07-25,194.536003234531
2011-07-26,194.536003234531
2011-07-27,194.536003234531
2011-07-28,194.536003234531
2011-07-29,194.536003234531
2011-08-01,194.536003234531
2011-08-02,194.536003234531
2011-08-03,194.536003234531
2011-08-04,194.536003234531
2011-08-05,194.536003234531
2011-08-08,194.536003234531
2011-08-09,194.536003234531
2011-08-10,194.536003234531
2011-08-11,194.536003234531
2011-08-12,194.536003234531
2011-08-15,194.536003234531
2011-08-16,194.536003234531
2011-08-17,194.536003234531
2011-08-18,194.536003234531
2011-08-19,194.536003234531
2011-08-22,194.536003234531
2011-08-23,194.536003234531
2011-08-24,194.536003234531
2011-08-25,194.536003234531
2011-08-26,194.536003234531
2011-08-29,194.536003234531
2011-08-30,194.536003234531
2011-08-31,194.536003234531
2011-09-01,194.536003234531
2011-09-02,194.536003234531
2011-09-05,194.536003234531
2011-09-06,194.536003234531
2011-09-07,194.536003234531
2011-09-08,194.536003234531
2011-09-09,194.536003234531
2011-09-12,194.536003234531
2011-09-13,194.536003234531
2011-09-14,194.536003234531
2011-09-15,194.536003234531
2011-09-16,194.536003234531
2011-09-19,194.536003234531
2011-09-20,194.536003234531
2011-09-21,194.737470810271
2011-09-22,194.420578673343
2011-09-23,194.342859743532
2011-09-26,194.534973026023
2011-09-27,194.668117173541
2011-09-28,194.75098714589
2011-09-29,194.75098714589
2011-09-30,194.75098714589
2011-10-03,194.75098714589
2011-10-04,194.75098714589
2011-10-05,194.75098714589
2011-10-06,194.75098714589
2011-10-07,194.75098714589
2011-10-10,194.75098714589
2011-10-11,194.75098714589
2011-10-12,194.75098714589
2011-10-13,194.75098714589
2011-10-14,194.75098714589
2011-10-17,194.75098714589
2011-10-18,194.75098714589
2011-10-19,194.75098714589
2011-10-20,194.75098714589
2011-10-21,194.75098714589
2011-10-24,194.75098714589
2011-10-25,194.75098714589
2011-10-26,194.75098714589
2011-10-27,194.75098714589
2011-10-28,194.75098714589
2011-10-31,194.75098714589
2011-11-01,194.75098714589
2011-11-02,194.75098714589
2011-11-03,194.75098714589
2011-11-04,194.75098714589
2011-11-07,194.75098714589
2011-11-08,194.75098714589
2011-11-09,194.75098714589
2011-11-10,194.75098714589
2011-11-11,194.75098714589
2011-11-14,194.75098714589
2011-11-15,194.75098714589
2011-11-16,194.75098714589
2011-11-17,194.75098714589
2011-11-18,194.75098714589
2011-11-21,194.75098714589
2011-11-22,194.75098714589
2011-11-23,194.75098714589
2011-11-24,195.025613822168
2011-11-25,195.025613822168
2011-11-28,195.025613822168
2011-11-29,195.025613822168
2011-11-30,195.025613822168
2011-12-01,195.025613822168
2011-12-02,195.025613822168
2011-12-05,195.025613822168
2011-12-06,195.025613822168
2011-12-07,195.025613822168
2011-12-08,195.025613822168
2011-12-09,195.025613822168
2011-12-12,195.025613822168
2011-12-13,195.025613822168
2011-12-14,195.025613822168
2011-12-15,195.025613822168
2011-12-16,195.025613822168
2011-12-19,195.025613822168
2011-12-20,195.025613822168
2011-12-21,195.025613822168
2011-12-22,195.025613822168
2011-12-23,195.025613822168
2011-12-26,195.025613822168
2011-12-27,195.025613822168
2011-12-28,195.025613822168
2011-12-29,195.025613822168
2011-12-30,195.025613822168
2012-01-02,195.025613822168
2012-01-03,195.025613822168
2012-01-04,195.025613822168
2012-01-05,195.025613822168
2012-01-06,195.025613822168
2012-01-09,195.025613822168
2012-01-10,195.025613822168
2012-01-11,195.025613822168
2012-01-12,195.025613822168
2012-01-13,195.025613822168
2012-01-16,195.025613822168
2012-01-17,195.025613822168
2012-01-18,195.025613822168
2012-01-19,195.025613822168
2012-01-20,195.025613822168
2012-01-23,195.025613822168
2012-01-24,195.025613822168
2012-01-25,195.025613822168
2012-01-26,195.025613822168
2012-01-27,195.025613822168
2012-01-30,195.025613822168
2012-01-31,195.025613822168
2012-02-01,195.025613822168
2012-02-02,195.025613822168
2012-02-03,195.025613822168
2012-02-06,195.025613822168
2012-02-07,195.025613822168
2012-02-08,195.025613822168
2012-02-09,195.025613822168
2012-02-10,195.025613822168
2012-02-13,195.025613822168
2012-02-14,195.025613822168
2012-02-15,195.025613822168
2012-02-16,195.025613822168
2012-02-17,195.025613822168
2012-02-20,195.025613822168
2012-02-21,195.025613822168
2012-02-22,195.025613822168
2012-02-23,195.025613822168
2012-02-24,195.025613822168
2012-02-27,195.025613822168
2012-02-28,195.025613822168
2012-02-29,195.025613822168
2012-03-01,195.025613822168
2012-03-02,195.025613822168
2012-03-05,195.182816155455
2012-03-06,195.27600152294
2012-03-07,195.308163523744
2012-03-08,195.357481150276
2012-03-09,195.314419378316
2012-03-12,195.275617728181
2012-03-13,195.057545546117
2012-03-14,194.969963582113
2012-03-15,194.969963582113
2012-03-16,194.969963582113
2012-03-19,194.969963582113
2012-03-20,194.969963582113
2012-03-21,194.969963582113
2012-03-22,194.969963582113
2012-03-23,194.969963582113
2012-03-26,194.969963582113
2012-03-27,194.969963582113
2012-03-28,194.969963582113
2012-03-29,194.969963582113
2012-03-30,194.969963582113
2012-04-02,194.969963582113
2012-04-03,194.969963582113
2012-04-04,194.969963582113
2012-04-05,194.969963582113
2012-04-06,194.969963582113
2012-04-09,194.969963582113
2012-04-10,194.969963582113
2012-04-11,194.969963582113
2012-04-12,194.969963582113
2012-04-13,194.969963582113
2012-04-16,194.969963582113
2012-04-17,194.969963582113
2012-04-18,194.969963582113
2012-04-19,194.969963582113
2012-04-20,194.969963582113
2012-04-23,194.969963582113
2012-04-24,194.969963582113
2012-04-25,194.969963582113
2012-04-26,194.969963582113
2012-04-27,194.969963582113
2012-04-30,194.969963582113
2012-05-01,194.969963582113
2012-05-02,194.969963582113
2012-05-03,194.969963582113
2012-05-04,194.969963582113
2012-05-07,194.969963582113
2012-05-08,194.969963582113
2012-05-09,194.969963582113
2012-05-10,194.969963582113
2012-05-11,194.969963582113
2012-05-14,194.969963582113
2012-05-15,194.969963582113
2012-05-16,194.969963582113
2012-05-17,194.969963582113
2012-05-18,194.969963582113
2012-05-21,194.969963582113
2012-05-22,194.969963582113
2012-05-23,194.969963582113
2012-05-24,194.969963582113
2012-05-25,194.969963582113
2012-05-28,194.969963582113
2012-05-29,194.969963582113
2012-05-30,194.969963582113
2012-05-31,194.969963582113
2012-06-01,194.969963582113
2012-06-04,194.969963582113
2012-06-05,194.969963582113
2012-06-06,194.969963582113
2012-06-07,194.969963582113
2012-06-08,194.969963582113
2012-06-11,194.969963582113
2012-06-12,194.969963582113
2012-06-13,194.969963582113
2012-06-14,194.969963582113
2012-06-15,194.969963582113
2012-06-18,194.969963582113
2012-06-19,194.969963582113
2012-06-20,194.969963582113
2012-06-21,194.969963582113
2012-06-22,194.969963582113
2012-06-25,194.969963582113
2012-06-26,194.969963582113
2012-06-27,194.969963582113
2012-06-28,194.969963582113
2012-06-29,194.969963582113
2012-07-02,194.969963582113
2012-07-03,194.969963582113
2012-07-04,194.969963582113
2012-07-05,194.969963582113
2012-07-06,194.969963582113
2012-07-09,194.969963582113
2012-07-10,194.969963582113
2012-07-11,194.969963582113
2012-07-12,194.969963582113
2012-07-13,194.969963582113
2012-07-16,194.969963582113
2012-07-17,194.969963582113
2012-07-18,194.969963582113
2012-07-19,194.969963582113
2012-07-20,194.969963582113
2012-07-23,194.969963582113
2012-07-24,194.969963582113
2012-07-25,194.969963582113
2012-07-26,194.969963582113
2012-07-27,194.969963582113
2012-07-30,194.969963582113
2012-07-31,194.969963582113
2012-08-01,194.969963582113
2012-08-02,194.969963582113
2012-08-03,194.969963582113
2012-08-06,194.969963582113
2012-08-07,194.969963582113
2012-08-08,194.969963582113
2012-08-09,194.969963582113
2012-08-10,194.969963582113
2012-08-13,194.969963582113
2012-08-14,194.969963582113
2012-08-15,194.969963582113
2012-08-16,194.969963582113
2012-08-17,194.969963582113
2012-08-20,194.969963582113
2012-08-21,194.969963582113
2012-08-22,194.969963582113
2012-08-23,194.969963582113
2012-08-24,194.969963582113
2012-08-27,194.969963582113
2012-08-28,194.969963582113
2012-08-29,194.969963582113
2012-08-30,194.969963582113
2012-08-31,194.969963582113
2012-09-03,194.969963582113
2012-09-04,194.969963582113
2012-09-05,194.969963582113
2012-09-06,194.969963582113
2012-09-07,194.969963582113
2012-09-10,194.969963582113
2012-09-11,194.969963582113
2012-09-12,194.969963582113
2012-09-13,194.969963582113
2012-09-14,194.969963582113
2012-09-17,194.969963582113
2012-09-18,194.969963582113
2012-09-19,194.969963582113
2012-09-20,194.969963582113
2012-09-21,194.969963582113
2012-09-24,194.969963582113
2012-09-25,194.969963582113
2012-09-26,194.969963582113
2012-09-27,194.969963582113
2012-09-28,194.969963582113
2012-10-01,194.969963582113
2012-10-02,194.969963582113
2012-10-03,194.969963582113
2012-10-04,194.969963582113
2012-10-05,194.969963582113
2012-10-08,194.969963582113
2012-10-09,194.969963582113
2012-10-10,194.969963582113
2012-10-11,194.969963582113
2012-10-12,194.969963582113
2012-10-15,194.969963582113
2012-10-16,194.969963582113
2012-10-17,194.969963582113
2012-10-18,194.969963582113
2012-10-19,194.969963582113
2012-10-22,194.969963582113
2012-10-23,194.969963582113
2012-10-24,194.969963582113
2012-10-25,194.969963582113
2012-10-26,194.969963582113
2012-10-29,194.969963582113
2012-10-30,194.969963582113
2012-10-31,194.969963582113
2012-11-01,194.969963582113
2012-11-02,194.969963582113
2012-11-05,194.969963582113
2012-11-06,194.969963582113
2012-11-07,194.969963582113
2012-11-08,194.969963582113
2012-11-09,194.969963582113
2012-11-12,194.969963582113
2012-11-13,194.969963582113
2012-11-14,194.969963582113
2012-11-15,194.969963582113
2012-11-16,194.969963582113
2012-11-19,194.969963582113
2012-11-20,194.969963582113
2012-11-21,194.969963582113
2012-11-22,194.969963582113
2012-11-23,194.969963582113
2012-11-26,194.969963582113
2012-11-27,194.969963582113
2012-11-28,194.969963582113
2012-11-29,194.969963582113
2012-11-30,194.969963582113
2012-12-03,194.969963582113
2012-12-04,194.969963582113
2012-12-05,194.969963582113
2012-12-06,194.969963582113
2012-12-07,194.969963582113
2012-12-10,194.969963582113
2012-12-11,194.969963582113
2012-12-12,194.969963582113
2012-12-13,194.969963582113
2012-12-14,194.969963582113
2012-12-17,194.969963582113
2012-12-18,194.969963582113
2012-12-19,194.969963582113
2012-12-20,194.969963582113
2012-12-21,194.969963582113
2012-12-24,194.969963582113
2012-12-25,194.969963582113
2012-12-26,194.969963582113
2012-12-27,194.969963582113
2012-12-28,194.969963582113
2012-12-31,194.969963582113
2013-01-01,194.969963582113
2013-01-02,194.969963582113
2013-01-03,194.969963582113
2013-01-04,194.969963582113
2013-01-07,194.969963582113
2013-01-08,194.969963582113
2013-01-09,194.969963582113
2013-01-10,194.969963582113
2013-01-11,194.969963582113
2013-01-14,194.969963582113
2013-01-15,194.969963582113
2013-01-16,194.969963582113
2013-01-17,194.969963582113
2013-01-18,194.969963582113
2013-01-21,194.969963582113
2013-01-22,194.969963582113
2013-01-23,194.969963582113
2013-01-24,194.969963582113
2013-01-25,194.969963582113
2013-01-28,194.969963582113
2013-01-29,194.969963582113
2013-01-30,194.969963582113
2013-01-31,194.969963582113
2013-02-01,194.969963582113
2013-02-04,194.969963582113
2013-02-05,194.969963582113
2013-02-06,194.969963582113
2013-02-07,194.969963582113
2013-02-08,194.969963582113
2013-02-11,194.969963582113
2013-02-12,194.969963582113
2013-02-13,194.969963582113
2013-02-14,194.969963582113
2013-02-15,194.969963582113
2013-02-18,194.969963582113
2013-02-19,194.969963582113
2013-02-20,194.969963582113
2013-02-21,194.969963582113
2013-02-22,194.969963582113
2013-02-25,194.969963582113
2013-02-26,194.969963582113
2013-02-27,194.969963582113
2013-02-28,194.969963582113
2013-03-01,194.969963582113
2013-03-04,194.969963582113
2013-03-05,194.969963582113
2013-03-06,194.969963582113
2013-03-07,194.969963582113
2013-03-08,194.969963582113
2013-03-11,194.969963582113
2013-03-12,194.969963582113
2013-03-13,194.969963582113
2013-03-14,194.969963582113
2013-03-15,194.969963582113
2013-03-18,194.969963582113
2013-03-19,194.969963582113
2013-03-20,194.969963582113
2013-03-21,194.969963582113
2013-03-22,194.969963582113
2013-03-25,194.969963582113
2013-03-26,194.969963582113
2013-03-27,194.969963582113
2013-03-28,194.969963582113
2013-03-29,194.969963582113
2013-04-01,194.969963582113
2013-04-02,194.969963582113
2013-04-03,194.969963582113
2013-04-04,194.969963582113
2013-04-05,194.969963582113
2013-04-08,194.969963582113
2013-04-09,194.969963582113
2013-04-10,194.969963582113
2013-04-11,194.969963582113
2013-04-12,194.969963582113
2013-04-15,194.969963582113
2013-04-16,194.969963582113
2013-04-17,194.969963582113
2013-04-18,194.969963582113
2013-04-19,194.969963582113
2013-04-22,194.969963582113
2013-04-23,194.969963582113
2013-04-24,194.969963582113
2013-04-25,194.969963582113
2013-04-26,194.969963582113
2013-04-29,194.969963582113
2013-04-30,194.969963582113
2013-05-01,194.969963582113
2013-05-02,194.969963582113
2013-05-03,194.969963582113
2013-05-06,194.969963582113
2013-05-07,194.969963582113
2013-05-08,194.969963582113
2013-05-09,194.969963582113
2013-05-10,194.969963582113
2013-05-13,194.969963582113
2013-05-14,194.969963582113
2013-05-15,194.969963582113
2013-05-16,194.969963582113
2013-05-17,194.969963582113
2013-05-20,194.969963582113
2013-05-21,194.969963582113
2013-05-22,194.969963582113
2013-05-23,194.969963582113
2013-05-24,194.969963582113
2013-05-27,194.969963582113
2013-05-28,194.969963582113
2013-05-29,194.969963582113
2013-05-30,194.969963582113
2013-05-31,194.969963582113
2013-06-03,194.969963582113
2013-06-04,194.969963582113
2013-06-05,194.969963582113
2013-06-06,194.969963582113
2013-06-07,194.969963582113
2013-06-10,194.969963582113
2013-06-11,194.969963582113
2013-06-12,194.969963582113
2013-06-13,194.969963582113
2013-06-14,194.969963582113
2013-06-17,194.969963582113
2013-06-18,194.969963582113
2013-06-19,194.969963582113
2013-06-20,194.969963582113
2013-06-21,194.969963582113
2013-06-24,194.969963582113
2013-06-25,194.969963582113
2013-06-26,194.969963582113
2013-06-27,194.969963582113
2013-06-28,194.969963582113
2013-07-01,194.969963582113
2013-07-02,194.969963582113
2013-07-03,194.969963582113
2013-07-04,194.969963582113
2013-07-05,194.969963582113
2013-07-08,194.969963582113
2013-07-09,194.969963582113
2013-07-10,194.969963582113
2013-07-11,194.969963582113
2013-07-12,194.969963582113
2013-07-15,194.969963582113
2013-07-16,194.969963582113
2013-07-17,194.969963582113
2013-07-18,194.969963582113
2013-07-19,194.969963582113
2013-07-22,194.969963582113
2013-07-23,194.969963582113
2013-07-24,194.969963582113
2013-07-25,194.969963582113
2013-07-26,194.969963582113
2013-07-29,194.969963582113
2013-07-30,194.969963582113
2013-07-31,194.969963582113
2013-08-01,194.969963582113
2013-08-02,194.969963582113
2013-08-05,194.969963582113
2013-08-06,194.969963582113
2013-08-07,194.969963582113
2013-08-08,194.969963582113
2013-08-09,194.969963582113
2013-08-12,194.969963582113
2013-08-13,194.969963582113
2013-08-14,194.969963582113
2013-08-15,194.969963582113
2013-08-16,194.969963582113
2013-08-19,194.969963582113
2013-08-20,194.969963582113
2013-08-21,194.969963582113
2013-08-22,194.969963582113
2013-08-23,194.969963582113
2013-08-26,194.969963582113
2013-08-27,194.969963582113
2013-08-28,194.969963582113
2013-08-29,194.969963582113
2013-08-30,194.969963582113
2013-09-02,194.969963582113
2013-09-03,194.969963582113
2013-09-04,194.969963582113
2013-09-05,194.969963582113
2013-09-06,194.969963582113
2013-09-09,194.969963582113
2013-09-10,194.969963582113
2013-09-11,194.969963582113
2013-09-12,194.969963582113
2013-09-13,194.969963582113
2013-09-16,194.969963582113
2013-09-17,194.969963582113
2013-09-18,194.969963582113
2013-09-19,194.969963582113
2013-09-20,194.969963582113
2013-09-23,194.969963582113
2013-09-24,194.969963582113
2013-09-25,194.969963582113
2013-09-26,194.969963582113
2013-09-27,194.969963582113
2013-09-30,194.969963582113
2013-10-01,194.969963582113
2013-10-02,194.969963582113
2013-10-03,194.969963582113
2013-10-04,194.969963582113
2013-10-07,194.969963582113
2013-10-08,194.969963582113
2013-10-09,194.969963582113
2013-10-10,194.969963582113
2013-10-11,194.969963582113
2013-10-14,194.969963582113
2013-10-15,194.969963582113
2013-10-16,194.969963582113
2013-10-17,194.969963582113
2013-10-18,194.969963582113
2013-10-21,194.969963582113
2013-10-22,194.969963582113
2013-10-23,194.969963582113
2013-10-24,194.969963582113
2013-10-25,194.969963582113
2013-10-28,194.969963582113
2013-10-29,194.969963582113
2013-10-30,194.969963582113
2013-10-31,194.969963582113
2013-11-01,194.969963582113
2013-11-04,194.969963582113
2013-11-05,194.969963582113
2013-11-06,194.969963582113
2013-11-07,194.969963582113
2013-11-08,194.969963582113
2013-11-11,194.969963582113
2013-11-12,194.969963582113
2013-11-13,194.969963582113
2013-11-14,194.969963582113
2013-11-15,194.969963582113
2013-11-18,194.969963582113
2013-11-19,194.969963582113
2013-11-20,194.969963582113
2013-11-21,194.969963582113
2013-11-22,194.969963582113
2013-11-25,194.969963582113
2013-11-26,194.969963582113
2013-11-27,194.969963582113
2013-11-28,194.969963582113
2013-11-29,194.969963582113
2013-12-02,194.969963582113
2013-12-03,194.969963582113
2013-12-04,194.969963582113
2013-12-05,194.969963582113
2013-12-06,194.969963582113
2013-12-09,194.969963582113
2013-12-10,194.969963582113
2013-12-11,194.969963582113
2013-12-12,194.969963582113
2013-12-13,194.969963582113
2013-12-16,194.969963582113
2013-12-17,194.969963582113
2013-12-18,194.969963582113
2013-12-19,194.969963582113
2013-12-20,194.969963582113
2013-12-23,194.969963582113
2013-12-24,194.969963582113
2013-12-25,194.969963582113
2013-12-26,194.969963582113
2013-12-27,194.969963582113
2013-12-30,194.969963582113
2013-12-31,194.969963582113
2014-01-01,194.969963582113
2014-01-02,194.969963582113
2014-01-03,194.969963582113
2014-01-06,194.969963582113
2014-01-07,194.969963582113
2014-01-08,194.969963582113
2014-01-09,194.969963582113
2014-01-10,194.969963582113
2014-01-13,194.969963582113
2014-01-14,194.969963582113
2014-01-15,194.969963582113
2014-01-16,194.969963582113
2014-01-17,194.969963582113
2014-01-20,194.969963582113
2014-01-21,194.969963582113
2014-01-22,194.969963582113
2014-01-23,194.969963582113
2014-01-24,194.969963582113
2014-01-27,194.969963582113
2014-01-28,194.969963582113
2014-01-29,194.969963582113
2014-01-30,194.969963582113
2014-01-31,194.969963582113
2014-02-03,194.969963582113
2014-02-04,194.969963582113
2014-02-05,194.969963582113
2014-02-06,194.969963582113
2014-02-07,194.969963582113
2014-02-10,194.969963582113
2014-02-11,194.969963582113
2014-02-12,194.969963582113
2014-02-13,195.506864552572
2014-02-14,195.239889070009
2014-02-17,196.704347036193
2014-02-18,196.760397137505
2014-02-19,196.72581303244
2014-02-20,196.073642172778
2014-02-21,195.605156219598
2014-02-24,195.732257513166
2014-02-25,195.598785463402
2014-02-26,195.598785463402
2014-02-27,195.598785463402
2014-02-28,195.598785463402
2014-03-03,195.598785463402
2014-03-04,195.598785463402
2014-03-05,195.598785463402
2014-03-06,195.598785463402
2014-03-07,195.598785463402
2014-03-10,195.598785463402
2014-03-11,195.598785463402
2014-03-12,195.598785463402
2014-03-13,195.598785463402
2014-03-14,195.598785463402
2014-03-17,195.598785463402
2014-03-18,195.598785463402
2014-03-19,195.598785463402
2014-03-20,195.598785463402
2014-03-21,195.598785463402
2014-03-24,195.598785463402
2014-03-25,195.598785463402
2014-03-26,195.598785463402
2014-03-27,195.598785463402
2014-03-28,195.598785463402
2014-03-31,195.598785463402
2014-04-01,195.598785463402
2014-04-02,195.598785463402
2014-04-03,195.598785463402
2014-04-04,195.598785463402
2014-04-07,195.598785463402
2014-04-08,195.789486175144
2014-04-09,195.998338551844
2014-04-10,196.208149534359
2014-04-11,196.387285130779
2014-04-14,196.387285130779
2014-04-15,196.387285130779
2014-04-16,196.387285130779
2014-04-17,196.387285130779
2014-04-18,196.387285130779
2014-04-21,196.387285130779
2014-04-22,196.387285130779
2014-04-23,196.387285130779
2014-04-24,196.387285130779
2014-04-25,196.387285130779
2014-04-28,196.387285130779
2014-04-29,196.387285130779
2014-04-30,196.57915839791
2014-05-01,196.771123338843
2014-05-02,196.991109905187
2014-05-05,197.197467633
2014-05-06,197.414917890828
2014-05-07,197.602421373407
2014-05-08,197.781429750355
2014-05-09,197.921079508404
2014-05-12,197.921079508404
2014-05-13,197.921079508404
2014-05-14,197.921079508404
2014-05-15,197.921079508404
2014-05-16,197.921079508404
2014-05-19,197.921079508404
2014-05-20,197.921079508404
2014-05-21,197.921079508404
2014-05-22,197.921079508404
2014-05-23,197.921079508404
2014-05-26,197.921079508404
2014-05-27,197.921079508404
2014-05-28,197.921079508404
2014-05-29,197.921079508404
2014-05-30,197.921079508404
2014-06-02,197.921079508404
2014-06-03,197.921079508404
2014-06-04,197.921079508404
2014-06-05,197.921079508404
2014-06-06,197.921079508404
2014-06-09,197.921079508404
2014-06-10,197.921079508404
2014-06-11,197.921079508404
2014-06-12,197.921079508404
2014-06-13,197.921079508404
2014-06-16,197.921079508404
2014-06-17,197.921079508404
2014-06-18,197.921079508404
2014-06-19,197.921079508404
2014-06-20,197.921079508404
2014-06-23,197.921079508404
2014-06-24,197.921079508404
2014-06-25,197.921079508404
2014-06-26,197.921079508404
2014-06-27,197.921079508404
2014-06-30,198.218590285418
2014-07-01,198.475636744648
2014-07-02,198.475636744648
2014-07-03,198.475636744648
2014-07-04,198.475636744648
2014-07-07,198.475636744648
2014-07-08,198.475636744648
2014-07-09,198.475636744648
2014-07-10,198.475636744648
2014-07-11,198.475636744648
2014-07-14,198.475636744648
2014-07-15,198.475636744648
2014-07-16,198.475636744648
2014-07-17,198.475636744648
2014-07-18,198.475636744648
2014-07-21,198.475636744648
2014-07-22,198.475636744648
2014-07-23,198.475636744648
2014-07-24,198.475636744648
2014-07-25,198.475636744648
2014-07-28,198.475636744648
2014-07-29,198.475636744648
2014-07-30,198.475636744648
