,Return_Ex_Costs_CNYUSD Curncy
2008-03-21,103.535529534552
2008-03-24,103.535529534552
2008-03-25,103.535529534552
2008-03-26,103.535529534552
2008-03-27,103.535529534552
2008-03-28,103.535529534552
2008-03-31,103.535529534552
2008-04-01,103.535529534552
2008-04-02,103.535529534552
2008-04-03,103.535529534552
2008-04-04,103.535529534552
2008-04-07,103.535529534552
2008-04-08,103.535529534552
2008-04-09,103.535529534552
2008-04-10,103.535529534552
2008-04-11,103.535529534552
2008-04-14,103.535529534552
2008-04-15,103.535529534552
2008-04-16,103.535529534552
2008-04-17,103.535529534552
2008-04-18,103.535529534552
2008-04-21,103.535529534552
2008-04-22,103.535529534552
2008-04-23,103.535529534552
2008-04-24,103.535529534552
2008-04-25,103.535529534552
2008-04-28,103.535529534552
2008-04-29,103.535529534552
2008-04-30,103.591615528655
2008-05-01,103.613301394637
2008-05-02,103.613301394637
2008-05-05,103.613301394637
2008-05-06,103.613301394637
2008-05-07,103.613301394637
2008-05-08,103.613301394637
2008-05-09,103.430538131443
2008-05-12,103.430538131443
2008-05-13,103.460174276314
2008-05-14,103.658643268363
2008-05-15,103.658643268363
2008-05-16,103.585855286788
2008-05-19,103.399042801206
2008-05-20,103.399042801206
2008-05-21,103.399042801206
2008-05-22,103.399042801206
2008-05-23,103.399042801206
2008-05-26,103.399042801206
2008-05-27,103.399042801206
2008-05-28,103.399042801206
2008-05-29,103.399042801206
2008-05-30,103.399042801206
2008-06-02,103.399042801206
2008-06-03,103.399042801206
2008-06-04,103.399042801206
2008-06-05,103.399042801206
2008-06-06,103.399042801206
2008-06-09,103.399042801206
2008-06-10,103.399042801206
2008-06-11,103.399042801206
2008-06-12,103.399042801206
2008-06-13,103.399042801206
2008-06-16,103.399042801206
2008-06-17,103.399042801206
2008-06-18,103.399042801206
2008-06-19,103.399042801206
2008-06-20,103.399042801206
2008-06-23,103.399042801206
2008-06-24,103.399042801206
2008-06-25,103.399042801206
2008-06-26,103.399042801206
2008-06-27,103.399042801206
2008-06-30,103.399042801206
2008-07-01,103.399042801206
2008-07-02,103.399042801206
2008-07-03,103.399042801206
2008-07-04,103.399042801206
2008-07-07,103.399042801206
2008-07-08,103.399042801206
2008-07-09,103.399042801206
2008-07-10,103.399042801206
2008-07-11,103.399042801206
2008-07-14,103.399042801206
2008-07-15,103.399042801206
2008-07-16,103.399042801206
2008-07-17,103.399042801206
2008-07-18,103.399042801206
2008-07-21,103.399042801206
2008-07-22,103.399042801206
2008-07-23,103.399042801206
2008-07-24,103.399042801206
2008-07-25,103.399042801206
2008-07-28,103.399042801206
2008-07-29,103.399042801206
2008-07-30,103.399042801206
2008-07-31,103.399042801206
2008-08-01,103.581652946313
2008-08-04,103.71657492159
2008-08-05,103.781193229372
2008-08-06,103.681035072355
2008-08-07,103.926316892307
2008-08-08,103.842669891702
2008-08-11,103.840521860356
2008-08-12,103.934434691665
2008-08-13,103.864545816231
2008-08-14,103.924849955426
2008-08-15,104.10333739409
2008-08-18,104.198512896153
2008-08-19,103.998639297
2008-08-20,103.841302952381
2008-08-21,103.696319090448
2008-08-22,103.547855925597
2008-08-25,103.547855925597
2008-08-26,103.547855925597
2008-08-27,103.547855925597
2008-08-28,103.547855925597
2008-08-29,103.547855925597
2008-09-01,103.547855925597
2008-09-02,103.547855925597
2008-09-03,103.547855925597
2008-09-04,103.547855925597
2008-09-05,103.547855925597
2008-09-08,103.547855925597
2008-09-09,103.547855925597
2008-09-10,103.547855925597
2008-09-11,103.67301621975
2008-09-12,103.6434994252
2008-09-15,103.645641992916
2008-09-16,103.664247099953
2008-09-17,103.576540161696
2008-09-18,103.573622394871
2008-09-19,103.544939774602
2008-09-22,103.511998679394
2008-09-23,103.511998679394
2008-09-24,103.511998679394
2008-09-25,103.511998679394
2008-09-26,103.511998679394
2008-09-29,103.511998679394
2008-09-30,103.511998679394
2008-10-01,103.511998679394
2008-10-02,103.511998679394
2008-10-03,103.511998679394
2008-10-06,103.511998679394
2008-10-07,103.511998679394
2008-10-08,103.511998679394
2008-10-09,103.511998679394
2008-10-10,103.511998679394
2008-10-13,103.511998679394
2008-10-14,103.511998679394
2008-10-15,103.511998679394
2008-10-16,103.511998679394
2008-10-17,103.511998679394
2008-10-20,103.511998679394
2008-10-21,103.511998679394
2008-10-22,103.511998679394
2008-10-23,103.522853392578
2008-10-24,103.621910803844
2008-10-27,103.621910803844
2008-10-28,103.621910803844
2008-10-29,103.621910803844
2008-10-30,103.621910803844
2008-10-31,103.621910803844
2008-11-03,103.621910803844
2008-11-04,103.621910803844
2008-11-05,103.621910803844
2008-11-06,103.621910803844
2008-11-07,103.621910803844
2008-11-10,103.621910803844
2008-11-11,103.621910803844
2008-11-12,103.621910803844
2008-11-13,103.621910803844
2008-11-14,103.621910803844
2008-11-17,103.621910803844
2008-11-18,103.621910803844
2008-11-19,103.621910803844
2008-11-20,103.621910803844
2008-11-21,103.621910803844
2008-11-24,103.621910803844
2008-11-25,103.621910803844
2008-11-26,103.621910803844
2008-11-27,103.621910803844
2008-11-28,103.621910803844
2008-12-01,103.621910803844
2008-12-02,103.621910803844
2008-12-03,103.621910803844
2008-12-04,103.621910803844
2008-12-05,103.621910803844
2008-12-08,103.621910803844
2008-12-09,103.621910803844
2008-12-10,103.621910803844
2008-12-11,103.621910803844
2008-12-12,103.621910803844
2008-12-15,103.621910803844
2008-12-16,103.722053386981
2008-12-17,103.896482857416
2008-12-18,104.017464359587
2008-12-19,103.793831885877
2008-12-22,103.73305170536
2008-12-23,103.803190104147
2008-12-24,103.964498773709
2008-12-25,104.126386302133
2008-12-26,103.991319234318
2008-12-29,103.844578512785
2008-12-30,104.195752889103
2008-12-31,104.268399676292
2009-01-01,104.302166443246
2009-01-02,104.277371988654
2009-01-05,104.280748665349
2009-01-06,104.22295925562
2009-01-07,104.22295925562
2009-01-08,104.22295925562
2009-01-09,104.22295925562
2009-01-12,104.22295925562
2009-01-13,104.22295925562
2009-01-14,104.22295925562
2009-01-15,104.22295925562
2009-01-16,104.22295925562
2009-01-19,104.22295925562
2009-01-20,104.22295925562
2009-01-21,104.22295925562
2009-01-22,104.22295925562
2009-01-23,104.22295925562
2009-01-26,104.22295925562
2009-01-27,104.22295925562
2009-01-28,104.22295925562
2009-01-29,104.22295925562
2009-01-30,104.22295925562
2009-02-02,104.22295925562
2009-02-03,104.22295925562
2009-02-04,104.22295925562
2009-02-05,104.22295925562
2009-02-06,104.22295925562
2009-02-09,104.22295925562
2009-02-10,104.22295925562
2009-02-11,104.22295925562
2009-02-12,104.22295925562
2009-02-13,104.22295925562
2009-02-16,104.22295925562
2009-02-17,104.22295925562
2009-02-18,104.22295925562
2009-02-19,104.22295925562
2009-02-20,104.22295925562
2009-02-23,104.247457665164
2009-02-24,104.216716404472
2009-02-25,104.208553804419
2009-02-26,104.228434371401
2009-02-27,104.232084768181
2009-03-02,104.304088235544
2009-03-03,104.239770649888
2009-03-04,104.265142103558
2009-03-05,104.220269935737
2009-03-06,104.199336405311
2009-03-09,104.212202808751
2009-03-10,104.192232439644
2009-03-11,104.193384368273
2009-03-12,104.162387170867
2009-03-13,104.146176171247
2009-03-16,104.146176171247
2009-03-17,104.146176171247
2009-03-18,104.146176171247
2009-03-19,104.146176171247
2009-03-20,104.146176171247
2009-03-23,104.146176171247
2009-03-24,104.146176171247
2009-03-25,104.146176171247
2009-03-26,104.146176171247
2009-03-27,104.146176171247
2009-03-30,104.146176171247
2009-03-31,104.146176171247
2009-04-01,104.146176171247
2009-04-02,104.153844734042
2009-04-03,104.166116783763
2009-04-06,104.166979771078
2009-04-07,104.196042024074
2009-04-08,104.189230602541
2009-04-09,104.171486714941
2009-04-10,104.158446413813
2009-04-13,104.184818044244
2009-04-14,104.142150627808
2009-04-15,104.147709793467
2009-04-16,104.147709793467
2009-04-17,104.147709793467
2009-04-20,104.147709793467
2009-04-21,104.147709793467
2009-04-22,104.147709793467
2009-04-23,104.147709793467
2009-04-24,104.147709793467
2009-04-27,104.147709793467
2009-04-28,104.147709793467
2009-04-29,104.147709793467
2009-04-30,104.147709793467
2009-05-01,104.147709793467
2009-05-04,104.147709793467
2009-05-05,104.147709793467
2009-05-06,104.147709793467
2009-05-07,104.147709793467
2009-05-08,104.147709793467
2009-05-11,104.147709793467
2009-05-12,104.147709793467
2009-05-13,104.147709793467
2009-05-14,104.147709793467
2009-05-15,104.147709793467
2009-05-18,104.166308917024
2009-05-19,104.133333580267
2009-05-20,104.144738384009
2009-05-21,104.143300666108
2009-05-22,104.124997195012
2009-05-25,104.140904557816
2009-05-26,104.287173108377
2009-05-27,104.220514333459
2009-05-28,104.232994360562
2009-05-29,104.241059967784
2009-06-01,104.211204259932
2009-06-02,104.279388654667
2009-06-03,104.289287605151
2009-06-04,104.339099182377
2009-06-05,104.338137118493
2009-06-08,104.40889611604
2009-06-09,104.385973174041
2009-06-10,104.359114134319
2009-06-11,104.419879579092
2009-06-12,104.400804516418
2009-06-15,104.422192181567
2009-06-16,104.384143625116
2009-06-17,104.442721018146
2009-06-18,104.414098521025
2009-06-19,104.437226594864
2009-06-22,104.433274823282
2009-06-23,104.420168648799
2009-06-24,104.395410813402
2009-06-25,104.423541246982
2009-06-26,104.423541246982
2009-06-29,104.423541246982
2009-06-30,104.423541246982
2009-07-01,104.423541246982
2009-07-02,104.423541246982
2009-07-03,104.423541246982
2009-07-06,104.423541246982
2009-07-07,104.423541246982
2009-07-08,104.423541246982
2009-07-09,104.423541246982
2009-07-10,104.423541246982
2009-07-13,104.423541246982
2009-07-14,104.423541246982
2009-07-15,104.423541246982
2009-07-16,104.423541246982
2009-07-17,104.423541246982
2009-07-20,104.423541246982
2009-07-21,104.423541246982
2009-07-22,104.423541246982
2009-07-23,104.423541246982
2009-07-24,104.423541246982
2009-07-27,104.423541246982
2009-07-28,104.423541246982
2009-07-29,104.423541246982
2009-07-30,104.423541246982
2009-07-31,104.423541246982
2009-08-03,104.423541246982
2009-08-04,104.41352205904
2009-08-05,104.430093294178
2009-08-06,104.430093294178
2009-08-07,104.430093294178
2009-08-10,104.430093294178
2009-08-11,104.444267400855
2009-08-12,104.445135328302
2009-08-13,104.423634263297
2009-08-14,104.434431897821
2009-08-17,104.461339288828
2009-08-18,104.424694646382
2009-08-19,104.429611249358
2009-08-20,104.394530337132
2009-08-21,104.387208725132
2009-08-24,104.388942698317
2009-08-25,104.388942698317
2009-08-26,104.388942698317
2009-08-27,104.388942698317
2009-08-28,104.388942698317
2009-08-31,104.388942698317
2009-09-01,104.388942698317
2009-09-02,104.388942698317
2009-09-03,104.388942698317
2009-09-04,104.388942698317
2009-09-07,104.388942698317
2009-09-08,104.388942698317
2009-09-09,104.388942698317
2009-09-10,104.388942698317
2009-09-11,104.388942698317
2009-09-14,104.388942698317
2009-09-15,104.388942698317
2009-09-16,104.388942698317
2009-09-17,104.388942698317
2009-09-18,104.388942698317
2009-09-21,104.388942698317
2009-09-22,104.388942698317
2009-09-23,104.388942698317
2009-09-24,104.388942698317
2009-09-25,104.388942698317
2009-09-28,104.388942698317
2009-09-29,104.388942698317
2009-09-30,104.388942698317
2009-10-01,104.388942698317
2009-10-02,104.388942698317
2009-10-05,104.388942698317
2009-10-06,104.388942698317
2009-10-07,104.388942698317
2009-10-08,104.388942698317
2009-10-09,104.388942698317
2009-10-12,104.388942698317
2009-10-13,104.388942698317
2009-10-14,104.388942698317
2009-10-15,104.388942698317
2009-10-16,104.388942698317
2009-10-19,104.396173418466
2009-10-20,104.400994455092
2009-10-21,104.420668899849
2009-10-22,104.449808411725
2009-10-23,104.446430482816
2009-10-26,104.439192799392
2009-10-27,104.469597812434
2009-10-28,104.452510912172
2009-10-29,104.455406603556
2009-10-30,104.452124832117
2009-11-02,104.461391541218
2009-11-03,104.464866981049
2009-11-04,104.454537879283
2009-11-05,104.454537879283
2009-11-06,104.454537879283
2009-11-09,104.454537879283
2009-11-10,104.454537879283
2009-11-11,104.454537879283
2009-11-12,104.454537879283
2009-11-13,104.454537879283
2009-11-16,104.454537879283
2009-11-17,104.454537879283
2009-11-18,104.454537879283
2009-11-19,104.454537879283
2009-11-20,104.454537879283
2009-11-23,104.509145559841
2009-11-24,104.503440495182
2009-11-25,104.461880015125
2009-11-26,104.457822391416
2009-11-27,104.49135555129
2009-11-30,104.478693529235
2009-12-01,104.464585272733
2009-12-02,104.470092837262
2009-12-03,104.486329037811
2009-12-04,104.486329037811
2009-12-07,104.486329037811
2009-12-08,104.486329037811
2009-12-09,104.486329037811
2009-12-10,104.486329037811
2009-12-11,104.486329037811
2009-12-14,104.486329037811
2009-12-15,104.486329037811
2009-12-16,104.486329037811
2009-12-17,104.486329037811
2009-12-18,104.486329037811
2009-12-21,104.486329037811
2009-12-22,104.486329037811
2009-12-23,104.486329037811
2009-12-24,104.486329037811
2009-12-25,104.486329037811
2009-12-28,104.486329037811
2009-12-29,104.486329037811
2009-12-30,104.486329037811
2009-12-31,104.486329037811
2010-01-01,104.486329037811
2010-01-04,104.486329037811
2010-01-05,104.486329037811
2010-01-06,104.486329037811
2010-01-07,104.486329037811
2010-01-08,104.486329037811
2010-01-11,104.486329037811
2010-01-12,104.486329037811
2010-01-13,104.486329037811
2010-01-14,104.486329037811
2010-01-15,104.486329037811
2010-01-18,104.486329037811
2010-01-19,104.486329037811
2010-01-20,104.486329037811
2010-01-21,104.486329037811
2010-01-22,104.486329037811
2010-01-25,104.486329037811
2010-01-26,104.486329037811
2010-01-27,104.486329037811
2010-01-28,104.486329037811
2010-01-29,104.486329037811
2010-02-01,104.486329037811
2010-02-02,104.486329037811
2010-02-03,104.487103655416
2010-02-04,104.500564469984
2010-02-05,104.502114138857
2010-02-08,104.51131624447
2010-02-09,104.51131624447
2010-02-10,104.51131624447
2010-02-11,104.51131624447
2010-02-12,104.512674309068
2010-02-15,104.521502589335
2010-02-16,104.530235322627
2010-02-17,104.539260680167
2010-02-18,104.548190524471
2010-02-19,104.548190524471
2010-02-22,104.452944796075
2010-02-23,104.452944796075
2010-02-24,104.452944796075
2010-02-25,104.452944796075
2010-02-26,104.452944796075
2010-03-01,104.452944796075
2010-03-02,104.452944796075
2010-03-03,104.452944796075
2010-03-04,104.452944796075
2010-03-05,104.452944796075
2010-03-08,104.452944796075
2010-03-09,104.452944796075
2010-03-10,104.452944796075
2010-03-11,104.452944796075
2010-03-12,104.452944796075
2010-03-15,104.452944796075
2010-03-16,104.452944796075
2010-03-17,104.452944796075
2010-03-18,104.452944796075
2010-03-19,104.452944796075
2010-03-22,104.460810594285
