,Spot_Incl_Costs_BRLUSD Curncy,Spot_Incl_Costs_ARSUSD Curncy,Spot_Incl_Costs_MXNUSD Curncy,Spot_Incl_Costs_COPUSD Curncy,Spot_Incl_Costs_CLPUSD Curncy,Spot_Incl_Costs_PENUSD Curncy,Spot_Incl_Costs_TRYUSD Curncy,Spot_Incl_Costs_RUBUSD Curncy,Spot_Incl_Costs_ZARUSD Curncy,Spot_Incl_Costs_CNYUSD Curncy,Spot_Incl_Costs_KRWUSD Curncy,Spot_Incl_Costs_IDRUSD Curncy,Spot_Incl_Costs_INRUSD Curncy,Spot_Incl_Costs_PHPUSD Curncy,Spot_Incl_Costs_THBUSD Curncy,Spot_Incl_Costs_CZKEUR Curncy,Spot_Incl_Costs_HUFEUR Curncy,Spot_Incl_Costs_PLNEUR Curncy
2001-01-11,98.62117727108722,99.6306651830149,97.1525385751877,99.70505597714761,94.65447834815635,99.15480122931918,88.37761137413916,100.0,91.06194041043543,99.38484987256108,100.0,100.0,95.67887742876236,92.56453637246409,100.0,102.95089374717789,103.25125572838245,99.62130768425077
2001-01-12,99.06498221674072,99.69043162883553,97.1525385751877,99.70505597714761,94.48257536755521,99.03970367257897,88.02666203718186,100.0,91.06194041043543,99.37662401178699,100.0,100.0,95.81275645501529,92.56453637246409,100.0,102.95089374717789,103.25125572838245,99.62130768425077
2001-01-15,99.06498221674072,99.64058641302111,97.1525385751877,99.70505597714761,94.51507338705791,99.0710939153263,87.52723413458881,100.0,91.06194041043543,99.38484987256106,100.0,100.0,95.85738279709959,92.56453637246409,100.0,102.95089374717789,103.17233583177969,99.62130768425077
2001-01-16,98.85272767751513,99.64058641302111,97.1525385751877,99.70505597714761,94.57465308947955,99.11294757232272,87.52723413458881,100.0,91.06194041043543,99.38484987256106,100.0,100.0,95.9466354812682,92.56453637246409,100.0,102.95089374717789,103.1207496638638,99.62130768425077
2001-01-17,98.79484007590817,99.64058641302111,97.1525385751877,99.70505597714761,94.69922883090662,99.11294757232272,87.07299536066752,100.0,91.06194041043543,99.38484987256106,100.0,100.0,96.12514084960546,92.56453637246409,100.0,102.95089374717789,103.1207496638638,99.62130768425077
2001-01-18,98.6790648726942,99.64058641302111,97.1525385751877,99.70505597714761,94.69381249432286,99.09899635332391,87.65810654619665,100.0,91.06194041043543,99.38484987256106,100.0,100.0,96.12514084960546,92.56453637246409,100.0,102.95089374717789,103.1784016750335,99.36819595395393
2001-01-19,98.62972534025786,99.64058641302111,97.1525385751877,99.70505597714761,94.98087833326348,99.03970367257897,86.75138961375683,100.0,91.06194041043543,99.38484987256106,100.0,99.95,96.16976719168977,92.56453637246409,100.0,102.95089374717789,103.12681247419599,99.31851185597695
2001-01-22,98.62972534025786,99.64058641302111,97.1525385751877,99.47680970836842,95.5008466453069,98.99785001558251,87.26724992677599,100.0,91.06194041043543,99.36017229023878,100.0,100.74340389340391,96.21439353377409,92.56453637246409,100.0,102.95089374717789,103.12681247419599,99.31851185597695
2001-01-23,98.62972534025786,99.64058641302111,97.065982854524,98.69633709240946,95.59292436723125,98.886240263592,87.15339679739519,100.0,91.06194041043543,99.36017229023878,100.0,100.47893592893593,96.2590198758584,92.56453637246409,100.0,102.95089374717789,103.51258770097066,100.14883429963521
2001-01-24,98.62972534025786,99.64058641302111,98.3762739270002,98.64698892386326,95.4304342697177,98.85833782559438,86.90515002560099,100.0,91.06194041043543,99.36017229023878,100.0,100.47893592893593,96.21439353377409,94.35211444331212,100.0,102.95089374717789,103.46083140712018,100.0987598824854
2001-01-25,98.62972534025786,99.64058641302111,98.11041776736737,98.59766542940133,95.58209169406368,98.87228904459319,86.89223884598049,100.0,91.06194041043543,99.36017229023878,100.0,99.94999999999999,95.99126182335253,93.06841220598812,100.0,102.95089374717789,103.46083140712018,99.4967333690357
2001-01-26,98.62972534025786,99.64058641302111,98.13890235589945,98.54836659668663,95.6850020891556,98.8228529000709,86.54657135523159,100.0,91.06194041043543,99.36017229023878,100.0,99.94999999999999,96.03588816543684,92.151482036471,100.0,102.95089374717789,103.21683971467296,99.32543012070548
2001-01-29,98.62972534025786,99.64058641302111,97.91102564764272,98.54836659668663,95.86915753300431,98.8228529000709,86.20325135168642,100.0,91.06194041043543,99.36017229023878,100.0,99.94999999999999,95.99126182335253,92.33486807037444,100.0,102.95089374717789,103.16523129481563,100.42557764887059
2001-01-30,98.62972534025786,99.64058641302111,97.97748968755093,98.21243734256356,96.37829317188014,98.8228529000709,86.68683371565432,100.0,91.06194041043543,99.36017229023878,100.0,99.94999999999999,96.08051450752116,92.51825410427787,100.0,102.95089374717789,103.16523129481563,99.98780268091562
2001-01-31,98.62972534025786,99.64058641302111,98.11041776736737,98.32268929288075,96.41620752796665,98.8228529000709,87.28016110639648,100.0,91.06194041043543,99.36839815101288,100.0,100.05389812889811,96.12514084960547,93.06841220598814,100.0,102.95089374717789,103.16523129481563,99.93780877957516
2001-02-01,98.62972534025786,99.64058641302111,97.13244689443222,98.36679007300764,96.280799113372,98.8228529000709,87.11055515592716,100.0,91.01640944023022,99.37662401178696,100.0,99.00547155547153,96.16976719168979,93.29764474836742,100.0,102.95089374717789,103.16523129481563,100.97740028411171
2001-02-02,98.62972534025786,99.64058641302111,97.27486983709268,98.41089085313452,95.98831693784756,98.8228529000709,86.96970592370351,100.0,90.5799136647588,99.37662401178696,100.0,98.90157342657339,96.16976719168979,93.57272379922256,100.0,102.95089374717789,103.16523129481563,100.92691158396966
2001-02-05,98.62972534025786,99.64058641302111,97.23689038571658,98.52114280345171,95.92873723542591,98.8228529000709,86.91160561541126,100.0,90.67847722696202,99.37662401178696,100.0,98.85212263986011,96.12514084960547,93.38933776531913,100.0,102.95089374717789,103.16523129481563,100.62891258027734
2001-02-06,98.62972534025786,99.64058641302111,98.25284071002785,98.74164670408612,96.42704020113418,98.68981784601515,86.59352109930616,100.0,90.46022933922633,99.38484987256103,100.0,98.85212263986011,96.16976719168979,93.75610983312598,100.0,102.95089374717789,103.16523129481563,100.5785981239872
2001-02-07,98.62972534025786,99.64058641302111,97.99647941323903,98.3006389028173,96.2266357475341,98.64047293709214,86.63577586897327,100.0,89.1718627761414,99.38484987256103,100.0,98.85212263986011,96.08051450752117,94.44380746026381,100.0,102.95089374717789,103.16523129481563,100.55104764166914
2001-02-08,98.62972534025786,99.64058641302111,98.13890235589948,98.3006389028173,96.72493871324237,98.64047293709214,85.99491186235561,100.0,88.19326740855229,99.33515744762475,100.0,98.85212263986011,96.12514084960549,94.81057952807066,100.0,102.95089374717789,103.16523129481563,100.85044206213091
2001-02-09,98.62972534025786,99.64058641302111,97.38880819122107,98.65344514383234,96.75202039616131,98.64047293709214,86.241398018747,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.99126182335256,95.13150508740165,100.0,102.95089374717789,103.16523129481563,99.83098511144459
2001-02-12,98.62972534025786,99.64058641302111,98.00597427608307,99.16060411529146,97.2015763326155,98.64047293709214,86.33881873770169,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.99126182335256,95.9108957314912,100.0,102.95089374717789,103.16523129481563,99.78106961888888
2001-02-13,98.62972534025786,99.64058641302111,97.68314893938602,98.47704202332481,97.23407435211823,98.64047293709214,85.86169196354403,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.8127564550153,95.9108957314912,100.0,103.25670794718035,103.25073143465768,100.25560345771517
2001-02-14,98.52166172283351,99.64058641302111,97.71163352791811,98.27858851275386,96.77910207908022,98.64047293709214,85.80007042444619,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.67887742876238,95.4982771552085,100.0,103.61399759405641,103.41523074124503,100.57252178422884
2001-02-15,98.4629129680793,99.64058641302111,98.09142804167932,98.41089085313452,96.23746842070167,98.64047293709214,85.25134529057483,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.631037990048,96.27766779929804,100.0,103.5621905952594,103.36352312587441,100.52223552333673
2001-02-16,98.11042043955395,99.64058641302111,97.57870544810166,98.41089085313452,96.1887213914476,98.64047293709214,85.62048765336102,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.631037990048,96.09428176539461,100.0,103.51040949996177,103.28444495981287,99.8305528482386
2001-02-19,98.06136522933417,99.64058641302111,97.98698455039496,98.16833656243666,96.1941377280314,98.64047293709214,85.8000704244462,100.0,88.14917077484802,99.33515744762475,100.0,98.85212263986011,95.631037990048,95.63581668063605,100.0,103.45865429521179,103.23280273733297,99.78063757181448
2001-02-20,98.06136522933417,99.64058641302111,98.01546913892706,97.88168149161194,96.14604065916738,98.64047293709214,84.56353153988263,100.0,87.96184696214729,99.33515744762475,100.0,98.85212263986011,95.631037990048,96.4152073247256,100.0,103.45865429521179,103.09881710791537,100.4856004010124
2001-02-21,98.06136522933417,99.64058641302111,97.71163352791807,97.94783266180227,96.14604065916738,98.64047293709214,84.56353153988263,100.0,87.39567144467088,99.33515744762475,100.0,98.85212263986011,95.631037990048,96.0025887484429,100.0,103.45865429521179,102.96153506116714,100.07249668818544
2001-02-22,98.06136522933417,99.64058641302111,97.74961297929418,97.89885874547137,96.14604065916738,98.64047293709214,61.77647325329793,100.0,87.06142324760648,99.33515744762475,100.0,98.85212263986011,95.631037990048,94.71888651111894,100.0,103.40692496806419,102.91005429363656,99.97860948072477
2001-02-23,98.06136522933417,99.64058641302111,97.96799482470688,97.89885874547137,96.14604065916738,98.64047293709214,61.745585016671285,100.0,87.25924360913439,99.33515744762475,100.0,98.85212263986011,95.631037990048,95.49827715520848,100.0,103.35522150558016,101.71208621734098,99.03598191781958
2001-02-26,98.06136522933417,99.64058641302111,98.11041776736735,97.89885874547137,96.14604065916738,98.64047293709214,61.745585016671285,100.0,87.56620623909147,99.33515744762475,100.0,98.85212263986011,95.631037990048,95.03981207044991,100.0,103.35522150558016,101.66123017423232,100.40673514674545
2001-02-27,98.06136522933417,99.5907661198146,98.10092290452332,97.89885874547137,96.14604065916738,98.5911527006236,61.745585016671285,100.0,88.44616577830178,99.33515744762475,100.0,98.85212263986011,95.631037990048,95.03981207044991,100.0,103.35522150558016,101.66123017423232,100.39171319355175
2001-02-28,98.06136522933417,99.5509497215658,98.00597427608302,97.89885874547137,96.14604065916738,98.70582590093095,61.745585016671285,100.0,88.92366320267946,99.33515744762475,100.0,98.85212263986011,95.631037990048,94.99229216441469,100.0,103.35522150558016,101.66123017423232,100.41800161164076
2001-03-01,98.06136522933417,99.56090382112801,98.11991263021139,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,88.53484387140047,99.33515744762475,100.0,98.85212263986011,95.53872376412978,94.99229216441469,100.0,103.35522150558016,101.66123017423232,101.06394559897021
2001-03-02,98.06136522933417,99.59076611981462,98.3762739270002,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,88.10509618946055,99.33515744762475,100.0,98.85212263986011,95.58322247105299,94.99229216441469,100.0,103.35522150558016,101.66123017423232,100.6470863978448
2001-03-05,98.06136522933417,99.56090382112802,98.57566604672485,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,87.79131216772666,99.33515744762475,100.0,98.85212263986011,95.67221988489939,94.99229216441469,100.0,103.35522150558016,101.66123017423232,101.27800843198054
2001-03-06,98.06136522933417,99.56090382112802,98.2148612586517,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.65213974099701,99.33515744762475,100.0,98.85212263986011,95.67221988489939,94.99229216441469,100.0,103.35522150558016,101.66123017423232,101.39818405753023
2001-03-07,98.06136522933417,99.55094972156583,98.37627392700021,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.0859642235206,99.33515744762475,100.0,98.85212263986011,95.58322247105296,94.17325608892921,100.0,103.35522150558016,101.66123017423232,101.95775181399586
2001-03-08,98.06136522933417,99.55094972156583,98.45223282975246,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.04292124140885,99.33515744762475,100.0,98.85212263986011,95.58322247105296,94.53633370276604,100.0,103.35522150558016,101.28507277293663,101.26298647878684
2001-03-09,98.06136522933417,99.58081202025244,98.4047585155323,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.04292124140885,99.33515744762475,100.0,98.85212263986011,95.58322247105296,94.26402549238841,100.0,103.35522150558016,101.61039955914521,101.35687368624752
2001-03-12,98.06136522933417,99.56090382112804,98.29082016140393,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.04292124140885,99.33515744762475,100.0,98.85212263986011,95.53872376412977,94.44556429930681,100.0,103.35522150558016,101.55959435936565,101.20665415431044
2001-03-13,98.06136522933417,99.55094972156584,99.07889377745845,97.89885874547137,96.14604065916738,98.6564729879805,61.745585016671285,100.0,86.04292124140885,99.33515744762475,100.0,98.85212263986011,95.36072893643694,94.2186407906588,100.0,103.66099560380601,101.55959435936565,100.90621509043626
2001-03-14,98.06136522933417,99.56090382112805,99.1548526802107,97.89885874547137,96.14604065916738,98.6564729879805,58.95088939614909,100.0,85.40057387988061,99.33515744762475,100.0,98.85212263986011,95.31623022951374,94.08248668546997,100.0,103.30354389482736,101.55959435936565,100.85576198289105
2001-03-15,98.06136522933417,99.56090382112805,98.95546056048605,97.89885874547137,96.14604065916738,98.59326863613012,58.921413951451015,100.0,85.46791386874663,99.33515744762475,100.0,98.85212263986011,95.40522764336015,93.40171615952593,100.0,103.25189212287995,101.55959435936565,100.85576198289105
2001-03-16,98.06136522933417,99.50117922375486,98.59465577241289,97.89885874547137,96.14604065916738,98.52735708818716,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.27173152259051,93.35501530144617,100.0,103.25189212287995,101.55959435936565,99.296849250827
2001-03-19,98.06136522933417,99.49122512419267,99.49666774259578,97.89885874547137,96.14604065916738,98.51695000166987,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.25189212287995,102.08046516712186,99.60447638261822
2001-03-20,98.06136522933417,99.56090382112806,99.77201876507267,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.25189212287995,101.56325747694177,99.76014312400656
2001-03-21,98.06136522933417,99.57085792069026,99.65808041094428,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.25189212287995,102.27101536876714,100.32721482477832
2001-03-22,98.06136522933417,99.56090382112805,99.26879103433905,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.25189212287995,102.21987986108276,100.15301632846283
2001-03-23,98.06136522933417,99.64053661762564,98.49021228112855,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.55612916363513,102.21987986108276,101.02400881004037
2001-03-26,98.06136522933417,99.57085792069026,99.69605986232041,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22409565682922,93.35501530144617,100.0,103.50435109905332,102.21987986108276,100.97349680563535
2001-03-27,98.06136522933417,99.57085792069026,99.6295958224122,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.17648360900081,93.35501530144617,100.0,103.50435109905332,102.21987986108276,101.27587472748529
2001-03-28,98.06136522933417,99.56090382112805,99.54414205681593,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.17648360900081,93.35501530144617,100.0,103.80810613629934,102.77024515215713,102.35304056299366
2001-03-29,98.06136522933417,99.59076611981466,99.58212150819205,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.17648360900081,93.35501530144617,100.0,103.7562020832312,102.71886002958105,102.30186404271217
2001-03-30,98.06136522933417,99.69030711543668,100.35120539855852,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.22087562560948,93.35501530144617,100.0,103.7562020832312,103.27126563917882,102.84039427049872
2001-04-02,98.06136522933417,99.68035301587449,100.8449382664481,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.1764836090008,93.35501530144617,100.0,103.7562020832312,103.21963000635924,102.78897407336348
2001-04-03,98.06136522933417,99.58081202025247,100.9398868948884,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.1764836090008,93.35501530144617,100.0,103.7562020832312,103.21963000635924,101.23692659710649
2001-04-04,98.06136522933417,99.61067431893906,100.8449382664481,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.26526764221815,93.35501530144617,100.0,103.7562020832312,103.21963000635924,101.17424575971891
2001-04-05,98.06136522933417,99.56090382112806,100.59807183250331,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.33515744762475,100.0,98.85212263986011,95.30965965882682,93.35501530144617,100.0,103.7562020832312,103.21963000635924,102.24350710338943
2001-04-06,98.06136522933417,99.60072021937687,100.91140230635632,97.89885874547137,96.14604065916738,98.46769152666904,58.921413951451015,100.0,85.42517991181226,99.29370818608237,100.0,98.85212263986011,95.30965965882682,93.35501530144617,100.0,103.7562020832312,103.21963000635924,102.19238534983775
2001-04-09,98.06136522933417,99.59076611981467,101.50957866553024,97.89885874547137,96.14604065916738,97.99444991774904,58.921413951451015,100.0,85.42517991181226,99.28548986890094,100.0,98.85212263986011,95.30965965882682,93.35501530144617,100.0,103.7562020832312,104.08027760462367,103.68332422482314
2001-04-10,98.06136522933417,99.56090382112808,102.37361118433701,97.89885874547137,96.14604065916738,97.94545269279017,58.921413951451015,100.0,85.42517991181226,99.28548986890094,100.0,98.85212263986011,95.30965965882682,93.35501530144617,100.0,103.7562020832312,104.02823746582136,103.63148256271073
2001-04-11,98.06136522933417,99.64053661762567,102.16472420176834,97.89885874547137,96.14604065916738,97.94545269279017,58.921413951451015,100.0,85.42517991181226,99.28548986890094,100.0,98.85212263986011,95.04330755917475,93.35501530144617,100.0,103.7562020832312,104.02823746582136,103.63148256271073
2001-04-12,98.01233454671952,99.64053661762567,101.92735263066757,97.89885874547137,96.14604065916738,97.94545269279017,58.921413951451015,100.0,85.42517991181226,99.28548986890094,100.0,98.85212263986011,94.7769554595227,93.35501530144617,100.0,103.7562020832312,104.02823746582136,104.00371630852423
2001-04-13,97.5057017599176,99.64053661762567,101.92735263066757,97.84990931609865,96.14604065916738,97.94545269279017,58.921413951451015,100.0,85.59506623647304,99.28548986890094,100.0,98.85212263986011,94.7769554595227,93.35501530144617,100.0,103.7562020832312,104.02823746582136,103.95171445036998
2001-04-16,96.1757906945626,99.58081202025247,101.98432180773176,97.8009843614406,96.14604065916738,97.94545269279017,58.921413951451015,100.0,85.30017096781121,99.28548986890094,100.0,98.85212263986011,94.46621134326195,93.35501530144617,100.0,103.7562020832312,103.61567629360428,103.50100460948835
2001-04-17,96.12770279921531,99.57085792069027,102.80088001231837,97.8009843614406,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.18917018820152,99.27727155171951,100.0,98.85212263986011,94.41897823759032,93.35501530144617,100.0,103.7562020832312,103.58794190487474,103.64499188136428
2001-04-18,96.12770279921531,99.56090382112806,102.9053235036027,97.43536802242589,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.31261471926926,99.27727155171951,100.0,98.85212263986011,94.41897823759032,93.35501530144617,100.0,104.78083945605317,103.53614793392231,103.59316938542361
2001-04-19,96.12770279921531,99.56090382112806,102.0033115334198,97.38665033841468,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.27045841190963,99.28548986890092,100.0,98.85212263986011,94.41897823759032,93.35501530144617,100.0,104.72844903632515,103.53614793392231,103.59316938542361
2001-04-20,96.12770279921531,99.61067431893906,101.31018654580558,97.38665033841468,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.27045841190963,99.2772715517195,100.0,98.85212263986011,94.41897823759032,93.35501530144617,100.0,104.72844903632515,104.34767796965895,102.67726091052816
2001-04-23,96.12770279921531,99.57085792069026,101.39564031140185,97.38665033841468,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.27045841190963,99.28548986890091,100.0,98.85212263986011,94.41897823759032,92.93285152500756,100.45226130653266,104.72844903632515,104.29550413067412,102.6259222800729
2001-04-24,96.12770279921531,99.56090382112805,102.30714714442877,97.38665033841468,96.14604065916738,97.94545269279017,58.921413951451015,100.0,84.27045841190963,99.28548986890091,100.0,98.85212263986011,94.41897823759032,92.93285152500756,100.22396071265419,104.72844903632515,104.29550413067412,103.53527673611758
2001-04-25,96.12770279921531,99.57085792069024,102.11724988754816,97.38665033841468,96.14604065916738,97.94545269279017,59.015706421874064,100.0,84.27045841190963,99.29370818608233,100.0,98.85212263986011,94.37176874847154,92.88638509924506,100.17384873229787,104.72844903632515,104.29550413067412,103.48350909774953
2001-04-26,96.12770279921531,99.57085792069024,102.09826016186008,97.38665033841468,96.14604065916738,97.94545269279017,59.607537793787024,100.0,84.27045841190963,99.2854898689009,100.0,98.85212263986011,94.3275665148657,92.88638509924506,100.17384873229787,104.72844903632515,104.29550413067412,103.48350909774953
2001-04-27,96.12770279921531,99.61067431893905,102.24068310452053,97.38665033841468,96.14604065916738,97.94545269279017,63.99058415330477,100.0,84.27045841190963,99.2854898689009,100.0,98.85212263986011,94.3275665148657,92.88638509924506,100.17384873229787,104.72844903632515,104.5226045874987,103.48350909774953
2001-04-30,96.12770279921531,99.58081202025244,102.77239542378624,97.38665033841468,96.14604065916738,97.94545269279017,63.85299973843201,100.0,84.22832318270368,99.23584712396645,100.0,98.85212263986011,94.3275665148657,92.88638509924506,100.17384873229787,104.67608481180699,104.41090530394273,104.10587633977012
2001-05-01,96.12770279921531,99.58081202025244,102.56350844121758,97.38665033841468,96.14604065916738,97.94545269279017,63.3281406742878,100.0,84.22832318270368,99.23584712396645,100.0,98.85212263986011,94.41597098207737,92.88638509924506,100.17384873229787,104.6237467694011,104.35869985129077,103.49404915266632
2001-05-02,96.12770279921531,99.57085792069024,102.70593138387804,97.38665033841468,96.14604065916738,97.94545269279017,61.95375244529436,100.0,84.22832318270368,99.23584712396645,100.0,98.85212263986011,94.37176874847152,92.88638509924506,100.17384873229787,104.6237467694011,104.35869985129077,103.44230212808999
2001-05-03,97.11067464410348,99.57085792069024,102.25017796736458,97.38665033841468,96.14604065916738,97.94545269279017,62.31991625842132,100.0,84.25557933453045,99.23584712396645,100.0,98.85212263986011,94.37176874847152,92.88638509924506,100.17384873229787,104.6237467694011,104.41819771817602,103.99822255756007
2001-05-04,97.54027285089005,99.63058251806345,102.44957008708921,97.38665033841468,96.14604065916738,97.94545269279017,63.911964487663184,100.0,84.85521467471959,99.23584712396645,100.0,99.97409697010848,94.41597098207737,92.88638509924506,100.17384873229787,104.6237467694011,104.36598861931694,103.9462234462813
2001-05-07,96.98179518206751,99.57085792069024,103.08572589763926,97.38665033841468,96.14604065916738,97.94545269279017,63.934531243541784,100.0,85.28449906599135,99.23584712396645,100.0,99.97409697010848,94.41597098207737,92.88638509924506,100.17384873229787,104.6237467694011,104.36598861931694,103.77017571174906
2001-05-08,95.67152065136848,99.57085792069024,103.15218993754749,97.38665033841468,95.8670600455445,97.94545269279017,63.577102948819444,100.0,85.4957342426489,99.23584712396645,100.0,100.01788763895216,94.41597098207737,92.83994190669544,100.17384873229787,104.6237467694011,104.36598861931694,103.7182906238932
2001-05-09,94.96268361017064,99.57085792069024,103.04774644626316,97.38665033841468,95.79201507772419,97.94545269279017,63.16362174433413,100.0,85.8705063302671,99.23584712396645,100.0,98.84648724738386,94.41597098207737,92.46520954783895,100.17384873229787,104.6237467694011,104.31380562500729,103.32172335850896
2001-05-10,95.19896262390326,99.57085792069024,103.1237053490154,97.38665033841468,95.80933314722118,97.94545269279017,63.63315585858241,100.0,85.71378345726313,99.23584712396645,100.0,98.04730754098681,94.3275665148657,92.55889263755307,100.17384873229787,104.6237467694011,104.26164872219479,103.84059979188092
2001-05-11,95.15136314259131,99.64053661762564,102.94330295497882,97.38665033841468,95.57842555392787,97.94545269279017,63.16362174433413,100.0,85.4957342426489,99.23584712396645,100.0,97.06201749200414,94.28336428125984,93.1209911758378,100.17384873229787,104.6237467694011,104.26164872219479,103.78867949198498
2001-05-14,95.15136314259131,99.58081202025244,103.78834574809753,97.38665033841468,95.53063634115091,97.94545269279017,63.29538248027047,100.0,85.52980443243236,99.23584712396645,100.0,95.81398342995944,94.10655534683647,92.74625881698132,100.17384873229787,104.6237467694011,104.26164872219479,103.78867949198498
2001-05-15,95.15136314259131,99.57085792069024,103.4370358228684,97.38665033841468,95.53063634115091,97.85062846624335,63.57200722975008,100.0,85.33219733168822,99.23584712396645,100.0,95.18996639893709,94.01815087962478,93.02730808612368,100.17384873229787,104.6237467694011,104.26164872219479,103.78867949198498
2001-05-16,95.15136314259131,99.57085792069024,103.56996390268483,97.38665033841468,95.53063634115091,98.048142620953,64.47831726422933,100.0,85.14821830685746,99.23584712396645,100.0,95.83587876438129,94.10655534683647,93.30835735526605,100.17384873229787,104.6237467694011,104.26164872219479,103.87168818368256
2001-05-17,95.15136314259131,99.56090382112804,105.58287482561929,97.38665033841468,95.53063634115091,97.95643962055208,64.85176067602681,100.0,85.7410396090899,99.23584712396645,100.0,95.7879608249991,94.05950206916306,92.93362499640956,100.17384873229787,104.6237467694011,104.26164872219479,103.82428982128347
2001-05-18,95.15136314259131,99.59076611981465,105.20308031185807,97.38665033841468,95.53063634115091,97.95643962055208,65.47853412155824,100.0,86.06811343101124,99.23584712396645,100.0,95.7879608249991,94.05950206916306,93.02730808612368,99.62427818893524,104.6237467694011,104.26164872219479,103.90814846245111
2001-05-21,95.15136314259131,99.55094972156584,105.82024639672007,97.38665033841468,95.53063634115091,98.18922416003133,65.28780863639072,100.0,86.47014167045623,99.23584712396645,100.0,95.7879608249991,94.05950206916306,92.23100182355364,99.5788705872083,105.29261720564409,104.39869492721255,104.14149424656972
2001-05-22,95.15136314259131,99.55094972156584,105.84873098525216,97.74560783368253,95.53063634115091,98.32677866063268,65.25869024170866,100.0,86.17032400036163,99.23584712396645,100.0,95.7879608249991,93.8799981908601,92.37152645812482,99.5788705872083,105.23997089704127,104.34649557974895,105.4722944216213
2001-05-23,95.15136314259131,99.55094972156584,104.8327806609409,98.53826220675458,95.53063634115091,98.38321127626403,65.17133505766246,100.0,85.71378345726309,99.23584712396645,100.0,95.7879608249991,93.9683142757057,92.93362499640955,99.89672379929696,105.23997089704127,104.34649557974895,106.55151867316998
2001-05-24,95.15136314259131,99.60072021937683,104.68086285543642,97.7229605658805,95.53063634115091,98.25976492957051,65.58190442267957,100.0,85.71378345726309,99.23584712396645,100.0,95.7879608249991,93.9683142757057,93.02730808612367,99.98753900275088,105.23997089704127,104.34649557974895,106.4982429138334
2001-05-25,95.15136314259131,99.60072021937683,104.53843991277596,98.28914226093195,95.53063634115091,98.24918381413963,65.63504549297434,100.0,86.19758015218841,99.23584712396645,100.0,95.7879608249991,93.9683142757057,92.98079443208061,99.62427818893524,105.23997089704127,104.34649557974895,106.4982429138334
