,Weighted_Performance
2010-06-07,0.06037077747353986
2010-06-08,0.01599492875737877
2010-06-09,-0.06627329633259875
2010-06-10,-0.07746587445524693
2010-06-11,0.024223115061632862
2010-06-14,-0.07010150625862849
2010-06-15,0.03311265055260504
2010-06-16,-0.025406457164232052
2010-06-17,0.001092732353336408
2010-06-18,0.049520678115630906
2010-06-21,0.008920997608671283
2010-06-22,-0.0442979376624725
2010-06-23,-0.003137973351519324
2010-06-24,-0.002459930650724152
2010-06-25,-0.01137882285719495
2010-06-28,0.03777077370654111
2010-06-29,-0.03505584158234317
2010-06-30,-0.010773302347258117
2010-07-01,0.037343886091614806
2010-07-02,-0.061684733005566976
2010-07-05,-0.005333548209927026
2010-07-06,-0.049841910091585714
2010-07-07,0.01967383066549951
2010-07-08,-0.058187868603038574
2010-07-09,-0.06325424524844799
2010-07-12,0.021974078901234262
2010-07-13,0.03952434675466511
2010-07-14,-0.00614793564420228
2010-07-15,-0.026930539086509456
2010-07-16,-0.02361643784636496
2010-07-19,-0.017452952237037075
2010-07-20,0.027846226780723488
2010-07-21,0.015812439021020967
2010-07-22,0.020748960403540795
2010-07-23,0.037765180752712076
2010-07-26,0.01836522000572932
2010-07-27,-0.040187114937576804
2010-07-28,0.0012849822511149611
2010-07-29,0.040467292730471144
2010-07-30,0.012736557069184454
2010-08-02,-0.015130089500209595
2010-08-03,-0.012209853834161417
2010-08-04,0.022897868976849197
2010-08-05,0.005192302030239382
2010-08-06,-0.004263428379474329
2010-08-09,0.036763154246354596
2010-08-10,-0.023899388342338408
2010-08-11,-0.05358234533149387
2010-08-12,0.004442275827561204
2010-08-13,0.003034047734214302
2010-08-16,0.016522537781148566
2010-08-17,-0.03510755792664877
2010-08-18,0.0012415572976651216
2010-08-19,-0.0022481382981739957
2010-08-20,0.011977950582968314
2010-08-23,-0.02309357661581729
2010-08-24,0.02247355373062452
2010-08-25,0.038064305405871746
2010-08-26,-0.03842206176574271
2010-08-27,-0.0230240166150429
2010-08-30,0.05051784676781863
2010-08-31,0.024460742445090666
2010-09-01,-0.04705500342885011
2010-09-02,0.03164352564154789
2010-09-03,-0.03270439649733708
2010-09-06,-0.0004293819183574261
2010-09-07,0.045788879237706595
2010-09-08,-0.009934880412164828
2010-09-09,0.0009464666684945739
2010-09-10,-0.008148239005169318
2010-09-13,0.014612467507220001
2010-09-14,0.013829607670927776
2010-09-15,0.0027763423975932775
2010-09-16,0.010938651560993534
2010-09-17,-0.021242344603515713
2010-09-20,-0.013845428313968889
2010-09-21,0.04321523122072913
2010-09-22,0.03192361783228297
2010-09-23,-0.015771019820753022
2010-09-24,-0.015851332702652876
2010-09-27,-0.0013455092138752738
2010-09-28,0.015074980580662227
2010-09-29,-0.00344973139545726
2010-09-30,0.0005483466504526918
2010-10-01,0.024019146341413042
2010-10-04,-0.019934128526329094
2010-10-05,0.1132370175206508
2010-10-06,-0.005634298455330367
2010-10-07,-0.005958852276320806
2010-10-08,0.026288024740427088
2010-10-11,-0.005025055184296068
2010-10-12,-0.005774507093735681
2010-10-13,0.02707376528094596
2010-10-14,-0.013113609515153161
2010-10-15,-0.008543029036105747
2010-10-18,0.000585163309500181
2010-10-19,0.0033295440029165162
2010-10-20,0.010079484063967824
2010-10-21,-0.02741951568515715
2010-10-22,-0.02030896469664661
2010-10-25,-0.047566816003156084
2010-10-26,0.047277785070794984
2010-10-27,0.07752110489634687
2010-10-28,-0.029173615136045158
2010-10-29,0.014763948600082807
2010-11-01,-0.05219577458146258
2010-11-02,-0.005880916458124379
2010-11-03,-0.031125627936459024
2010-11-04,-0.05749609216226057
2010-11-05,-0.009861008576883261
2010-11-08,0.013508311170093844
2010-11-09,-0.03336729592134478
2010-11-10,-0.01585009180903505
2010-11-11,0.02047688230342392
2010-11-12,0.025004717792363282
2010-11-15,0.04530945743365394
2010-11-16,0.02351115108739045
2010-11-17,0.02297148436892863
2010-11-18,-0.08034362236021152
2010-11-19,0.016229897198587168
2010-11-22,-0.0034302472285634056
2010-11-23,0.11984268403633289
2010-11-24,-0.02423107452107736
2010-11-25,-0.004056860163782202
2010-11-26,0.09010915827868585
2010-11-29,0.07668685842185158
2010-11-30,0.03714679400621572
2010-12-01,-0.04444353776255777
2010-12-02,-0.04109716572142668
2010-12-03,-0.0681951072410131
2010-12-06,0.00632849356187901
2010-12-07,-0.00958176299231417
2010-12-08,-0.026220670954548903
2010-12-09,-0.03779636749687533
2010-12-10,-0.002818405329433898
2010-12-13,0.03924664149652594
2010-12-14,0.005220252229795908
2010-12-15,0.002034677463150513
2010-12-16,0.008634983408403962
2010-12-17,0.0334809193467918
2010-12-20,0.07811880010199516
2010-12-21,-0.0051685425396077725
2010-12-22,-0.0324810519960631
2010-12-23,-0.010453809945765363
2010-12-24,0.00633304155834036
2010-12-27,0.0963596584588639
2010-12-28,0.084878027078334
2010-12-29,-0.14667923132471658
2010-12-30,-0.027644346430955338
2010-12-31,-0.06659928075125279
2011-01-03,0.0178367483778293
2011-01-04,-0.05437921218248451
2011-01-05,-0.014538237280979294
2011-01-06,-0.0046037434957724365
2011-01-07,0.05729679016026228
2011-01-10,0.037594267862006384
2011-01-11,-0.03722718619941789
2011-01-12,-0.14606179734441943
2011-01-13,-0.003309251872758424
2011-01-14,-0.011920147453811106
2011-01-17,0.035586071472307336
2011-01-18,0.00814623469595301
2011-01-19,-0.018248520299114643
2011-01-20,-0.018687273363677884
2011-01-21,0.022578503607877883
2011-01-24,-0.01898966497508838
2011-01-25,0.03221661195008474
2011-01-26,0.002007779244204133
2011-01-27,0.019174145215998438
2011-01-28,0.048779154280796634
2011-01-31,0.013869178693060372
2011-02-01,0.0013486245414415978
2011-02-02,0.019354294358495703
2011-02-03,0.00694995659801218
2011-02-04,0.01049499636665521
2011-02-07,0.021222353298634023
2011-02-08,0.059242179656337136
2011-02-09,-0.030923464147904995
2011-02-10,-0.04608346468564429
2011-02-11,0.031433969501183635
2011-02-14,0.03247316535665753
2011-02-15,0.016089822959945047
2011-02-16,0.0036230822735296027
2011-02-17,-0.009053195620237691
2011-02-18,0.0021395360401111818
2011-02-21,0.022924593813722537
2011-02-22,-0.008292881116486357
2011-02-23,0.018123945063822387
2011-02-24,-0.012756356080906564
2011-02-25,-0.0059668437323875416
2011-02-28,0.007302049421771489
2011-03-01,0.012847209297069985
2011-03-02,0.0054729805370268446
2011-03-03,-0.036272967731854365
2011-03-04,0.0002092968544697329
2011-03-07,-0.001315308916260821
2011-03-08,-0.022281818373772227
2011-03-09,-0.015522770369201778
2011-03-10,-0.02192735551855578
2011-03-11,-0.010229948209537015
2011-03-14,0.022983290880007945
2011-03-15,0.0
2011-03-16,0.005302993620881112
2011-03-17,-0.008689792108863921
2011-03-18,-0.02654674731040227
2011-03-21,-0.03279504755908723
2011-03-22,-0.031512967499373296
2011-03-23,0.02685198762173291
2011-03-24,0.046743447421595447
2011-03-25,0.017487893142203864
2011-03-28,-0.01321166907040214
2011-03-29,0.02991787656284283
2011-03-30,0.04655118831406359
2011-03-31,0.03820128051118432
2011-04-01,0.03563692498230352
2011-04-04,0.006083857503103804
2011-04-05,0.018344391689025966
2011-04-06,0.008774449253507243
2011-04-07,0.05475823484927422
2011-04-08,0.05560065587268358
2011-04-11,-0.06750946800996674
2011-04-12,-0.05165844292375933
2011-04-13,0.01817298605328
2011-04-14,0.0433472672494696
2011-04-15,0.021975402708329993
2011-04-18,-0.04789004581622329
2011-04-19,0.04631154111945801
2011-04-20,0.0071405306755918455
2011-04-21,-0.002204381437355206
2011-04-22,0.0010845296024504728
2011-04-25,-0.010701537403653462
2011-04-26,0.040808418945325775
2011-04-27,-0.011593472914186158
2011-04-28,-0.03438494545057691
2011-04-29,0.004723626778777342
2011-05-02,0.0004930553609041582
2011-05-03,-0.036264027511969305
2011-05-04,-0.01471532931491148
2011-05-05,-0.015986448259241365
2011-05-06,0.008368809727289457
2011-05-09,0.005906644963598485
2011-05-10,0.00015249571459891503
2011-05-11,0.013691693822185847
2011-05-12,0.03698351899619943
2011-05-13,0.011969750089926214
2011-05-16,0.059814682439366995
2011-05-17,0.021543482037455926
2011-05-18,-0.03315129574560189
2011-05-19,-0.02974866263850083
2011-05-20,0.027803105579762247
2011-05-23,0.05227334676094885
2011-05-24,0.0073135108788947925
2011-05-25,0.03432959039062744
2011-05-26,-0.04504231079842231
2011-05-27,-0.06642056820733915
2011-05-30,-0.026886307637094896
2011-05-31,-0.004830906705343731
2011-06-01,-0.055781016927256136
2011-06-02,0.03564854863463792
2011-06-03,-0.02072800337674873
2011-06-06,-0.01349802663897285
2011-06-07,0.03044903369627694
2011-06-08,-0.015856757633817505
2011-06-09,0.028539396051623884
2011-06-10,-0.037239589097097237
2011-06-13,0.0243217420616521
2011-06-14,-0.004613318992716571
2011-06-15,-0.07739501458057124
2011-06-16,0.0038501135795002387
2011-06-17,-0.015525834959980465
2011-06-20,0.02262623671490754
2011-06-21,-0.0492060258492725
2011-06-22,-0.013480583337295036
2011-06-23,0.05589665032140703
2011-06-24,0.0052032117523854214
2011-06-27,0.01157496057534469
2011-06-28,-0.026487708236552443
2011-06-29,-0.03450210427131541
2011-06-30,-0.03277812408139089
2011-07-01,-0.01658507054392934
2011-07-04,0.007343881192268903
2011-07-05,-0.015222532292067586
2011-07-06,-0.0029628424932734193
2011-07-07,0.051918488331689674
2011-07-08,-0.028114533155606983
2011-07-11,-0.049866319982461396
2011-07-12,-0.0029293889676557136
2011-07-13,0.008939771592642327
2011-07-14,-0.005494804057638664
2011-07-15,0.006413876528500031
2011-07-18,0.012193536447796565
2011-07-19,-0.01074904300457457
2011-07-20,-0.012468183785825752
2011-07-21,-0.017381060975999955
2011-07-22,-0.025928056488248412
2011-07-25,0.026370773035115324
2011-07-26,0.020579301072469528
2011-07-27,-0.040100631939656725
2011-07-28,-0.006688710898030827
2011-07-29,0.021049252932200543
2011-08-01,-0.03606911788827403
2011-08-02,-0.0032745239656628905
2011-08-03,0.010155374145635228
2011-08-04,-0.049905611758687074
2011-08-05,0.00492734142947138
2011-08-08,0.12417306926259603
2011-08-09,0.11027083334791686
2011-08-10,-0.0289431795360083
2011-08-11,-0.014840061674061806
2011-08-12,-0.02292497930485008
2011-08-15,-0.07159637450847307
2011-08-16,0.004099534206526114
2011-08-17,0.005807077548263721
2011-08-18,0.07318686892190494
2011-08-19,0.005684421558990462
2011-08-22,-0.0011546002204787034
2011-08-23,-0.021153685801279177
2011-08-24,-0.014320125673958739
2011-08-25,0.020792393420414272
2011-08-26,-0.030655481474161514
2011-08-29,-0.0032278050612754025
2011-08-30,-0.0007964776484295214
2011-08-31,0.03398750100886592
2011-09-01,-0.044942147126871924
2011-09-02,-0.0637632308876012
2011-09-05,-0.006121594416911096
2011-09-06,0.013043739685535505
2011-09-07,-0.006985510304832193
2011-09-08,-0.006400754750873587
2011-09-09,0.045435086038094374
2011-09-12,0.103762642172778
2011-09-13,0.03658092976047325
2011-09-14,0.08572544349226208
2011-09-15,-0.010325471887160381
2011-09-16,-0.00935131796495259
2011-09-19,0.12379121267928524
2011-09-20,0.031302400045054427
2011-09-21,0.0345393738164162
2011-09-22,0.24574440765650002
2011-09-23,-0.03402274379726395
2011-09-26,0.11186812708617347
2011-09-27,-0.14470458188112567
2011-09-28,-0.010056576992814986
2011-09-29,0.05320337740885699
2011-09-30,0.009105651289629533
2011-10-03,0.032719295057803924
2011-10-04,0.05757638441053074
2011-10-05,-0.02690993163070089
2011-10-06,-0.002364750920782839
2011-10-07,-0.08140017775184208
2011-10-10,-0.06972609095132035
2011-10-11,0.004335750777902124
2011-10-12,-0.039239613232951984
2011-10-13,0.03784199836495589
2011-10-14,0.0715411429118968
2011-10-17,-0.07089128819956994
2011-10-18,0.008616473841498506
2011-10-19,-0.044437936248700904
2011-10-20,-0.028379286626877026
2011-10-21,0.04303865355579212
2011-10-24,0.06575693074245322
2011-10-25,-0.00035333553065049705
2011-10-26,0.06031707962777677
2011-10-27,0.12351773450322397
2011-10-28,0.052271358834063864
2011-10-31,-0.11944220547970655
2011-11-01,-0.0811972540594947
2011-11-02,-0.013964557405946721
2011-11-03,0.0896714876449835
2011-11-04,-0.05684240182898985
2011-11-07,-0.012526426713841021
2011-11-08,0.0782497942371455
2011-11-09,-0.11488568308795763
2011-11-10,0.033237353903654766
2011-11-11,-0.009284427426791267
2011-11-14,0.02129472478930168
2011-11-15,0.040481434213561096
2011-11-16,-0.010904990110877739
2011-11-17,0.03056498263901146
2011-11-18,0.01983913899857354
2011-11-21,0.11168167643635152
2011-11-22,-0.01454909703261305
2011-11-23,0.12961792105720374
2011-11-24,0.032982720062890686
2011-11-25,0.1307491169431376
2011-11-28,-0.12722527810517528
2011-11-29,-0.04899474815236668
2011-11-30,-0.09694132139673607
2011-12-01,-0.1447365468739097
2011-12-02,-0.015335669660327386
2011-12-05,0.009482236417397042
2011-12-06,-0.01560026377411508
2011-12-07,-0.013618794138663811
2011-12-08,-0.058121073006685384
2011-12-09,0.059749345164608905
2011-12-12,-0.10788835981886326
2011-12-13,-0.028560922772674097
2011-12-14,0.03423335708846484
2011-12-15,-0.009632765397527969
2011-12-16,-0.013781364938884542
2011-12-19,0.00597675500613256
2011-12-20,0.004413018364743981
2011-12-21,-0.04230473131877114
2011-12-22,-0.031526535783384414
2011-12-23,-0.020272160403392095
2011-12-26,0.008745989650055332
2011-12-27,0.005544057617992409
2011-12-28,0.007233479079922621
2011-12-29,-0.03510473824259402
2011-12-30,0.008286011056477735
2012-01-02,-0.017237798400351268
2012-01-03,-0.07068645531572076
2012-01-04,0.02223253121083159
2012-01-05,0.014070204169948867
2012-01-06,-0.014296721915308048
2012-01-09,0.05633717390591794
2012-01-10,-0.023842084221269662
2012-01-11,0.09997951249891879
2012-01-12,0.02456556834231451
2012-01-13,-0.0569645405127063
2012-01-16,0.07884400921016953
2012-01-17,0.0017560640436099523
2012-01-18,0.07089866582874244
2012-01-19,0.029161879270132737
2012-01-20,0.008327659555348175
2012-01-23,0.02482923119717303
2012-01-24,-0.0025871152912395738
2012-01-25,0.02016225954674953
2012-01-26,0.07511393677287267
2012-01-27,0.05896186080254355
2012-01-30,-0.04846487238934592
2012-01-31,0.038174697300339164
2012-02-01,0.09150598059224063
2012-02-02,0.01462329054213593
2012-02-03,0.036632411930255286
2012-02-06,-0.03543875420915784
2012-02-07,0.03943902521349468
2012-02-08,0.006883757577791993
2012-02-09,0.010893572047759351
2012-02-10,-0.05451918369127278
2012-02-13,0.05856603000376049
2012-02-14,-0.021467290096926342
2012-02-15,-0.005473946179698536
2012-02-16,0.042090081758337415
2012-02-17,-0.0025874571019734952
2012-02-20,0.0002789703697675715
2012-02-21,0.009019279080808702
2012-02-22,-0.03991970911596704
2012-02-23,0.011323278369937422
2012-02-24,0.009077164890377175
2012-02-27,0.02467274538898981
2012-02-28,0.02530051428467712
2012-02-29,-0.0618592711652369
2012-03-01,0.033494108785542646
2012-03-02,-0.08929969759630806
2012-03-05,-0.02555017701622073
2012-03-06,-0.06902221554965343
2012-03-07,-0.015130300726300748
2012-03-08,0.01711377965424203
2012-03-09,0.003625537697818942
2012-03-12,0.005367739855370504
2012-03-13,-0.033800614927734035
2012-03-14,-0.0033594391869003933
2012-03-15,0.004700635899372549
2012-03-16,-0.011866701001231768
2012-03-19,-0.004469457821784715
2012-03-20,0.007599517227987905
2012-03-21,-0.04458131366080545
2012-03-22,-0.05247051347941714
2012-03-23,-0.009283159176278352
2012-03-26,0.008825105025397083
2012-03-27,-0.03960843260474871
2012-03-28,0.023116184193900737
2012-03-29,-0.0005445242514930696
2012-03-30,0.0006052086972769253
2012-04-02,-0.013965985249432322
2012-04-03,-0.04868742682111277
2012-04-04,0.034849263045920245
2012-04-05,0.004183208927515288
2012-04-06,0.01761702583608347
2012-04-09,-0.004200601825236129
2012-04-10,0.028925460018627346
2012-04-11,-0.0177334962426934
2012-04-12,-0.021661295657093307
2012-04-13,0.005855375964448469
2012-04-16,0.0021651324668547547
2012-04-17,-0.022324410358754147
2012-04-18,-0.003161165534653706
2012-04-19,-0.00253587412400863
2012-04-20,0.019187893989702765
2012-04-23,0.016306698958247413
2012-04-24,0.00983263049231125
2012-04-25,0.002225157097280832
2012-04-26,0.02436542616925658
2012-04-27,0.00220861300364755
2012-04-30,0.02914886649571629
2012-05-01,0.03274714842627616
2012-05-02,0.02136737557276963
2012-05-03,0.030009118543423703
2012-05-04,0.008946661939161748
2012-05-07,-0.047569787214017265
2012-05-08,-0.023108497914463864
2012-05-09,-0.08980932502614913
2012-05-10,0.014076877176049349
2012-05-11,0.016957190093466034
2012-05-14,0.051306661865226366
2012-05-15,0.022683390194589727
2012-05-16,0.02837840176491617
2012-05-17,-0.020179347959729418
2012-05-18,-0.0021317908341879546
2012-05-21,-0.01826731710512527
2012-05-22,0.013851518708224164
2012-05-23,0.09478891306322751
2012-05-24,0.026263255526209228
2012-05-25,-0.007776403180664187
2012-05-28,-0.017562127812217634
2012-05-29,0.003998670859972533
2012-05-30,0.05329591325373384
2012-05-31,0.008017297596655159
2012-06-01,-0.024395800126208057
2012-06-04,-0.003230836427788073
2012-06-05,-0.010623651369315718
2012-06-06,0.00029599312425679456
2012-06-07,0.016492044723516414
2012-06-08,-0.03634670033931312
2012-06-11,-0.02946898920528094
2012-06-12,-0.017517221525051703
2012-06-13,0.05963671672417029
2012-06-14,-0.0008791281518448744
2012-06-15,0.09411881595448521
2012-06-18,0.029436651809316344
2012-06-19,0.14150159695567313
2012-06-20,0.03701532131765586
2012-06-21,-0.09286855529824593
2012-06-22,-0.07623608965925333
2012-06-25,-0.04997982164299718
2012-06-26,0.07878628136813062
2012-06-27,0.037032627423971856
2012-06-28,-0.11827965568208493
2012-06-29,0.12148205377167583
2012-07-02,0.041353438925932365
2012-07-03,0.01805415712291115
2012-07-04,-0.10361956492840585
2012-07-05,-0.04937243998847906
2012-07-06,-0.14488922279738578
2012-07-09,-0.058968994848027895
2012-07-10,0.12866262661545239
2012-07-11,-0.011260785243577227
2012-07-12,-0.016165154199809212
2012-07-13,0.04197241138681517
2012-07-16,-0.0024561740398278166
2012-07-17,0.09070524809178887
2012-07-18,0.028060784079571965
2012-07-19,0.0260157439340789
2012-07-20,-0.08270031960432121
2012-07-23,-0.15177398777812823
2012-07-24,-0.09039130351059885
2012-07-25,0.043109362794330155
2012-07-26,0.03582563877552946
2012-07-27,0.06482387424608654
2012-07-30,-0.06583012547761762
2012-07-31,-0.06329078435655314
2012-08-01,0.044727951269421556
2012-08-02,-0.056893783293388414
2012-08-03,0.15228530601622103
2012-08-06,0.05499830164568713
2012-08-07,-0.047337738095829605
2012-08-08,0.007153039650998145
2012-08-09,0.06428637408934276
2012-08-10,-0.0023053163286713236
2012-08-13,-0.1116324930606542
2012-08-14,0.011237379191820692
2012-08-15,0.046584394159514424
2012-08-16,0.053637471174725254
2012-08-17,0.0027042392759595397
2012-08-20,0.009408940954499668
2012-08-21,0.009531061558739912
2012-08-22,-0.04726983355584898
2012-08-23,-0.00465288733274659
2012-08-24,-0.03134447222198631
2012-08-27,-0.0021656633709186556
2012-08-28,0.014058214218865578
2012-08-29,0.005461058849144486
2012-08-30,-0.013614968319968446
2012-08-31,-0.012199386363522611
2012-09-03,0.0057301417781443
2012-09-04,-0.003694382212202034
2012-09-05,-0.011353979301981605
2012-09-06,-0.018652920196452708
2012-09-07,0.03719771491377877
2012-09-10,0.004421568796309483
2012-09-11,-0.001377812045809803
2012-09-12,-0.03535336857767053
2012-09-13,0.039120342710894054
2012-09-14,0.05867422639142389
2012-09-17,-0.1004978500363103
2012-09-18,0.006098381726355901
2012-09-19,-0.014096747194053448
2012-09-20,0.011851282094593438
2012-09-21,0.004132228234119297
2012-09-24,-0.010144680008179719
2012-09-25,-0.02016534357806328
2012-09-26,-0.008853543262167732
2012-09-27,0.028680866277698697
2012-09-28,-0.008235386997427326
2012-10-01,0.0044503598170588955
2012-10-02,-0.018395172947223246
2012-10-03,0.02734328441466006
2012-10-04,-0.0034567973093067275
2012-10-05,-0.013089494637544592
2012-10-08,0.009666676562830209
2012-10-09,-0.01736486709991942
2012-10-10,-0.017875361478519206
2012-10-11,0.007593289136251756
2012-10-12,0.02689218631714782
2012-10-15,0.01791580817576888
2012-10-16,0.010194952534791574
2012-10-17,-0.00024446695885477644
2012-10-18,0.035647377178549496
2012-10-19,-0.029311219123569016
2012-10-22,-0.04836080341943151
2012-10-23,-0.003436766075397977
2012-10-24,0.006333300040845601
2012-10-25,-0.006593465674409394
2012-10-26,-0.04393526198809933
2012-10-29,0.03307688029461087
2012-10-30,-0.004892611096253809
2012-10-31,0.004348846916564945
2012-11-01,0.004217769988706942
2012-11-02,0.012911032801146255
2012-11-05,0.03754006158444405
2012-11-06,-0.006062399805964498
2012-11-07,-0.011056357988008962
2012-11-08,-0.007614085928240748
2012-11-09,-0.0046311015734927284
2012-11-12,-0.0012846017665386598
2012-11-13,-0.01117457285424615
2012-11-14,-0.014580062853056379
2012-11-15,0.00958035353415877
2012-11-16,0.011007074057650754
2012-11-19,-0.0331902516686764
2012-11-20,0.008713943331747114
2012-11-21,0.016019937847589545
2012-11-22,0.023277937618045436
2012-11-23,-0.017504827955602015
2012-11-26,-0.027604114100703132
2012-11-27,0.014850570190562665
2012-11-28,-0.014072245163558043
2012-11-29,0.00615578151710201
2012-11-30,-0.05511697679166054
2012-12-03,-0.03229005023482636
2012-12-04,-0.0016988492732231625
2012-12-05,0.03051510149955686
2012-12-06,0.034574584467801095
2012-12-07,0.030512532671451945
2012-12-10,-0.004985227604716596
2012-12-11,-0.0035513533354783362
2012-12-12,0.019928424810306666
2012-12-13,-0.023255116146269357
2012-12-14,0.016647591327129917
2012-12-17,-0.036824564916781925
2012-12-18,0.023817613067557426
2012-12-19,0.010282132391465602
2012-12-20,0.042214040410500975
2012-12-21,-0.0404591860126032
2012-12-24,0.011775702478946127
2012-12-25,0.008508388514823422
2012-12-26,-0.030156890084265878
2012-12-27,0.032309964250806796
2012-12-28,0.0025307719049813223
2012-12-31,0.003591182675319564
2013-01-01,-0.015485016479352905
2013-01-02,-0.02561548395995583
2013-01-03,-0.01807486594252048
2013-01-04,-0.03270578833476369
2013-01-07,0.03288976086550083
2013-01-08,-0.006752723452610268
2013-01-09,0.01833375147061918
2013-01-10,0.024473090935859684
2013-01-11,0.00958402113108614
2013-01-14,-0.005766798292212295
2013-01-15,-0.022176294977193912
2013-01-16,-0.006594848901907309
2013-01-17,0.04617257018422869
2013-01-18,-0.0007398714091155414
2013-01-21,-0.015251967601644812
2013-01-22,0.020848216390460465
2013-01-23,-0.005643534293103327
2013-01-24,0.010433953339761902
