,Inflation_Differential_ARSUSD Curncy
2015-04-02,8.806333333333333
2015-04-03,8.806333333333333
2015-04-06,8.806333333333333
2015-04-07,8.806333333333333
2015-04-08,8.806333333333333
2015-04-09,8.806333333333333
2015-04-10,8.806333333333333
2015-04-13,8.806333333333333
2015-04-14,8.806333333333333
2015-04-15,19.484
2015-04-16,19.484
2015-04-17,19.484
2015-04-20,19.484
2015-04-21,19.484
2015-04-22,19.484
2015-04-23,19.484
2015-04-24,19.484
2015-04-27,19.484
2015-04-28,19.484
2015-04-29,19.484
2015-04-30,19.484
2015-05-01,19.484
2015-05-04,19.353000000000005
2015-05-05,19.353000000000005
2015-05-06,19.353000000000005
2015-05-07,19.353000000000005
2015-05-08,19.353000000000005
2015-05-11,19.353000000000005
2015-05-12,19.353000000000005
2015-05-13,19.353000000000005
2015-05-14,19.353000000000005
2015-05-15,19.353000000000005
2015-05-18,19.353000000000005
2015-05-19,19.353000000000005
2015-05-20,19.353000000000005
2015-05-21,19.353000000000005
2015-05-22,19.353000000000005
2015-05-25,19.353000000000005
2015-05-26,19.353000000000005
2015-05-27,19.353000000000005
2015-05-28,19.353000000000005
2015-05-29,19.353000000000005
2015-06-01,19.353000000000005
2015-06-02,19.222
2015-06-03,19.222
2015-06-04,19.222
2015-06-05,19.222
2015-06-08,19.222
2015-06-09,19.222
2015-06-10,19.222
2015-06-11,19.222
2015-06-12,19.222
2015-06-15,19.222
2015-06-16,19.222
2015-06-17,19.222
2015-06-18,19.222
2015-06-19,19.222
2015-06-22,19.222
2015-06-23,19.222
2015-06-24,19.222
2015-06-25,19.222
2015-06-26,19.222
2015-06-29,19.222
2015-06-30,19.222
2015-07-01,19.222
2015-07-02,19.091
2015-07-03,19.091
2015-07-06,19.091
2015-07-07,19.091
2015-07-08,19.091
2015-07-09,19.091
2015-07-10,19.091
2015-07-13,19.091
2015-07-14,19.091
2015-07-15,19.091
2015-07-16,19.091
2015-07-17,19.091
2015-07-20,19.091
2015-07-21,19.091
2015-07-22,19.091
2015-07-23,19.091
2015-07-24,19.091
2015-07-27,19.091
2015-07-28,19.091
2015-07-29,19.091
2015-07-30,19.091
2015-07-31,19.091
2015-08-03,19.091
2015-08-04,18.96
2015-08-05,18.96
2015-08-06,18.96
2015-08-07,18.96
2015-08-10,18.96
2015-08-11,18.96
2015-08-12,18.96
2015-08-13,18.96
2015-08-14,18.96
2015-08-17,18.96
2015-08-18,18.96
2015-08-19,18.96
2015-08-20,18.96
2015-08-21,18.96
2015-08-24,18.96
2015-08-25,18.96
2015-08-26,18.96
2015-08-27,18.96
2015-08-28,18.96
2015-08-31,18.96
2015-09-01,18.96
2015-09-02,18.829000000000004
2015-09-03,18.829000000000004
2015-09-04,18.829000000000004
2015-09-07,18.829000000000004
2015-09-08,18.829000000000004
2015-09-09,18.829000000000004
2015-09-10,18.829000000000004
2015-09-11,18.829000000000004
2015-09-14,18.829000000000004
2015-09-15,18.829000000000004
2015-09-16,18.829000000000004
2015-09-17,18.829000000000004
2015-09-18,18.829000000000004
2015-09-21,18.829000000000004
2015-09-22,18.829000000000004
2015-09-23,18.829000000000004
2015-09-24,18.829000000000004
2015-09-25,18.829000000000004
2015-09-28,18.829000000000004
2015-09-29,18.829000000000004
2015-09-30,18.829000000000004
2015-10-01,18.829000000000004
2015-10-02,18.698000000000004
2015-10-05,18.698000000000004
2015-10-06,18.698000000000004
2015-10-07,23.903333333333332
2015-10-08,23.903333333333332
2015-10-09,23.903333333333332
2015-10-12,23.903333333333332
2015-10-13,23.903333333333332
2015-10-14,23.903333333333332
2015-10-15,23.903333333333332
2015-10-16,23.903333333333332
2015-10-19,23.903333333333332
2015-10-20,23.903333333333332
2015-10-21,23.903333333333332
2015-10-22,23.903333333333332
2015-10-23,23.903333333333332
2015-10-26,23.903333333333332
2015-10-27,23.903333333333332
2015-10-28,23.903333333333332
2015-10-29,23.903333333333332
2015-10-30,23.903333333333332
2015-11-02,23.903333333333332
2015-11-03,24.453666666666667
2015-11-04,24.453666666666667
2015-11-05,24.453666666666667
2015-11-06,24.453666666666667
2015-11-09,24.453666666666667
2015-11-10,24.453666666666667
2015-11-11,24.453666666666667
2015-11-12,24.453666666666667
2015-11-13,24.453666666666667
2015-11-16,24.453666666666667
2015-11-17,24.453666666666667
2015-11-18,24.453666666666667
2015-11-19,24.453666666666667
2015-11-20,24.453666666666667
2015-11-23,24.453666666666667
2015-11-24,24.453666666666667
2015-11-25,24.453666666666667
2015-11-26,24.453666666666667
2015-11-27,24.453666666666667
2015-11-30,24.453666666666667
2015-12-01,24.453666666666667
2015-12-02,25.004000000000005
2015-12-03,25.004000000000005
2015-12-04,25.004000000000005
2015-12-07,25.004000000000005
2015-12-08,25.004000000000005
2015-12-09,25.004000000000005
2015-12-10,25.004000000000005
2015-12-11,25.004000000000005
2015-12-14,25.004000000000005
2015-12-15,25.004000000000005
2015-12-16,25.004000000000005
2015-12-17,25.004000000000005
2015-12-18,25.004000000000005
2015-12-21,25.004000000000005
2015-12-22,25.004000000000005
2015-12-23,25.004000000000005
2015-12-24,25.004000000000005
2015-12-25,25.004000000000005
2015-12-28,25.004000000000005
2015-12-29,25.004000000000005
2015-12-30,25.004000000000005
2015-12-31,25.004000000000005
2016-01-01,25.004000000000005
2016-01-04,24.841833333333334
2016-01-05,24.841833333333334
2016-01-06,24.841833333333334
2016-01-07,24.841833333333334
2016-01-08,24.841833333333334
2016-01-11,24.841833333333334
2016-01-12,24.841833333333334
2016-01-13,24.841833333333334
2016-01-14,24.841833333333334
2016-01-15,24.841833333333334
2016-01-18,24.841833333333334
2016-01-19,24.841833333333334
2016-01-20,24.841833333333334
2016-01-21,24.841833333333334
2016-01-22,24.841833333333334
2016-01-25,24.841833333333334
2016-01-26,24.841833333333334
2016-01-27,24.841833333333334
2016-01-28,24.841833333333334
2016-01-29,24.841833333333334
2016-02-01,24.841833333333334
2016-02-02,24.679666666666666
2016-02-03,24.679666666666666
2016-02-04,24.679666666666666
2016-02-05,24.679666666666666
2016-02-08,24.679666666666666
2016-02-09,24.679666666666666
2016-02-10,24.679666666666666
2016-02-11,24.679666666666666
2016-02-12,24.679666666666666
2016-02-15,24.679666666666666
2016-02-16,24.679666666666666
2016-02-17,24.679666666666666
2016-02-18,24.679666666666666
2016-02-19,24.679666666666666
2016-02-22,24.679666666666666
2016-02-23,24.679666666666666
2016-02-24,24.679666666666666
2016-02-25,24.679666666666666
2016-02-26,24.679666666666666
2016-02-29,24.679666666666666
2016-03-01,24.679666666666666
2016-03-02,24.517500000000002
2016-03-03,24.517500000000002
2016-03-04,24.517500000000002
2016-03-07,24.517500000000002
2016-03-08,24.517500000000002
2016-03-09,24.517500000000002
2016-03-10,24.517500000000002
2016-03-11,24.517500000000002
2016-03-14,24.517500000000002
2016-03-15,24.517500000000002
2016-03-16,24.517500000000002
2016-03-17,24.517500000000002
2016-03-18,24.517500000000002
2016-03-21,24.517500000000002
2016-03-22,24.517500000000002
2016-03-23,24.517500000000002
2016-03-24,24.517500000000002
2016-03-25,24.517500000000002
2016-03-28,24.517500000000002
2016-03-29,24.517500000000002
2016-03-30,24.517500000000002
2016-03-31,24.517500000000002
2016-04-01,24.517500000000002
2016-04-04,24.35533333333333
2016-04-05,24.35533333333333
2016-04-06,24.35533333333333
2016-04-07,24.35533333333333
2016-04-08,24.35533333333333
2016-04-11,24.35533333333333
2016-04-12,24.35533333333333
2016-04-13,22.032333333333334
2016-04-14,22.032333333333334
2016-04-15,22.032333333333334
2016-04-18,22.032333333333334
2016-04-19,22.032333333333334
2016-04-20,22.032333333333334
2016-04-21,22.032333333333334
2016-04-22,22.032333333333334
2016-04-25,22.032333333333334
2016-04-26,22.032333333333334
2016-04-27,22.032333333333334
2016-04-28,22.032333333333334
2016-04-29,22.032333333333334
2016-05-02,22.032333333333334
2016-05-03,21.507666666666672
2016-05-04,21.507666666666672
2016-05-05,21.507666666666672
2016-05-06,21.507666666666672
2016-05-09,21.507666666666672
2016-05-10,21.507666666666672
2016-05-11,21.507666666666672
2016-05-12,21.507666666666672
2016-05-13,21.507666666666672
2016-05-16,21.507666666666672
2016-05-17,21.507666666666672
2016-05-18,21.507666666666672
2016-05-19,21.507666666666672
2016-05-20,21.507666666666672
2016-05-23,21.507666666666672
2016-05-24,21.507666666666672
2016-05-25,21.507666666666672
2016-05-26,21.507666666666672
2016-05-27,21.507666666666672
2016-05-30,21.507666666666672
2016-05-31,21.507666666666672
2016-06-01,21.507666666666672
2016-06-02,20.983
2016-06-03,20.983
2016-06-06,20.983
2016-06-07,20.983
2016-06-08,20.983
2016-06-09,20.983
2016-06-10,20.983
2016-06-13,20.983
2016-06-14,20.983
2016-06-15,20.983
2016-06-16,20.983
2016-06-17,20.983
2016-06-20,20.983
2016-06-21,20.983
2016-06-22,20.983
2016-06-23,20.983
2016-06-24,20.983
2016-06-27,20.983
2016-06-28,20.983
2016-06-29,20.983
2016-06-30,20.983
2016-07-01,20.983
2016-07-04,20.458333333333336
2016-07-05,20.458333333333336
2016-07-06,20.458333333333336
2016-07-07,20.458333333333336
2016-07-08,20.458333333333336
2016-07-11,20.458333333333336
2016-07-12,20.458333333333336
2016-07-13,20.458333333333336
2016-07-14,20.458333333333336
2016-07-15,20.458333333333336
2016-07-18,20.458333333333336
2016-07-19,20.458333333333336
2016-07-20,20.458333333333336
2016-07-21,20.458333333333336
2016-07-22,20.458333333333336
2016-07-25,20.458333333333336
2016-07-26,20.458333333333336
2016-07-27,20.458333333333336
2016-07-28,20.458333333333336
2016-07-29,20.458333333333336
2016-08-01,20.458333333333336
2016-08-02,19.933666666666667
2016-08-03,19.933666666666667
2016-08-04,19.933666666666667
2016-08-05,19.933666666666667
2016-08-08,19.933666666666667
2016-08-09,19.933666666666667
2016-08-10,19.933666666666667
2016-08-11,19.933666666666667
2016-08-12,19.933666666666667
2016-08-15,19.933666666666667
2016-08-16,19.933666666666667
2016-08-17,19.933666666666667
2016-08-18,19.933666666666667
2016-08-19,19.933666666666667
2016-08-22,19.933666666666667
2016-08-23,19.933666666666667
2016-08-24,19.933666666666667
2016-08-25,19.933666666666667
2016-08-26,19.933666666666667
2016-08-29,19.933666666666667
2016-08-30,19.933666666666667
2016-08-31,19.933666666666667
2016-09-01,19.933666666666667
2016-09-02,19.409000000000002
2016-09-05,19.409000000000002
2016-09-06,19.409000000000002
2016-09-07,19.409000000000002
2016-09-08,19.409000000000002
2016-09-09,19.409000000000002
2016-09-12,19.409000000000002
2016-09-13,19.409000000000002
2016-09-14,19.409000000000002
2016-09-15,19.409000000000002
2016-09-16,19.409000000000002
2016-09-19,19.409000000000002
2016-09-20,19.409000000000002
2016-09-21,19.409000000000002
2016-09-22,19.409000000000002
2016-09-23,19.409000000000002
2016-09-26,19.409000000000002
2016-09-27,19.409000000000002
2016-09-28,19.409000000000002
2016-09-29,19.409000000000002
2016-09-30,19.409000000000002
2016-10-03,19.409000000000002
2016-10-04,18.884333333333338
2016-10-05,21.206833333333336
2016-10-06,21.206833333333336
2016-10-07,21.206833333333336
2016-10-10,21.206833333333336
2016-10-11,21.206833333333336
2016-10-12,21.206833333333336
2016-10-13,21.206833333333336
2016-10-14,21.206833333333336
2016-10-17,21.206833333333336
2016-10-18,21.206833333333336
2016-10-19,21.206833333333336
2016-10-20,21.206833333333336
2016-10-21,21.206833333333336
2016-10-24,21.206833333333336
2016-10-25,21.206833333333336
2016-10-26,21.206833333333336
2016-10-27,21.206833333333336
2016-10-28,21.206833333333336
2016-10-31,21.206833333333336
2016-11-01,21.206833333333336
2016-11-02,19.573416666666663
2016-11-03,19.573416666666663
2016-11-04,19.573416666666663
2016-11-07,19.573416666666663
2016-11-08,19.573416666666663
2016-11-09,19.573416666666663
2016-11-10,19.573416666666663
2016-11-11,19.573416666666663
2016-11-14,19.573416666666663
2016-11-15,19.573416666666663
2016-11-16,19.573416666666663
2016-11-17,19.573416666666663
2016-11-18,19.573416666666663
2016-11-21,19.573416666666663
2016-11-22,19.573416666666663
2016-11-23,19.573416666666663
2016-11-24,19.573416666666663
2016-11-25,19.573416666666663
2016-11-28,19.573416666666663
2016-11-29,19.573416666666663
2016-11-30,19.573416666666663
2016-12-01,19.573416666666663
2016-12-02,17.939999999999998
2016-12-05,17.939999999999998
2016-12-06,17.939999999999998
2016-12-07,17.939999999999998
2016-12-08,17.939999999999998
2016-12-09,17.939999999999998
2016-12-12,17.939999999999998
2016-12-13,17.939999999999998
2016-12-14,17.939999999999998
2016-12-15,17.939999999999998
2016-12-16,17.939999999999998
2016-12-19,17.939999999999998
2016-12-20,17.939999999999998
2016-12-21,17.939999999999998
2016-12-22,17.939999999999998
2016-12-23,17.939999999999998
2016-12-26,17.939999999999998
2016-12-27,17.939999999999998
2016-12-28,17.939999999999998
2016-12-29,17.939999999999998
2016-12-30,17.939999999999998
2017-01-02,17.939999999999998
2017-01-03,17.68166666666666
2017-01-04,17.68166666666666
2017-01-05,17.68166666666666
2017-01-06,17.68166666666666
2017-01-09,17.68166666666666
2017-01-10,17.68166666666666
2017-01-11,17.68166666666666
2017-01-12,17.68166666666666
2017-01-13,17.68166666666666
2017-01-16,17.68166666666666
2017-01-17,17.68166666666666
2017-01-18,17.68166666666666
2017-01-19,17.68166666666666
2017-01-20,17.68166666666666
2017-01-23,17.68166666666666
2017-01-24,17.68166666666666
2017-01-25,17.68166666666666
2017-01-26,17.68166666666666
2017-01-27,17.68166666666666
2017-01-30,17.68166666666666
2017-01-31,17.68166666666666
2017-02-01,17.68166666666666
2017-02-02,17.42333333333334
2017-02-03,17.42333333333334
2017-02-06,17.42333333333334
2017-02-07,17.42333333333334
2017-02-08,17.42333333333334
2017-02-09,17.42333333333334
2017-02-10,17.42333333333334
2017-02-13,17.42333333333334
2017-02-14,17.42333333333334
2017-02-15,17.42333333333334
2017-02-16,17.42333333333334
2017-02-17,17.42333333333334
2017-02-20,17.42333333333334
2017-02-21,17.42333333333334
2017-02-22,17.42333333333334
2017-02-23,17.42333333333334
2017-02-24,17.42333333333334
2017-02-27,17.42333333333334
2017-02-28,17.42333333333334
2017-03-01,17.42333333333334
2017-03-02,17.165000000000003
2017-03-03,17.165000000000003
2017-03-06,17.165000000000003
2017-03-07,17.165000000000003
2017-03-08,17.165000000000003
2017-03-09,17.165000000000003
2017-03-10,17.165000000000003
2017-03-13,17.165000000000003
2017-03-14,17.165000000000003
2017-03-15,17.165000000000003
2017-03-16,17.165000000000003
2017-03-17,17.165000000000003
2017-03-20,17.165000000000003
2017-03-21,17.165000000000003
2017-03-22,17.165000000000003
2017-03-23,17.165000000000003
2017-03-24,17.165000000000003
2017-03-27,17.165000000000003
2017-03-28,17.165000000000003
2017-03-29,17.165000000000003
2017-03-30,17.165000000000003
2017-03-31,17.165000000000003
2017-04-03,17.165000000000003
2017-04-04,16.906666666666666
2017-04-05,16.906666666666666
2017-04-06,16.906666666666666
2017-04-07,16.906666666666666
2017-04-10,16.906666666666666
2017-04-11,16.906666666666666
2017-04-12,16.906666666666666
2017-04-13,17.673
2017-04-14,17.673
2017-04-17,17.673
2017-04-18,17.673
2017-04-19,17.673
2017-04-20,17.673
2017-04-21,17.673
2017-04-24,17.673
2017-04-25,17.673
2017-04-26,17.673
2017-04-27,17.673
2017-04-28,17.673
2017-05-01,17.673
2017-05-02,17.2825
2017-05-03,17.2825
2017-05-04,17.2825
2017-05-05,17.2825
2017-05-08,17.2825
2017-05-09,17.2825
2017-05-10,17.2825
2017-05-11,17.2825
2017-05-12,17.2825
2017-05-15,17.2825
2017-05-16,17.2825
2017-05-17,17.2825
2017-05-18,17.2825
2017-05-19,17.2825
2017-05-22,17.2825
2017-05-23,17.2825
2017-05-24,17.2825
2017-05-25,17.2825
2017-05-26,17.2825
2017-05-29,17.2825
2017-05-30,17.2825
2017-05-31,17.2825
2017-06-01,17.2825
2017-06-02,16.892000000000003
2017-06-05,16.892000000000003
2017-06-06,16.892000000000003
2017-06-07,16.892000000000003
2017-06-08,16.892000000000003
2017-06-09,16.892000000000003
2017-06-12,16.892000000000003
2017-06-13,16.892000000000003
2017-06-14,16.892000000000003
2017-06-15,16.892000000000003
2017-06-16,16.892000000000003
2017-06-19,16.892000000000003
2017-06-20,16.892000000000003
2017-06-21,16.892000000000003
2017-06-22,16.892000000000003
2017-06-23,16.892000000000003
2017-06-26,16.892000000000003
2017-06-27,16.892000000000003
2017-06-28,16.892000000000003
2017-06-29,16.892000000000003
2017-06-30,16.892000000000003
2017-07-03,16.892000000000003
2017-07-04,16.5015
2017-07-05,16.5015
2017-07-06,16.5015
2017-07-07,16.5015
2017-07-10,16.5015
2017-07-11,16.5015
2017-07-12,16.5015
2017-07-13,16.5015
2017-07-14,16.5015
2017-07-17,16.5015
2017-07-18,16.5015
2017-07-19,16.5015
2017-07-20,16.5015
2017-07-21,16.5015
2017-07-24,16.5015
2017-07-25,16.5015
2017-07-26,16.5015
2017-07-27,16.5015
2017-07-28,16.5015
2017-07-31,16.5015
2017-08-01,16.5015
2017-08-02,16.110999999999994
2017-08-03,16.110999999999994
2017-08-04,16.110999999999994
2017-08-07,16.110999999999994
2017-08-08,16.110999999999994
2017-08-09,16.110999999999994
2017-08-10,16.110999999999994
2017-08-11,16.110999999999994
2017-08-14,16.110999999999994
2017-08-15,16.110999999999994
2017-08-16,16.110999999999994
2017-08-17,16.110999999999994
2017-08-18,16.110999999999994
2017-08-21,16.110999999999994
2017-08-22,16.110999999999994
2017-08-23,16.110999999999994
2017-08-24,16.110999999999994
2017-08-25,16.110999999999994
2017-08-28,16.110999999999994
2017-08-29,16.110999999999994
2017-08-30,16.110999999999994
2017-08-31,16.110999999999994
2017-09-01,16.110999999999994
2017-09-04,15.720499999999998
2017-09-05,15.720499999999998
2017-09-06,15.720499999999998
2017-09-07,15.720499999999998
2017-09-08,15.720499999999998
2017-09-11,15.720499999999998
2017-09-12,15.720499999999998
2017-09-13,15.720499999999998
2017-09-14,15.720499999999998
2017-09-15,15.720499999999998
2017-09-18,15.720499999999998
2017-09-19,15.720499999999998
2017-09-20,15.720499999999998
2017-09-21,15.720499999999998
2017-09-22,15.720499999999998
2017-09-25,15.720499999999998
2017-09-26,15.720499999999998
2017-09-27,15.720499999999998
2017-09-28,15.720499999999998
2017-09-29,15.720499999999998
2017-10-02,15.720499999999998
2017-10-03,15.329999999999998
2017-10-04,15.329999999999998
2017-10-05,15.329999999999998
2017-10-06,15.329999999999998
2017-10-09,15.329999999999998
2017-10-10,15.329999999999998
2017-10-11,15.38733333333333
2017-10-12,15.38733333333333
2017-10-13,15.38733333333333
2017-10-16,15.38733333333333
2017-10-17,15.38733333333333
2017-10-18,15.38733333333333
2017-10-19,15.38733333333333
2017-10-20,15.38733333333333
2017-10-23,15.38733333333333
2017-10-24,15.38733333333333
2017-10-25,15.38733333333333
2017-10-26,15.38733333333333
2017-10-27,15.38733333333333
2017-10-30,15.38733333333333
2017-10-31,15.38733333333333
2017-11-01,15.38733333333333
2017-11-02,14.873666666666663
2017-11-03,14.873666666666663
2017-11-06,14.873666666666663
2017-11-07,14.873666666666663
2017-11-08,14.873666666666663
2017-11-09,14.873666666666663
2017-11-10,14.873666666666663
2017-11-13,14.873666666666663
2017-11-14,14.873666666666663
2017-11-15,14.873666666666663
2017-11-16,14.873666666666663
2017-11-17,14.873666666666663
2017-11-20,14.873666666666663
2017-11-21,14.873666666666663
2017-11-22,14.873666666666663
2017-11-23,14.873666666666663
2017-11-24,14.873666666666663
2017-11-27,14.873666666666663
2017-11-28,14.873666666666663
2017-11-29,14.873666666666663
2017-11-30,14.873666666666663
2017-12-01,14.873666666666663
2017-12-04,14.359999999999998
2017-12-05,14.359999999999998
2017-12-06,14.359999999999998
2017-12-07,14.359999999999998
2017-12-08,14.359999999999998
2017-12-11,14.359999999999998
2017-12-12,14.359999999999998
2017-12-13,14.359999999999998
2017-12-14,14.359999999999998
2017-12-15,14.359999999999998
2017-12-18,14.359999999999998
2017-12-19,14.359999999999998
2017-12-20,14.359999999999998
2017-12-21,14.359999999999998
2017-12-22,14.359999999999998
2017-12-25,14.359999999999998
2017-12-26,14.359999999999998
2017-12-27,14.359999999999998
2017-12-28,14.359999999999998
2017-12-29,14.359999999999998
2018-01-01,14.359999999999998
2018-01-02,13.955666666666666
2018-01-03,13.955666666666666
2018-01-04,13.955666666666666
2018-01-05,13.955666666666666
2018-01-08,13.955666666666666
2018-01-09,13.955666666666666
2018-01-10,13.955666666666666
2018-01-11,13.955666666666666
2018-01-12,13.955666666666666
2018-01-15,13.955666666666666
2018-01-16,13.955666666666666
2018-01-17,13.955666666666666
2018-01-18,13.955666666666666
2018-01-19,13.955666666666666
2018-01-22,13.955666666666666
2018-01-23,13.955666666666666
2018-01-24,13.955666666666666
2018-01-25,13.955666666666666
2018-01-26,13.955666666666666
2018-01-29,13.955666666666666
2018-01-30,13.955666666666666
2018-01-31,13.955666666666666
2018-02-01,13.955666666666666
2018-02-02,13.551333333333334
2018-02-05,13.551333333333334
2018-02-06,13.551333333333334
2018-02-07,13.551333333333334
2018-02-08,13.551333333333334
2018-02-09,13.551333333333334
2018-02-12,13.551333333333334
2018-02-13,13.551333333333334
2018-02-14,13.551333333333334
2018-02-15,13.551333333333334
2018-02-16,13.551333333333334
2018-02-19,13.551333333333334
2018-02-20,13.551333333333334
2018-02-21,13.551333333333334
2018-02-22,13.551333333333334
2018-02-23,13.551333333333334
2018-02-26,13.551333333333334
2018-02-27,13.551333333333334
2018-02-28,13.551333333333334
2018-03-01,13.551333333333334
2018-03-02,13.147
2018-03-05,13.147
2018-03-06,13.147
2018-03-07,13.147
2018-03-08,13.147
2018-03-09,13.147
2018-03-12,13.147
2018-03-13,13.147
2018-03-14,13.147
2018-03-15,13.147
2018-03-16,13.147
2018-03-19,13.147
2018-03-20,13.147
2018-03-21,13.147
2018-03-22,13.147
2018-03-23,13.147
2018-03-26,13.147
2018-03-27,13.147
2018-03-28,13.147
2018-03-29,13.147
2018-03-30,13.147
2018-04-02,13.147
2018-04-03,12.742666666666667
2018-04-04,12.742666666666667
2018-04-05,12.742666666666667
2018-04-06,12.742666666666667
2018-04-09,12.742666666666667
2018-04-10,12.742666666666667
2018-04-11,12.742666666666667
2018-04-12,12.742666666666667
2018-04-13,12.742666666666667
2018-04-16,12.742666666666667
2018-04-17,12.742666666666667
2018-04-18,14.869666666666667
2018-04-19,14.869666666666667
2018-04-20,14.869666666666667
2018-04-23,14.869666666666667
2018-04-24,14.869666666666667
2018-04-25,14.869666666666667
2018-04-26,14.869666666666667
2018-04-27,14.869666666666667
2018-04-30,14.869666666666667
2018-05-01,14.869666666666667
2018-05-02,14.423583333333333
2018-05-03,14.423583333333333
2018-05-04,14.423583333333333
2018-05-07,14.423583333333333
2018-05-08,14.423583333333333
2018-05-09,14.423583333333333
2018-05-10,14.423583333333333
2018-05-11,14.423583333333333
2018-05-14,14.423583333333333
2018-05-15,14.423583333333333
2018-05-16,14.423583333333333
2018-05-17,14.423583333333333
2018-05-18,14.423583333333333
2018-05-21,14.423583333333333
2018-05-22,14.423583333333333
2018-05-23,14.423583333333333
2018-05-24,14.423583333333333
2018-05-25,14.423583333333333
2018-05-28,14.423583333333333
2018-05-29,14.423583333333333
2018-05-30,14.423583333333333
2018-05-31,14.423583333333333
2018-06-01,14.423583333333333
2018-06-04,13.977500000000004
2018-06-05,13.977500000000004
2018-06-06,13.977500000000004
2018-06-07,13.977500000000004
2018-06-08,13.977500000000004
2018-06-11,13.977500000000004
2018-06-12,13.977500000000004
2018-06-13,13.977500000000004
2018-06-14,13.977500000000004
2018-06-15,13.977500000000004
2018-06-18,13.977500000000004
2018-06-19,13.977500000000004
2018-06-20,13.977500000000004
2018-06-21,13.977500000000004
2018-06-22,13.977500000000004
2018-06-25,13.977500000000004
2018-06-26,13.977500000000004
2018-06-27,13.977500000000004
2018-06-28,13.977500000000004
2018-06-29,13.977500000000004
2018-07-02,13.977500000000004
2018-07-03,13.531416666666669
2018-07-04,13.531416666666669
2018-07-05,13.531416666666669
2018-07-06,13.531416666666669
2018-07-09,13.531416666666669
2018-07-10,13.531416666666669
2018-07-11,13.531416666666669
2018-07-12,13.531416666666669
2018-07-13,13.531416666666669
2018-07-16,13.531416666666669
2018-07-17,13.531416666666669
2018-07-18,13.531416666666669
2018-07-19,13.531416666666669
2018-07-20,13.531416666666669
2018-07-23,13.531416666666669
2018-07-24,13.531416666666669
2018-07-25,13.531416666666669
2018-07-26,13.531416666666669
2018-07-27,13.531416666666669
2018-07-30,13.531416666666669
2018-07-31,13.531416666666669
2018-08-01,13.531416666666669
2018-08-02,13.085333333333333
2018-08-03,13.085333333333333
2018-08-06,13.085333333333333
2018-08-07,13.085333333333333
2018-08-08,13.085333333333333
2018-08-09,13.085333333333333
2018-08-10,13.085333333333333
2018-08-13,13.085333333333333
2018-08-14,13.085333333333333
2018-08-15,13.085333333333333
2018-08-16,13.085333333333333
2018-08-17,13.085333333333333
2018-08-20,13.085333333333333
2018-08-21,13.085333333333333
2018-08-22,13.085333333333333
2018-08-23,13.085333333333333
2018-08-24,13.085333333333333
2018-08-27,13.085333333333333
2018-08-28,13.085333333333333
2018-08-29,13.085333333333333
2018-08-30,13.085333333333333
2018-08-31,13.085333333333333
2018-09-03,13.085333333333333
2018-09-04,12.639250000000002
2018-09-05,12.639250000000002
2018-09-06,12.639250000000002
2018-09-07,12.639250000000002
2018-09-10,12.639250000000002
2018-09-11,12.639250000000002
2018-09-12,12.639250000000002
2018-09-13,12.639250000000002
2018-09-14,12.639250000000002
2018-09-17,12.639250000000002
2018-09-18,12.639250000000002
2018-09-19,12.639250000000002
2018-09-20,12.639250000000002
2018-09-21,12.639250000000002
2018-09-24,12.639250000000002
2018-09-25,12.639250000000002
2018-09-26,12.639250000000002
2018-09-27,12.639250000000002
2018-09-28,12.639250000000002
2018-10-01,12.639250000000002
2018-10-02,12.193166666666668
2018-10-03,12.193166666666668
2018-10-04,12.193166666666668
2018-10-05,12.193166666666668
2018-10-08,12.193166666666668
2018-10-09,12.193166666666668
2018-10-10,21.2955
2018-10-11,21.2955
2018-10-12,21.2955
2018-10-15,21.2955
2018-10-16,21.2955
2018-10-17,21.2955
2018-10-18,21.2955
2018-10-19,21.2955
2018-10-22,21.2955
2018-10-23,21.2955
2018-10-24,21.2955
2018-10-25,21.2955
2018-10-26,21.2955
2018-10-29,21.2955
2018-10-30,21.2955
2018-10-31,21.2955
2018-11-01,21.2955
2018-11-02,19.58775
2018-11-05,19.58775
2018-11-06,19.58775
2018-11-07,19.58775
2018-11-08,19.58775
2018-11-09,19.58775
2018-11-12,19.58775
2018-11-13,19.58775
2018-11-14,19.58775
2018-11-15,19.58775
2018-11-16,19.58775
2018-11-19,19.58775
2018-11-20,19.58775
2018-11-21,19.58775
2018-11-22,19.58775
2018-11-23,19.58775
2018-11-26,19.58775
2018-11-27,19.58775
2018-11-28,19.58775
2018-11-29,19.58775
2018-11-30,19.58775
2018-12-03,19.58775
2018-12-04,17.88
2018-12-05,17.88
2018-12-06,17.88
2018-12-07,17.88
2018-12-10,17.88
2018-12-11,17.88
2018-12-12,17.88
2018-12-13,17.88
2018-12-14,17.88
2018-12-17,17.88
2018-12-18,17.88
2018-12-19,17.88
2018-12-20,17.88
2018-12-21,17.88
2018-12-24,17.88
2018-12-25,17.88
2018-12-26,17.88
2018-12-27,17.88
2018-12-28,17.88
2018-12-31,17.88
2019-01-01,17.88
2019-01-02,17.287416666666665
2019-01-03,17.287416666666665
2019-01-04,17.287416666666665
2019-01-07,17.287416666666665
2019-01-08,17.287416666666665
2019-01-09,17.287416666666665
2019-01-10,17.287416666666665
2019-01-11,17.287416666666665
2019-01-14,17.287416666666665
2019-01-15,17.287416666666665
2019-01-16,17.287416666666665
