,Spot_Incl_Signals
2007-06-26,120.66604574618272
2007-06-27,120.74853354521116
2007-06-28,120.67466091796781
2007-06-29,120.61456208428419
2007-07-02,120.63972744330205
2007-07-03,120.63972679275763
2007-07-04,120.67636657558863
2007-07-05,120.68773110021067
2007-07-06,120.74727973992088
2007-07-09,120.75425900754827
2007-07-10,120.763954363478
2007-07-11,120.96101088050163
2007-07-12,121.03882157484907
2007-07-13,121.0927914533447
2007-07-16,121.2395343569592
2007-07-17,121.17639961672914
2007-07-18,121.19682781909137
2007-07-19,121.39382438282404
2007-07-20,121.30112422343221
2007-07-23,121.76158442209952
2007-07-24,121.68048998688624
2007-07-25,121.63060156605033
2007-07-26,121.38670798070098
2007-07-27,121.18476508624482
2007-07-30,121.08501424267877
2007-07-31,120.86873801269284
2007-08-01,121.0935572034858
2007-08-02,121.04500192595596
2007-08-03,121.00048636619692
2007-08-06,121.00247363683157
2007-08-07,120.98235504228923
2007-08-08,120.66150732350738
2007-08-09,120.74013510435601
2007-08-10,120.85614972130416
2007-08-13,120.7762726037818
2007-08-14,120.96451860938008
2007-08-15,121.08488813432477
2007-08-16,121.58838359510591
2007-08-17,121.34114718155047
2007-08-20,121.33406435797848
2007-08-21,121.45110022261785
2007-08-22,121.29870170658108
2007-08-23,121.28731962397045
2007-08-24,121.19390333240027
2007-08-27,121.10512349664367
2007-08-28,121.18214377346558
2007-08-29,121.1958143650212
2007-08-30,121.1938287331203
2007-08-31,121.15426983571692
2007-09-03,121.11601304776669
2007-09-04,121.01457841602223
2007-09-05,120.90367780156797
2007-09-06,121.21086613748824
2007-09-07,120.94086419393237
2007-09-10,121.00432716697671
2007-09-11,121.26688548591929
2007-09-12,121.55452429669455
2007-09-13,121.63386049138082
2007-09-14,121.56226311404092
2007-09-17,121.40095175870869
2007-09-18,121.63532996038298
2007-09-19,122.15596700877424
2007-09-20,122.27473100454834
2007-09-21,122.42602378604175
2007-09-24,122.38005120520025
2007-09-25,122.34923893357873
2007-09-26,122.64807039647657
2007-09-27,122.74267653511747
2007-09-28,122.7267547949783
2007-10-01,122.91487424092406
2007-10-02,122.78119158789404
2007-10-03,122.82013027634855
2007-10-04,122.83263329582562
2007-10-05,123.20916939996613
2007-10-08,123.13009549931897
2007-10-09,123.29173807407764
2007-10-10,123.23593444784208
2007-10-11,123.55297784491907
2007-10-12,123.29680930027232
2007-10-15,122.98961325723704
2007-10-16,122.87863128974143
2007-10-17,122.88315539981117
2007-10-18,122.88066873194056
2007-10-19,122.89675467304265
2007-10-22,122.91005963497908
2007-10-23,123.06222263378726
2007-10-24,123.01130099973923
2007-10-25,123.02037190419085
2007-10-26,123.03250979439028
2007-10-29,122.96822899617862
2007-10-30,122.93926084026347
2007-10-31,123.10489160702153
2007-11-01,122.89547048298233
2007-11-02,122.87403569838892
2007-11-05,122.86060607551643
2007-11-06,122.97456304844611
2007-11-07,122.97384914372131
2007-11-08,122.86014920710574
2007-11-09,122.72279191185015
2007-11-12,122.41390541827114
2007-11-13,122.4746962955023
2007-11-14,122.60404677604213
2007-11-15,122.71957812542887
2007-11-16,122.7780785629918
2007-11-19,122.71321363277231
2007-11-20,122.78991083162597
2007-11-21,123.06196684180549
2007-11-22,123.071292875568
2007-11-23,123.15003928934345
2007-11-26,123.18205354726555
2007-11-27,123.19041711482674
2007-11-28,123.00888193047214
2007-11-29,122.8805396838574
2007-11-30,122.73198090385071
2007-12-03,122.74056719894699
2007-12-04,122.66404793536279
2007-12-05,122.84393908975983
2007-12-06,122.89243254234982
2007-12-07,122.90880822867038
2007-12-10,123.00329534962572
2007-12-11,123.00106122055618
2007-12-12,122.93213368516642
2007-12-13,122.83861321417822
2007-12-14,122.71666445463468
2007-12-17,122.5851482533914
2007-12-18,122.38437853840391
2007-12-19,122.40853063933238
2007-12-20,122.55186512060425
2007-12-21,122.5267164387615
2007-12-24,122.52621116882729
2007-12-25,122.46224605895317
2007-12-26,122.48990967223052
2007-12-27,122.52450603066835
2007-12-28,122.37339384455949
2007-12-31,122.38848891691083
2008-01-01,122.44508621999023
2008-01-02,122.28795004115386
2008-01-03,122.30913104694818
2008-01-04,122.18829959020998
2008-01-07,122.11619328227482
2008-01-08,122.20700599929773
2008-01-09,122.13129593143297
2008-01-10,122.32533834119012
2008-01-11,122.52263656859334
2008-01-14,122.60255826968661
2008-01-15,122.34426860768716
2008-01-16,122.03852888767106
2008-01-17,121.78739216161482
2008-01-18,121.78263458137612
2008-01-21,121.96031111303468
2008-01-22,121.66089974094648
2008-01-23,121.72426817269285
2008-01-24,121.50136298774399
2008-01-25,121.41564115761999
2008-01-28,121.44962705177508
2008-01-29,121.36766750954244
2008-01-30,121.37159934257967
2008-01-31,121.35668801069467
2008-02-01,121.41050394614726
2008-02-04,121.45116268440216
2008-02-05,121.27548326246827
2008-02-06,121.49247181048325
2008-02-07,121.32633730787101
2008-02-08,121.25650931599928
2008-02-11,121.28714050356494
2008-02-12,121.28506152525263
2008-02-13,121.28620017981672
2008-02-14,121.21272783113183
2008-02-15,121.19748458102215
2008-02-18,121.3117126921296
2008-02-19,121.30975090458196
2008-02-20,121.38611211123235
2008-02-21,121.43723020089016
2008-02-22,121.48664583104348
2008-02-25,121.50982496540477
2008-02-26,121.62543886014087
2008-02-27,121.86820407289706
2008-02-28,121.98482258378633
2008-02-29,121.30463576861149
2008-03-03,121.25585635550185
2008-03-04,120.95454725133617
2008-03-05,121.01402030768456
2008-03-06,120.95348140760223
2008-03-07,121.0452714691629
2008-03-10,121.06336287576315
2008-03-11,121.10288031368215
2008-03-12,121.06997198720016
2008-03-13,121.17768413460249
2008-03-14,121.27501799719055
2008-03-17,121.55835765163683
2008-03-18,121.48578676211089
2008-03-19,121.45382286277422
2008-03-20,121.4980979520962
2008-03-21,121.42735381386323
2008-03-24,121.3708371021079
2008-03-25,121.29428933929731
2008-03-26,121.35915393016478
2008-03-27,121.33600735171528
2008-03-28,121.27077893748323
2008-03-31,121.28809183553047
2008-04-01,121.26849450920702
2008-04-02,121.31928961845715
2008-04-03,121.36030741364402
2008-04-04,121.29101543867931
2008-04-07,121.38892544775086
2008-04-08,121.34848591553089
2008-04-09,121.35750271318689
2008-04-10,121.45300203734776
2008-04-11,121.40800706920692
2008-04-14,121.46138309102224
2008-04-15,121.33664824630856
2008-04-16,121.4169777299011
2008-04-17,121.64358022721073
2008-04-18,121.69468824249961
2008-04-21,121.63428481964533
2008-04-22,121.99990361301163
2008-04-23,121.87086878258432
2008-04-24,121.85632747227204
2008-04-25,121.94899499050072
2008-04-28,122.10955631834284
2008-04-29,121.9275190915802
2008-04-30,122.0899783350431
2008-05-01,122.00927853355226
2008-05-02,122.10220117240931
2008-05-05,121.96342647117277
2008-05-06,122.07648003683501
2008-05-07,121.94603735196198
2008-05-08,121.87290217543834
2008-05-09,121.67622506965036
2008-05-12,121.83719174759604
2008-05-13,121.95142232281081
2008-05-14,122.00173891569922
2008-05-15,122.08456507090884
2008-05-16,122.0836436385751
2008-05-19,122.16262526623288
2008-05-20,121.93176367633151
2008-05-21,121.89183126428254
2008-05-22,121.9165239264194
2008-05-23,121.94164434934363
2008-05-26,121.98081548949797
2008-05-27,122.05326069347628
2008-05-28,122.11772800033351
2008-05-29,122.11300508002347
2008-05-30,122.10274393489242
2008-06-02,121.93920597333138
2008-06-03,122.0994557325818
2008-06-04,121.94760661843944
2008-06-05,121.98300870748342
2008-06-06,121.94885397386051
2008-06-09,121.98322984678819
2008-06-10,121.93132850331439
2008-06-11,121.83038060159366
2008-06-12,121.85598417440384
2008-06-13,121.82052576735362
2008-06-16,121.78815528380525
2008-06-17,121.97816053806402
2008-06-18,121.91458335402203
2008-06-19,121.88355929876028
2008-06-20,121.89343594141407
2008-06-23,121.61253069622401
2008-06-24,121.65462916049657
2008-06-25,121.7355509878244
2008-06-26,121.64993409505998
2008-06-27,121.61117260532679
2008-06-30,121.7016589057848
2008-07-01,121.35026402889103
2008-07-02,121.49787845414335
2008-07-03,121.36129746234768
2008-07-04,121.34080178664937
2008-07-07,121.38365488812096
2008-07-08,121.37652479614623
2008-07-09,121.45458571274038
2008-07-10,121.32856998391595
2008-07-11,121.21286144927932
2008-07-14,121.39679998777655
2008-07-15,121.28820619386087
2008-07-16,121.34742288458797
2008-07-17,121.61923369703563
2008-07-18,121.55922466070209
2008-07-21,121.58344565123376
2008-07-22,121.60657959810749
2008-07-23,121.78952778338028
2008-07-24,121.68804637089958
2008-07-25,121.72007503346605
2008-07-28,121.68617424201346
2008-07-29,121.89757749553469
2008-07-30,122.17129363473872
2008-07-31,122.19976326448595
2008-08-01,122.38519906558167
2008-08-04,122.48921654500838
2008-08-05,122.43505397846768
2008-08-06,122.29763476586568
2008-08-07,122.17601550030389
2008-08-08,122.00320820631666
2008-08-11,121.94690235200167
2008-08-12,121.74935787763216
2008-08-13,121.94221901480861
2008-08-14,122.1386397177514
2008-08-15,122.30639547614392
2008-08-18,121.98054477798996
2008-08-19,121.98301090879626
2008-08-20,121.87070582925713
2008-08-21,121.76351180425603
2008-08-22,121.82673586966726
2008-08-25,121.87879695391268
2008-08-26,122.11763381112316
2008-08-27,122.13828164710365
2008-08-28,122.19382174181277
2008-08-29,122.1562667028112
2008-09-01,122.2107938946693
2008-09-02,122.0516719511373
2008-09-03,122.22182505513206
2008-09-04,122.48827385008501
2008-09-05,122.57729936407846
2008-09-08,122.52914803873631
2008-09-09,122.37341381403557
2008-09-10,122.26079533985207
2008-09-11,122.37303119323416
2008-09-12,121.9882826178868
2008-09-15,122.14245354086633
2008-09-16,122.43026223842038
2008-09-17,122.29564661919737
2008-09-18,122.37965452418655
2008-09-19,122.12568220222353
2008-09-22,122.01212213981641
2008-09-23,122.05275923348714
2008-09-24,122.0518905826874
2008-09-25,122.15342138513101
2008-09-26,122.08568702769313
2008-09-29,122.07468295959193
2008-09-30,122.06227526593788
2008-10-01,121.9943095832185
2008-10-02,122.4196830553805
2008-10-03,122.38751178443661
2008-10-06,123.07084744649141
2008-10-07,123.23902777700326
2008-10-08,123.81132059583881
2008-10-09,124.05472902765096
2008-10-10,123.94941745418312
2008-10-13,123.27915081585707
2008-10-14,122.62913956725829
2008-10-15,123.61730388072897
2008-10-16,124.53972251347231
2008-10-17,123.98237563796711
2008-10-20,124.2982421342961
2008-10-21,125.43543374199818
2008-10-22,126.21329228264253
2008-10-23,126.10819816484839
2008-10-24,126.33750597940751
2008-10-27,127.00689453216839
2008-10-28,126.300710101485
2008-10-29,125.83692370779868
2008-10-30,125.42891021801462
2008-10-31,125.58043221969714
2008-11-03,125.00766220928521
2008-11-04,125.76911862914551
2008-11-05,125.50310732012538
2008-11-06,124.56652300832235
2008-11-07,124.75238419720334
2008-11-10,124.83717581094268
2008-11-11,124.22228357413078
2008-11-12,123.77541069055926
2008-11-13,123.17551510068043
2008-11-14,123.25682036643295
2008-11-17,123.4684683749477
2008-11-18,123.85475333333824
2008-11-19,123.84149468721628
2008-11-20,124.06052527342483
2008-11-21,123.8752638980747
2008-11-24,123.44409181085793
2008-11-25,123.43847964520975
2008-11-26,123.14447385484362
2008-11-27,123.06362525130439
2008-11-28,123.00910119948604
2008-12-01,122.5928355404086
2008-12-02,122.36487147950544
2008-12-03,122.37489318505183
2008-12-04,122.45280998963248
2008-12-05,122.22737803607559
2008-12-08,122.44606162894675
2008-12-09,122.58304108218252
2008-12-10,122.7525463015623
2008-12-11,122.9511941515352
2008-12-12,122.64389511486912
2008-12-15,123.05519631629886
2008-12-16,123.45382001465751
2008-12-17,124.39265922551624
2008-12-18,124.70580781838572
2008-12-19,124.09379577041001
2008-12-22,123.67983686942074
2008-12-23,123.64710713002853
2008-12-24,123.73681164288898
2008-12-25,123.68548770154139
2008-12-26,123.58207893893315
2008-12-29,123.60502053919444
2008-12-30,123.80745724292679
2008-12-31,123.74430900084346
2009-01-01,123.93835765950331
2009-01-02,123.82708269437587
2009-01-05,123.93659214082366
2009-01-06,123.69948353097521
2009-01-07,123.53811728603955
2009-01-08,123.38546518440779
2009-01-09,123.50296544847757
2009-01-12,123.51770266177014
2009-01-13,123.2061477314354
2009-01-14,123.22473336062716
2009-01-15,123.41014343565563
2009-01-16,123.39657379873904
2009-01-19,123.65307524273653
2009-01-20,123.84200560571928
2009-01-21,123.67759920662584
2009-01-22,123.87849014068517
2009-01-23,124.26614165935784
2009-01-26,124.00083167027184
2009-01-27,123.93156541440675
2009-01-28,123.71428304889423
2009-01-29,123.96057184473392
2009-01-30,124.24487735835952
2009-02-02,124.27123818172727
2009-02-03,124.6313739095726
2009-02-04,124.42882650431005
2009-02-05,124.14112732382881
2009-02-06,124.37510489105938
2009-02-09,124.18938626391085
2009-02-10,124.33894202412141
2009-02-11,124.13385845818665
2009-02-12,124.24974530085012
2009-02-13,124.38481779524683
2009-02-16,124.93387905270859
2009-02-17,125.03694779927147
2009-02-18,124.6628317838086
2009-02-19,124.57121252228328
2009-02-20,124.72236398412292
2009-02-23,124.2187289474245
2009-02-24,124.15696640044973
2009-02-25,124.39269853947582
2009-02-26,124.14180977711753
2009-02-27,124.11834722973589
2009-03-02,124.47184561897161
2009-03-03,124.3833644241162
2009-03-04,124.15309764154065
2009-03-05,124.50148879952552
2009-03-06,124.28770567588639
2009-03-09,124.21122328690676
2009-03-10,124.06058216789765
2009-03-11,123.99138818791553
2009-03-12,124.00446678738638
2009-03-13,124.23179904640712
2009-03-16,124.8281955394661
2009-03-17,124.72729495962749
2009-03-18,124.68534119449653
2009-03-19,125.55512856383325
2009-03-20,125.62768727223795
2009-03-23,125.95404352834882
2009-03-24,126.04537609960668
2009-03-25,125.76400625356675
2009-03-26,125.9238015077304
2009-03-27,125.36746647701852
2009-03-30,124.57198579070825
2009-03-31,124.78460810984627
2009-04-01,124.81425485009215
2009-04-02,125.15668925157263
2009-04-03,125.28997792615506
2009-04-06,125.22351818576301
2009-04-07,125.25222858070248
2009-04-08,125.4986499383965
2009-04-09,125.69647700634495
2009-04-10,125.83719122415629
2009-04-13,126.10354199523083
2009-04-14,126.00904379398769
2009-04-15,125.97616727677783
2009-04-16,126.29426931321039
2009-04-17,126.27083485664015
2009-04-20,125.49781882287752
2009-04-21,125.79145353256403
2009-04-22,125.79627205263414
2009-04-23,125.86305147372572
2009-04-24,125.71447873030006
2009-04-27,125.65846060444598
2009-04-28,125.4875354542308
2009-04-29,125.12253455146121
2009-04-30,125.23430043666147
2009-05-01,125.13315416954633
2009-05-04,125.2349906857697
2009-05-05,125.29214696037643
2009-05-06,125.44819741935031
2009-05-07,125.63992920494474
2009-05-08,125.77212226179981
2009-05-11,125.69362339201541
2009-05-12,125.57819015646368
2009-05-13,125.44755743985333
2009-05-14,125.46796192748535
2009-05-15,125.46365542140258
2009-05-18,125.41432950721871
2009-05-19,125.25821655800797
2009-05-20,125.21697206637816
2009-05-21,125.32864929760956
2009-05-22,125.33767697942446
2009-05-25,125.34500810454588
2009-05-26,125.35970390132935
2009-05-27,125.4197290738142
2009-05-28,125.48498619949147
2009-05-29,125.4213915785457
2009-06-01,125.2264755009501
2009-06-02,125.31118587666899
2009-06-03,125.64286005129163
2009-06-04,125.6739412248667
2009-06-05,125.69277484037957
2009-06-08,125.58985604816301
2009-06-09,125.44008213553943
2009-06-10,125.36680657870708
2009-06-11,125.1921264458188
2009-06-12,125.29907359741023
2009-06-15,125.21194458989099
2009-06-16,125.14374188129763
2009-06-17,125.03942489361921
2009-06-18,124.90640117845513
2009-06-19,124.85321501037562
2009-06-22,125.22180902995417
2009-06-23,125.18387843531336
2009-06-24,125.11837085368927
2009-06-25,125.18791374067808
2009-06-26,124.9987356567061
2009-06-29,124.95295406472854
2009-06-30,124.86085918572252
2009-07-01,124.84732229475442
2009-07-02,124.83902006749125
2009-07-03,124.84574680260124
2009-07-06,124.76778720698994
2009-07-07,124.80104728988819
2009-07-08,124.89867306199605
2009-07-09,124.80155132684412
2009-07-10,124.96407300162579
2009-07-13,125.06386711168803
2009-07-14,124.88545481611825
2009-07-15,124.52386396564187
2009-07-16,124.5893017626947
2009-07-17,124.48090755064307
2009-07-20,124.45486138588804
2009-07-21,124.46886610039026
2009-07-22,124.51759920343306
2009-07-23,124.57329925580703
2009-07-24,124.53417693332233
2009-07-27,124.56957607400831
2009-07-28,124.53868998869979
2009-07-29,124.50904773822076
2009-07-30,124.58688373489247
2009-07-31,124.6516444286271
2009-08-03,124.77923343620297
2009-08-04,124.7279172503448
2009-08-05,124.66590571070974
2009-08-06,124.51351578481264
2009-08-07,124.5511207403683
2009-08-10,124.51838188062254
2009-08-11,124.64824913609853
2009-08-12,124.65889548292452
2009-08-13,124.55012165817745
2009-08-14,124.66330738582725
2009-08-17,125.14594374099869
2009-08-18,124.88385702183126
2009-08-19,124.7934886497454
2009-08-20,124.72324603745346
2009-08-21,124.39626802069728
2009-08-24,124.34579327896614
2009-08-25,124.3568244165715
2009-08-26,124.33450931255202
2009-08-27,124.32246165452894
2009-08-28,124.24475316831025
2009-08-31,124.34757216275712
2009-09-01,124.49638527048594
2009-09-02,124.51472986661399
2009-09-03,124.3362256505546
2009-09-04,124.13952359786961
2009-09-07,124.09410279605828
2009-09-08,123.94482472804313
2009-09-09,123.92086660064275
2009-09-10,124.01307280085463
2009-09-11,123.96650799004837
2009-09-14,124.01689382395885
2009-09-15,123.92554864463689
2009-09-16,123.84276598651735
2009-09-17,123.82867422022856
2009-09-18,123.84075659466096
2009-09-21,123.85997353211123
2009-09-22,123.90760780722125
2009-09-23,123.98944080702503
2009-09-24,123.92371028057849
2009-09-25,123.95349423674584
2009-09-28,123.98090156428064
2009-09-29,124.05043656446524
2009-09-30,124.09639166937751
2009-10-01,124.15404920447124
2009-10-02,124.167135487056
2009-10-05,124.1921043280782
2009-10-06,124.26247189742568
2009-10-07,124.40077717581009
2009-10-08,124.59037197308925
2009-10-09,124.64388073407655
2009-10-12,124.69034355461281
2009-10-13,124.88479038993214
2009-10-14,124.98372341041228
2009-10-15,124.80365590222442
2009-10-16,124.73870688775482
2009-10-19,124.65393685051711
2009-10-20,124.30784769571943
2009-10-21,124.55317596029484
2009-10-22,124.489096766923
2009-10-23,124.34735494967633
2009-10-26,124.27885084533725
2009-10-27,124.37451629574812
2009-10-28,124.76862083226206
2009-10-29,124.48854672740957
2009-10-30,124.6785708301742
2009-11-02,124.73776822476486
2009-11-03,124.7843520924143
2009-11-04,124.47193657754417
2009-11-05,124.44991668194686
2009-11-06,124.25844367424916
2009-11-09,124.09080239073126
2009-11-10,124.0120117745197
2009-11-11,123.89909457218796
2009-11-12,123.83156703195004
2009-11-13,123.90537257259594
2009-11-16,123.98801094168535
2009-11-17,123.85335303080727
2009-11-18,123.89755998327736
2009-11-19,123.77184266434456
2009-11-20,123.68727175663884
2009-11-23,123.87516274822423
2009-11-24,123.92190869085005
2009-11-25,123.93355808216837
2009-11-26,123.84796810158251
2009-11-27,123.90989360081605
2009-11-30,123.8463332281022
2009-12-01,123.63154851698604
2009-12-02,123.65039559907659
2009-12-03,123.57265327909703
2009-12-04,123.38574325730414
2009-12-07,123.47720093040637
2009-12-08,123.44083143904622
2009-12-09,123.22845107397168
2009-12-10,123.09873178406151
2009-12-11,123.10421625294204
2009-12-14,123.03471772976775
2009-12-15,123.31662799988543
2009-12-16,123.24652592777186
2009-12-17,123.45600871853233
2009-12-18,123.42649953919668
2009-12-21,123.3737956483787
2009-12-22,123.44440391948096
2009-12-23,123.33139120832875
2009-12-24,123.05865619849557
2009-12-25,122.52900878033891
2009-12-28,122.50494803519517
2009-12-29,122.41120013289138
2009-12-30,122.45539163317308
2009-12-31,122.42107293005958
2010-01-01,122.41653332861507
2010-01-04,122.41043275123427
2010-01-05,122.21722121363268
2010-01-06,122.10214482725252
2010-01-07,121.9539322416126
2010-01-08,122.11236299381301
2010-01-11,122.06422634007325
2010-01-12,121.93093932524705
2010-01-13,121.9253815359581
2010-01-14,121.9103539414501
2010-01-15,121.91307028465383
2010-01-18,121.94058110023947
2010-01-19,121.94743406246688
2010-01-20,121.87216744661555
2010-01-21,121.80225894292559
2010-01-22,121.81869521420278
2010-01-25,121.83770211496702
2010-01-26,121.96810993225742
2010-01-27,122.2850542635396
2010-01-28,122.24784442183241
2010-01-29,122.09255652941545
2010-02-01,121.92927250109258
2010-02-02,121.83187199421081
2010-02-03,121.9108021404624
2010-02-04,122.40139828760867
2010-02-05,122.51071662863006
2010-02-08,122.46172681915972
2010-02-09,122.21756730225549
2010-02-10,122.08519373882098
2010-02-11,121.80662930068212
2010-02-12,121.76214347750073
2010-02-15,121.7459320735681
2010-02-16,121.84218671013052
2010-02-17,121.84173634873324
2010-02-18,121.9007303370077
2010-02-19,121.96794979278967
2010-02-22,121.88174635274191
2010-02-23,121.71786731073043
2010-02-24,121.75907602483849
2010-02-25,121.70172451382544
2010-02-26,121.8534904113694
2010-03-01,121.90376286835483
2010-03-02,121.91757513709202
2010-03-03,121.98773055504293
2010-03-04,121.9671457706744
2010-03-05,122.10634317660309
2010-03-08,122.06990867178968
2010-03-09,122.11603138805097
2010-03-10,122.13009463226449
2010-03-11,122.117314150574
2010-03-12,122.21005204178236
2010-03-15,122.18190624293048
2010-03-16,122.23043918677719
2010-03-17,122.36652970008736
2010-03-18,122.21974893405833
2010-03-19,122.16887706004486
2010-03-22,122.22417627481163
2010-03-23,122.22999114844976
2010-03-24,122.20204495998841
2010-03-25,122.13212477904193
2010-03-26,122.22348205785488
2010-03-29,122.15156403250359
2010-03-30,122.12391401711392
2010-03-31,122.09877251674459
2010-04-01,122.02377966240213
2010-04-02,122.02325667555303
2010-04-05,122.0453604344195
2010-04-06,122.06330400140482
2010-04-07,122.04026476124044
2010-04-08,122.0516927759185
2010-04-09,122.0969028394647
2010-04-12,122.1091027484879
2010-04-13,121.99400742180838
2010-04-14,122.02317180440211
2010-04-15,122.06479165787981
2010-04-16,121.84695679581093
2010-04-19,121.82215511613266
2010-04-20,121.9285735107692
2010-04-21,121.86648899970227
2010-04-22,121.80053808790485
2010-04-23,121.79864858254531
2010-04-26,121.8476346782571
2010-04-27,121.8937849255101
2010-04-28,121.9208969838557
2010-04-29,121.7695990274883
2010-04-30,121.89867109815341
2010-05-03,121.96011279017485
2010-05-04,122.19745597481207
2010-05-05,122.52675044553968
2010-05-06,122.66721986482229
2010-05-07,122.54697756586519
2010-05-10,121.97962118362771
2010-05-11,122.05992218818642
2010-05-12,121.96278504186854
2010-05-13,121.86330518428785
2010-05-14,122.2173849137175
2010-05-17,122.40201156201307
2010-05-18,122.32375230117398
2010-05-19,122.6215601404839
2010-05-20,122.9005881863619
2010-05-21,122.54198280318845
2010-05-24,122.41049586374687
2010-05-25,123.1352926198586
2010-05-26,122.70706280434003
2010-05-27,122.26960190079613
2010-05-28,122.20548293219612
2010-05-31,122.08506080921558
2010-06-01,122.40871046578658
2010-06-02,122.28213624421501
2010-06-03,122.37786247106065
2010-06-04,122.38039770674972
2010-06-07,122.42238937555109
2010-06-08,122.41157184192468
2010-06-09,122.26224166646115
2010-06-10,122.04650921152478
2010-06-11,122.13827235884618
2010-06-14,121.82550721365762
2010-06-15,121.94639770006535
2010-06-16,121.96630158402722
2010-06-17,121.93398793414661
2010-06-18,122.03578318660271
2010-06-21,122.06747407963965
2010-06-22,122.03438593575639
2010-06-23,121.89213030741116
2010-06-24,121.916691260732
2010-06-25,121.91198902517566
2010-06-28,121.96683195833944
2010-06-29,121.92513547672864
2010-06-30,121.91449910617034
2010-07-01,121.91656034437368
2010-07-02,121.77056952151885
2010-07-05,121.71087707902312
2010-07-06,121.60509545621564
2010-07-07,121.6113502871443
2010-07-08,121.46446893165698
2010-07-09,121.3856299850106
2010-07-12,121.40589490674891
2010-07-13,121.5204005800639
2010-07-14,121.47777066525825
2010-07-15,121.37397634179511
2010-07-16,121.34203189321757
2010-07-19,121.33755234662465
2010-07-20,121.39291973070793
2010-07-21,121.42657358375956
2010-07-22,121.46532408441936
2010-07-23,121.54362113512668
2010-07-26,121.58977880219174
2010-07-27,121.51738082231364
2010-07-28,121.54230752289763
2010-07-29,121.56023695506019
2010-07-30,121.59678689181167
2010-08-02,121.5899178228432
2010-08-03,121.52849008361679
2010-08-04,121.56398937112657
2010-08-05,121.57881010837143
2010-08-06,121.57674929833188
2010-08-09,121.6399718472262
2010-08-10,121.56715936402594
2010-08-11,121.49407611870899
2010-08-12,121.48289394874806
2010-08-13,121.45328150696452
2010-08-16,121.49165758068536
2010-08-17,121.40445268113638
2010-08-18,121.40377866978021
2010-08-19,121.37153460927077
2010-08-20,121.40389004673311
2010-08-23,121.38363960229572
2010-08-24,121.42296252731707
2010-08-25,121.50794956562274
2010-08-26,121.375013516864
2010-08-27,121.33040316326256
2010-08-30,121.4605570586861
2010-08-31,121.51574740914245
2010-09-01,121.4235835438977
2010-09-02,121.4529256193207
2010-09-03,121.42662926564024
2010-09-06,121.39412855913086
2010-09-07,121.47916759561083
2010-09-08,121.49060776777327
2010-09-09,121.44272816943577
2010-09-10,121.45887131690284
2010-09-13,121.44797109053307
2010-09-14,121.52240430015013
2010-09-15,121.50267437457246
2010-09-16,121.50410233510452
2010-09-17,121.49095166118109
2010-09-20,121.49072401957488
2010-09-21,121.47216128486113
2010-09-22,121.59476390664902
2010-09-23,121.57838212975668
2010-09-24,121.54188479457083
2010-09-27,121.51785544577226
2010-09-28,121.54372110200298
2010-09-29,121.53437160100717
2010-09-30,121.58774111447056
2010-10-01,121.6650047246137
2010-10-04,121.5607642099938
2010-10-05,121.72749734547855
2010-10-06,121.77921057879045
2010-10-07,121.73389978281504
2010-10-08,121.73233895339968
2010-10-11,121.79901488604851
2010-10-12,121.7602371374311
2010-10-13,121.81149443578731
2010-10-14,121.7912878500026
2010-10-15,121.80252922341732
2010-10-18,121.79242783602112
2010-10-19,121.78485845922776
2010-10-20,121.81760528051304
2010-10-21,121.75815194668972
2010-10-22,121.70543108244016
2010-10-25,121.59855485659287
2010-10-26,121.73575669818268
2010-10-27,121.91131425997263
2010-10-28,121.8193113010284
2010-10-29,121.79419209616353
2010-11-01,121.75484357224553
2010-11-02,121.7212374586792
2010-11-03,121.68982498597944
2010-11-04,121.49726698778552
2010-11-05,121.47542795515807
2010-11-08,121.48658995059553
2010-11-09,121.43125516262178
2010-11-10,121.35523372933991
2010-11-11,121.39779402476118
2010-11-12,121.5289036018856
2010-11-15,121.51146934504581
2010-11-16,121.72336260522107
2010-11-17,121.69198414680446
2010-11-18,121.44573769594018
2010-11-19,121.56492699383195
2010-11-22,121.62013053669453
2010-11-23,122.03078188319535
2010-11-24,121.92719759805976
2010-11-25,121.92532583937471
2010-11-26,122.22846641669713
2010-11-29,122.3276406125682
2010-11-30,122.43049293881714
2010-12-01,122.28177211931676
2010-12-02,122.15827847637395
2010-12-03,122.03801616560837
2010-12-06,122.14061239558407
2010-12-07,122.13989463777455
2010-12-08,122.0757451917914
2010-12-09,121.97345445651064
2010-12-10,122.00303965166387
2010-12-13,122.01897201600445
2010-12-14,122.04396684283475
2010-12-15,122.07030625029
2010-12-16,122.09491242964596
2010-12-17,122.16911455614695
2010-12-20,122.33085836544882
2010-12-21,122.29117652195303
2010-12-22,122.17357634577121
2010-12-23,122.16330777763547
2010-12-24,122.16660621557591
2010-12-27,122.39422306555242
2010-12-28,122.51598100407772
2010-12-29,122.20065505541241
2010-12-30,122.06781685291755
2010-12-31,122.02396337947617
2011-01-03,122.02792887604714
2011-01-04,121.92722426258106
2011-01-05,121.86229408705141
2011-01-06,121.8517694816341
2011-01-07,121.956318164202
2011-01-10,122.03034422103339
2011-01-11,121.941882114782
2011-01-12,121.61051383797117
2011-01-13,121.56149755990846
2011-01-14,121.60628231445085
2011-01-17,121.63511663094691
2011-01-18,121.64112787539648
2011-01-19,121.62913220000884
2011-01-20,121.61159887387949
