Date,BRLUSDCR Curncy,ARSUSDCR Curncy,MXNUSDCR Curncy,COPUSDCR Curncy,CLPUSDCR Curncy,PENUSDCR Curncy,TRYUSDCR Curncy,RUBUSDCR Curncy,ZARUSDCR Curncy,CNYUSDCR Curncy,KRWUSDCR Curncy,IDRUSDCR Curncy,INRUSDCR Curncy,PHPUSDCR Curncy,THBUSDCR Curncy,CZKEURCR Curncy,HUFEURCR Curncy,PLNEURCR Curncy
2000-02-03,102.91490069252242,100.20817569684878,100.75670027144143,98.17688312419874,101.70829595059026,101.6978238179475,97.93301117291257,99.83392436346183,97.65343425596451,100.20376347791104,101.40773450335931,95.14662015307329,100.02266912788626,100.28787590873382,100.26381441229604,100.70441885687043,100.82539300424997,102.18121924701732
2000-02-04,103.85597335371904,100.21868479581775,101.11785806316982,97.90336865098531,101.60442223105761,101.71007433614443,98.06906449154329,99.85371046927537,97.02015365623356,100.20543977708944,101.45379111727706,96.6961398706926,100.03619440586881,100.675073413744,100.21670469581461,100.55207796280708,100.20648100781848,103.45875832325137
2000-02-07,103.83570246576141,100.18859055786118,101.48391666100176,97.86195551373676,101.7968696332779,101.83953781244945,98.05187539526813,100.09956879054556,97.13147661406354,100.21549757216002,101.4818010579862,97.52183761277739,100.02676481065562,100.75304184632384,99.87751473714826,100.61858753096094,100.23922767429634,103.3952014078082
2000-02-08,104.12081979180606,100.20865338316558,101.84728772000273,97.78643130374189,101.75221850534253,102.45451382593482,98.50349457570499,100.06714510747045,97.19821310422063,100.22490347310564,101.61658714851282,99.05501444130994,100.03828987147176,100.81641568536799,99.95002273555882,100.66169738243585,100.2200221969296,103.52330690687876
2000-02-09,103.92221808560676,100.20874892042893,101.97937234901961,97.89408459754671,101.80290638250926,103.03156223508255,98.81679017951255,100.34006571540178,96.52206457304399,100.2325399471407,101.99594325825166,100.98324624762685,100.08753331314067,100.70563390490594,100.23513893269865,101.03716088615991,100.33888374579382,103.21634052803626
2000-02-10,104.06490923809284,100.20893999495564,101.84175455182127,98.02458292172291,101.57288542041796,102.81644313554463,98.61911557234825,100.31619473612994,96.56798768000473,100.24064205983643,101.95778206386265,100.16717095425672,100.03295595902793,101.028967819411,100.5487257845816,100.82297094842644,100.29861419647645,103.51510310644568
2000-02-11,104.01469573132198,100.20913106948235,101.8599349615603,98.10386247917607,101.7847961348152,103.00666918210639,98.19603677817958,99.70180423754562,96.26371129355175,100.24874417253216,102.18562131312106,99.77119955278523,100.0342894371389,100.95188093946084,100.51339349722053,100.92598795836987,100.38145441221505,103.7379579929357
2000-02-14,103.85040879624047,100.1991951940935,102.11161506855595,97.97388573103576,101.8637942842393,103.30126964370592,98.28773898519468,100.23373135319092,96.28061023311943,100.26802161308406,101.6419652827124,101.09306435279868,100.13801498448403,101.06432787489004,100.37175711049483,100.8381176529987,100.36764770959192,104.41941433880073
2000-02-15,103.65750413698349,100.20941768127241,102.2769777519212,98.23060545589396,101.93790058514836,103.09879307894725,98.53284576840126,100.29717454408981,96.26409319049114,100.27780002495822,101.68726995191315,99.79617209825892,100.1298236189453,100.93806994826264,100.24343433929646,100.89618002052573,100.41818378137263,104.3178134257448
2000-02-16,103.81357672531091,100.20951321853575,102.5096869965805,98.44925013013322,102.27096261170587,103.2743185036727,98.59981837936012,100.09931348595443,96.59309740376912,100.28534337126116,101.6871759588235,98.62941200728862,100.16601802481411,100.85109008880173,99.84914649483227,100.38721190919355,100.4872172944881,104.17897987995406
2000-02-17,104.02979953019236,100.20970429306246,102.4602046639865,98.44330416332423,102.31779945919052,103.11574779613177,98.8163847762985,100.04097638687837,96.84123494013286,100.29875376468856,101.54609233129182,98.28613496782589,100.25964723789058,100.63932155709621,99.41932153815272,100.75539334341173,100.43039740292383,104.95302197356393
2000-02-18,103.71858177978397,100.27046599255573,102.80191732182011,98.86870157818478,102.55812452772845,102.91493730184786,98.46798125415538,99.98059685107317,96.66050221357013,100.30611085552724,101.45661090996589,98.49889800051623,100.14573010784027,100.44097221542012,98.68328342434384,100.73393551193435,100.40287250218162,105.0831108090029
2000-02-21,103.67062059389727,100.20043717851712,102.24101215874184,98.65454245785405,102.75088417559863,102.35356955599222,98.73611493991923,99.87247535672434,97.00105880926444,100.30983596481262,101.18910657688447,98.18273182846382,100.19259233859674,100.44204966863416,98.5769793249792,100.78656060089696,100.29091430462896,105.1170979822257
2000-02-22,103.27407962881752,100.24075390365257,102.3485137119812,98.75604115443554,103.20978119906492,102.48391506960743,99.58924546353803,99.84898733433923,97.01643016107458,100.32035939854384,101.01202359602522,98.26299526972639,100.20506988377787,100.27053870701694,98.52853824694503,100.73607158565608,98.29239409993575,103.74904664626837
2000-02-23,103.4555901941898,100.20072379030718,102.4357006334687,98.61365089664137,103.48872064630686,102.67404311202364,99.487002772958,100.13735387003466,96.68351150416792,100.32259446411508,100.9242340503126,98.54204628245093,100.20506988377787,100.4692798498618,98.72179049694606,100.89550036070519,100.14107617936676,104.38668928872148
2000-02-24,103.87240204722718,100.21094627748606,102.82570994500031,98.55898972808154,103.52379624097871,102.34602323678293,99.19584218463685,100.42737988557249,96.62870929336653,100.33321102557846,100.21937987119188,97.24805603625371,100.18221025901859,100.05269725719592,98.4362646500977,101.15173211305266,100.32445751164276,104.78218459091886
2000-02-25,104.08557759444182,100.24151820175942,102.7312508596172,98.55815520642415,103.77432133407996,102.43589303827551,98.44252193231388,100.56103183903555,97.26800476989277,100.33637736847105,100.83794839403409,99.7112501699202,100.25231310828033,99.94416833345414,99.41604434048446,101.402817869616,100.3438399980175,105.67080943563263
2000-02-28,103.95189572549242,100.20148808841401,102.56051309859001,98.67206741265949,104.76268289788943,102.80017444737912,97.97517310717238,100.78250857185165,96.0672253182395,100.34606265261307,101.016629257417,98.18937590019534,100.21659494459398,99.8313295968562,99.128163007812,101.51447626870642,100.3789762861032,105.54549863780854
2000-02-29,104.61103080777501,100.24161373902277,103.11272328309744,98.6324276339329,104.68274801151563,103.47620704355793,97.99868649358652,100.65294149184685,96.59500688846605,100.35407163757665,101.32013294382595,98.53242383373629,100.27355350961913,99.92683113173726,98.65952374124885,101.1139624458821,100.5562508076036,106.09677599658144
2000-03-01,104.85958104181765,100.21151950106619,103.3478038855488,98.48868127844547,104.45824338923919,104.39009570104815,98.2273339063032,100.99824095136702,96.43518301933447,100.36086996202252,101.59666061351169,99.54873770273964,100.26183795193,99.9060656697939,98.8909758265707,100.78005528547169,100.50934342048666,106.42501816555811
2000-03-02,105.28566715731932,100.20148808841401,103.45427785041159,98.1256643574757,104.53495173723071,104.53033963336648,98.1653882951984,101.02760097934839,96.12011804434395,100.36608511502206,102.3452215793095,98.09574794682909,100.28545956418125,99.93633231007928,98.93777830577073,100.96123317477841,100.35189390788098,107.22529439022324
2000-03-03,106.02138114966407,100.19155221302518,103.9019902015496,98.09656041467382,104.56024363487242,104.4404698318739,97.93382197934065,101.02006949390972,94.55815956226972,100.37018273523599,101.91858694548776,98.23932099114275,100.34413260106336,100.0604353302786,98.93204320985126,101.1511495474922,100.57828842909815,107.7369951732805
2000-03-06,106.04854148973803,100.20167916294072,103.75575647104019,97.82513224560391,104.36561051310287,104.34638585212154,97.89028167415312,101.20810132528612,94.15439902310762,100.38284810680634,102.01211006966768,98.64781684967139,100.36775421331458,100.07630327761268,98.74616465460385,101.43631538934312,100.78193729278884,108.36381961736032
2000-03-07,106.14327145633744,100.20167916294072,104.35270627255755,97.988907120869,103.9305482409121,104.59306228653472,97.88071415830186,101.31673342881724,93.85613751344994,100.39132273043059,102.06023453155724,98.59390058941315,100.3797555163132,99.51994561799779,98.82645599747656,101.39582708289035,100.61253967214392,108.29241950809651
