WEO Country Code	ISO	WEO Subject Code	Country	Subject Descriptor	Subject Notes	Units	Scale	Country/Series-specific Notes	1980	1981	1982	1983	1984	1985	1986	1987	1988	1989	1990	1991	1992	1993	1994	1995	1996	1997	1998	1999	2000	2001	2002	2003	2004	2005	2006	2007	2008	2009	2010	2011	2012	2013	Estimates Start After 
524	LKA	NGDP_RPCH	Sri Lanka	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	5.847	5.345	5.233	3.314	6.725	4.957	4.281	1.454	2.698	2.25	6.174	4.611	4.279	6.946	5.628	5.452	3.756	6.298	4.736	4.329	6.024	-1.545	3.964	5.94	5.445	6.242	7.667	6.785	6.1	5.092	5.393	5.515	5.2	5	2007
524	LKA	NGDP	Sri Lanka	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: CEIC. Central Bank of Sri Lanka. Latest actual data: 2007 Primary domestic currency:  Sri Lanka rupees Data last updated: 10/2008	72.587	87.915	102.635	125.764	159.009	167.934	185.618	203.457	229.581	260.514	332.799	385.091	439.842	516.666	598.908	690.632	794.423	920.749	"1,052.83"	"1,143.82"	"1,300.69"	"1,455.58"	"1,636.04"	"1,822.47"	"2,090.84"	"2,452.78"	"2,938.66"	"3,578.39"	"4,641.55"	"5,853.81"	"7,218.17"	"8,852.25"	"10,754.80"	"12,959.02"	2007
524	LKA	NGDPD	Sri Lanka	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	4.39	4.568	4.932	5.324	6.24	6.173	6.615	6.889	7.2	7.227	8.307	9.308	10.035	10.692	12.12	13.475	14.373	15.607	16.336	16.193	16.891	16.285	17.102	18.882	20.662	24.406	28.28	32.347	42.158	49.3	52.999	57.201	61.548	66.111	2007
524	LKA	NGDP_D	Sri Lanka	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	11.411	13.12	14.555	17.262	20.45	20.578	21.811	23.565	25.892	28.734	34.573	38.242	41.886	46.007	50.488	55.21	61.209	66.739	72.862	75.874	81.377	92.497	100	105.149	114.404	126.323	140.569	160.294	195.964	235.17	275.145	319.796	369.323	423.826	2007
524	LKA	NGDPRPC	Sri Lanka	"Gross domestic product per capita, constant prices"	GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons)."	"43,559.70"	"45,276.67"	"47,053.76"	"48,052.65"	"50,738.60"	"52,735.08"	"54,453.66"	"54,700.04"	"55,618.07"	"56,301.11"	"59,175.44"	"61,223.06"	"63,140.58"	"66,648.61"	"69,378.44"	"72,390.67"	"74,207.81"	"77,936.52"	"80,566.91"	"82,794.70"	"86,551.17"	"84,008.66"	"86,075.50"	"90,122.90"	"93,993.72"	"98,968.03"	"105,726.58"	"112,020.71"	"117,928.81"	"122,968.63"	"128,590.48"	"134,762.24"	"140,808.21"	"146,845.69"	2006
524	LKA	NGDPPC	Sri Lanka	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"4,970.70"	"5,940.13"	"6,848.55"	"8,295.07"	"10,376.29"	"10,851.92"	"11,877.10"	"12,890.11"	"14,400.71"	"16,177.64"	"20,458.57"	"23,412.65"	"26,447.09"	"30,662.69"	"35,027.93"	"39,967.10"	"45,421.56"	"52,013.86"	"58,702.78"	"62,819.86"	"70,433.16"	"77,705.31"	"86,075.50"	"94,763.45"	"107,532.42"	"125,019.63"	"148,618.47"	"179,562.65"	"231,098.07"	"289,185.89"	"353,810.23"	"430,964.44"	"520,037.43"	"622,370.43"	2006
524	LKA	NGDPDPC	Sri Lanka	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	300.635	308.642	329.067	351.126	407.206	398.885	423.281	436.429	451.622	448.793	510.661	565.913	603.407	634.547	708.85	779.822	821.791	881.671	910.825	889.353	914.656	869.352	899.787	981.792	"1,062.63"	"1,244.00"	"1,430.20"	"1,623.15"	"2,098.98"	"2,435.48"	"2,597.85"	"2,784.78"	"2,976.08"	"3,175.03"	2006
524	LKA	NGAP_NPGDP	Sri Lanka	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																					
524	LKA	PPPGDP	Sri Lanka	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	10.976	12.649	14.123	15.168	16.796	18.165	19.36	20.178	21.43	22.741	25.077	27.151	28.964	31.691	34.186	36.787	38.893	42.03	44.509	47.108	51.034	51.451	54.424	58.884	63.443	69.739	77.505	84.992	92.166	98.409	105.269	113.165	121.347	129.866	2007
524	LKA	PPPPC	Sri Lanka	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	751.643	854.657	942.391	"1,000.46"	"1,096.03"	"1,173.82"	"1,238.79"	"1,278.39"	"1,344.19"	"1,412.17"	"1,541.57"	"1,650.70"	"1,741.56"	"1,880.77"	"1,999.41"	"2,128.90"	"2,223.72"	"2,374.32"	"2,481.67"	"2,587.20"	"2,763.51"	"2,746.68"	"2,863.39"	"3,061.81"	"3,262.88"	"3,554.62"	"3,919.70"	"4,264.86"	"4,588.86"	"4,861.53"	"5,159.92"	"5,509.36"	"5,867.59"	"6,236.94"	2006
524	LKA	PPPSH	Sri Lanka	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.085	0.088	0.092	0.094	0.094	0.096	0.096	0.094	0.093	0.092	0.095	0.098	0.101	0.106	0.108	0.111	0.111	0.113	0.116	0.117	0.118	0.114	0.116	0.118	0.119	0.121	0.124	0.126	0.129	0.131	0.134	0.136	0.138	0.141	2007
524	LKA	PPPEX	Sri Lanka	Implied PPP conversion rate	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	National currency per current international dollar		"See notes for:  Gross domestic product, current prices (National currency)."	6.613	6.95	7.267	8.291	9.467	9.245	9.588	10.083	10.713	11.456	13.271	14.183	15.186	16.303	17.519	18.774	20.426	21.907	23.655	24.281	25.487	28.291	30.061	30.95	32.956	35.171	37.916	42.103	50.361	59.485	68.569	78.224	88.629	99.788	2007
524	LKA	NID_NGDP	Sri Lanka	Investment	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
524	LKA	NGSD_NGDP	Sri Lanka	Gross national savings	"Data are based on individual countries' national accounts statistics. For many countries, the estimates of national saving are built up from national accounts data on gross domestic investment and from balance of payments-based data on net foreign investment"	Percent of GDP																																					
524	LKA	PCPI	Sri Lanka	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data. The index is based on 2000=100."	"Index, 2000=100"		Definition: Consumer price index annual average Source: CEIC Latest actual data: 2007 Primary domestic currency:  Sri Lanka rupees Data last updated: 10/2008	12.53	14.781	16.381	18.669	21.775	22.098	23.86	25.702	29.298	32.687	39.713	44.551	49.623	55.453	60.138	64.753	75.073	82.254	89.962	94.183	100	114.158	125.062	136.278	148.559	164.876	181.397	210.134	259.88	311.747	365.67	425.758	492.222	565.219	2007
524	LKA	PCPIPCH	Sri Lanka	"Inflation, average consumer prices"	"Data for inflation are averages for the year, not end-of-period data."	Annual percent change		"See notes for:  Inflation, average consumer prices (Index, 2000=100)."	26.145	17.969	10.826	13.964	16.638	1.481	7.976	7.717	13.992	11.568	21.495	12.184	11.385	11.747	8.448	7.675	15.937	9.565	9.371	4.692	6.176	14.158	9.551	8.969	9.011	10.983	10.02	15.842	23.674	19.958	17.297	16.432	15.611	14.83	2007
524	LKA	PCPIE	Sri Lanka	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data. The index is based on 2000=100."	"Index, 2000=100"		"Definition: Consumer price index, end of period Source: CEIC Frequency of source data: Monthly Latest actual data: 2007 Primary domestic currency:  Sri Lanka rupees Data last updated: 10/2008"	12.703	15.024	15.834	19.228	21.051	21.363	23.301	25.67	29.528	33.988	40.657	44.322	50.446	55.652	57.995	64.671	75.537	83.65	86.766	90.223	100	110.817	123.327	132.303	149.433	160.61	182.236	216.375	264.357	311.256	363.713	421.947	486.127	556.371	2007
524	LKA	PCPIEPCH	Sri Lanka	"Inflation, end of period consumer prices"	"Data for inflation are end of the period, not annual average data."	Annual percent change		"See notes for:  Inflation, end of period consumer prices (Index, 2000=100)."	24.672	18.27	5.388	21.435	9.482	1.482	9.074	10.167	15.03	15.103	19.622	9.015	13.815	10.32	4.21	11.512	16.801	10.741	3.724	3.984	10.837	10.817	11.289	7.278	12.948	7.48	13.464	18.733	22.176	17.741	16.854	16.011	15.21	14.45	2007
524	LKA	FLIBOR6	Sri Lanka	Six-month London interbank offered rate (LIBOR)		Percent																																					
524	LKA	LUR	Sri Lanka	Unemployment rate		Percent of total labor force																																					
524	LKA	LE	Sri Lanka	Employment		Persons	Millions																																				
524	LKA	LP	Sri Lanka	Population		Persons	Millions	Definition: Population Source: CEIC Latest actual data: 2006 Primary domestic currency:  Sri Lanka rupees Data last updated: 10/2008	14.603	14.8	14.986	15.161	15.324	15.475	15.628	15.784	15.942	16.103	16.267	16.448	16.631	16.85	17.098	17.28	17.49	17.702	17.935	18.208	18.467	18.732	19.007	19.232	19.444	19.619	19.773	19.928	20.085	20.242	20.401	20.541	20.681	20.822	2006
524	LKA	GGB	Sri Lanka	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	National currency	Billions																																				
524	LKA	GGB_NGDP	Sri Lanka	General government balance	Data are on a national income accounts basis. Please refer to Box A1 in the World Economic Outlook for a summary of the policy assumptions underlying the projections.	Percent of GDP																																					
524	LKA	GGSB	Sri Lanka	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	National currency	Billions																																				
524	LKA	GGSB_NPGDP	Sri Lanka	General government structural balance	"Data are on a national income accounts basis. The structural budget position is defined as the actual budget deficit (or surplus) less the effects of cyclical deviations of output from potential output. Because of the margin of uncertainty that attaches to estimates of cyclical gaps and to tax and expenditure elasticities with respect to national income, indicators of structural budget positions should be interpreted as broad orders of magnitude. Moreover, it is important to note that changes in structural budget balances are not necessarily attributable to policy changes but may reflect the built-in momentum of existing expenditure programs. In the period beyond that for which specific consolidation programs exist, it is assumed that the structural deficit remains unchanged."	Percent of potential GDP																																					
524	LKA	GGND	Sri Lanka	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
524	LKA	GGND_NGDP	Sri Lanka	General government net debt	"Net debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents) minus all government assets (domestic as well as foreign). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
524	LKA	GGD	Sri Lanka	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	National currency	Billions																																				
524	LKA	GGD_NGDP	Sri Lanka	General government gross debt	"Gross debt comprises the stock (at year-end) of all government gross liabilities (both to residents and nonresidents). To avoid double counting, the data are based on a consolidated account (eliminating liabilities and assets between components of the government, such as budgetary units and social security funds). General government should reflect a consolidated account of central government plus state, provincial, or local governments. Debt data are not always comparable across countries."	Percent of GDP																																					
524	LKA	BCA	Sri Lanka	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	U.S. dollars	Billions	Definition: Balance on current transactions excluding exceptional financing Source: CEIC Latest actual data: 2007 Primary domestic currency:  Sri Lanka rupees Data last updated: 10/2008	-0.848	-0.672	-0.794	-0.47	-0.054	-0.422	-0.564	-0.496	-0.665	-0.578	-0.377	-0.62	-0.554	-0.494	-0.863	-0.787	-0.677	-0.392	-0.225	-0.561	-1.066	-0.179	-0.236	-0.074	-0.646	-0.65	-1.499	-1.37	-3.172	-3.51	-4.231	-4.361	-4.546	-4.629	2007
524	LKA	BCA_NGDPD	Sri Lanka	Current account balance	"Balance of payments data are based upon the methodology of the 5th edition of the International Monetary Fund's Balance of Payments Manual (1993). Data for the world total reflects errors, omissions, and asymmetries in balance of payments statistics on current account, as well as the exclusion of data for international organizations and a limited number of countries. Calculated as the sum of the balance of individual countries."	Percent of GDP		"See notes for:  Gross domestic product, current prices (National currency) Current account balance (U.S. dollars)."	-19.319	-14.712	-16.107	-8.837	-0.865	-6.83	-8.518	-7.206	-9.24	-7.998	-4.537	-6.661	-5.524	-4.621	-7.118	-5.84	-4.709	-2.514	-1.38	-3.462	-6.312	-1.101	-1.379	-0.389	-3.127	-2.663	-5.302	-4.235	-7.523	-7.12	-7.984	-7.623	-7.386	-7.002	2007
361	KNA	NGDP_R	St. Kitts and Nevis	"Gross domestic product, constant prices"	Real GDP is expressed in billions of national currency units; the base year is country-specific.	National currency	Billions	Definition: Gross domestic product at constant market prices Source: National Statistical Office Latest actual data: 2007 Base Year: 1990 Use of chain weighted prices indices: No Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008	0.246	0.258	0.274	0.271	0.296	0.312	0.332	0.356	0.391	0.417	0.43	0.432	0.446	0.475	0.5	0.518	0.552	0.591	0.596	0.618	0.645	0.658	0.665	0.668	0.719	0.753	0.801	0.826	0.855	0.878	0.897	0.916	0.934	0.953	2007
361	KNA	NGDP_RPCH	St. Kitts and Nevis	"Gross domestic product, constant prices"	Annual percentages of constant price GDP are year-on-year changes;  the base year is country-specific.	Annual percent change		"See notes for:  Gross domestic product, constant prices (National currency)."	1.278	5.09	6.238	-1.021	8.99	5.544	6.182	7.36	9.806	6.73	3.053	0.391	3.31	6.656	5.105	3.668	6.543	7.043	0.91	3.615	4.343	2.049	1.023	0.486	7.639	4.772	6.374	3.114	3.481	2.664	2.269	2.031	2.018	2.028	2007
361	KNA	NGDP	St. Kitts and Nevis	"Gross domestic product, current prices"	GDP is expressed in billions of national currency units.	National currency	Billions	Definition: Gross domestic product at market prices Source: National Statistical Office Latest actual data: 2007 Notes: Data prior to 1990 cannot be confirmed by national sources at this time. Primary domestic currency:  Eastern Caribbean dollars Data last updated: 06/2008	0.13	0.153	0.162	0.161	0.189	0.211	0.254	0.292	0.342	0.386	0.43	0.444	0.491	0.536	0.599	0.623	0.663	0.744	0.775	0.823	0.889	0.924	0.948	0.977	1.078	1.182	1.337	1.424	1.51	1.582	1.642	1.701	1.761	1.824	2007
361	KNA	NGDPD	St. Kitts and Nevis	"Gross domestic product, current prices"	Values are based upon GDP in national currency and the exchange rate projections provided by country economists for the group of other emerging market and developing countries. Exchanges rates for advanced economies are established in the WEO assumptions for each WEO exercise.	U.S. dollars	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	0.048	0.057	0.06	0.06	0.07	0.078	0.094	0.108	0.127	0.143	0.159	0.165	0.182	0.198	0.222	0.231	0.246	0.276	0.287	0.305	0.329	0.342	0.351	0.362	0.399	0.438	0.495	0.527	0.559	0.586	0.608	0.63	0.652	0.675	2007
361	KNA	NGDP_D	St. Kitts and Nevis	"Gross domestic product, deflator"	The GDP deflator is derived by dividing current price GDP by constant price GDP and is considered to be an alternate measure of inflation.   Please note:   Data are expressed in the base year of each country's national accounts.	Index		"See notes for:  Gross domestic product, constant prices (National currency) Gross domestic product, current prices (National currency)."	52.805	59.182	58.997	59.388	63.918	67.463	76.676	82.031	87.508	92.659	100	102.948	110.116	112.628	119.799	120.193	120.201	125.949	130.052	133.25	137.891	140.537	142.592	146.374	149.957	157	166.839	172.372	176.684	180.237	182.954	185.706	188.499	191.333	2007
361	KNA	NGDPRPC	St. Kitts and Nevis	"Gross domestic product per capita, constant prices"	GDP is expressed in constant national currency per person. Data are derived by dividing constant price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, constant prices (National currency) Population (Persons)."	"5,531.53"	"5,767.60"	"6,080.77"	"6,072.13"	"6,773.84"	"7,303.27"	"7,781.25"	"8,382.54"	"9,235.99"	"9,891.24"	"10,228.08"	"10,323.38"	"10,720.24"	"11,490.44"	"12,134.24"	"12,636.20"	"13,505.86"	"14,503.20"	"14,857.66"	"14,618.78"	"14,555.79"	"14,266.16"	"14,129.53"	"13,919.74"	"14,689.31"	"15,088.46"	"15,735.49"	"15,907.33"	"16,138.26"	"16,243.29"	"16,286.09"	"16,290.96"	"16,293.80"	"16,298.33"	2003
361	KNA	NGDPPC	St. Kitts and Nevis	"Gross domestic product per capita, current prices"	GDP is expressed in current national currency per person. Data are derived by dividing current price GDP by total population.	National currency	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"2,920.95"	"3,413.41"	"3,587.48"	"3,606.14"	"4,329.72"	"4,927.01"	"5,966.33"	"6,876.32"	"8,082.20"	"9,165.11"	"10,228.08"	"10,627.75"	"11,804.70"	"12,941.43"	"14,536.75"	"15,187.81"	"16,234.16"	"18,266.57"	"19,322.64"	"19,479.46"	"20,071.13"	"20,049.30"	"20,147.62"	"20,374.92"	"22,027.71"	"23,688.83"	"26,252.92"	"27,419.84"	"28,513.72"	"29,276.47"	"29,796.12"	"30,253.37"	"30,713.60"	"31,184.05"	2003
361	KNA	NGDPDPC	St. Kitts and Nevis	"Gross domestic product per capita, current prices"	GDP is expressed in current U.S. dollars per person. Data are derived by first converting GDP in national currency to U.S. dollars and then dividing it by total population.	U.S. dollars	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"1,081.83"	"1,264.23"	"1,328.70"	"1,335.61"	"1,603.60"	"1,824.82"	"2,209.75"	"2,546.78"	"2,993.41"	"3,394.49"	"3,788.18"	"3,936.20"	"4,372.11"	"4,793.12"	"5,383.98"	"5,625.11"	"6,012.65"	"6,765.40"	"7,156.53"	"7,214.61"	"7,433.75"	"7,425.67"	"7,462.08"	"7,546.27"	"8,158.41"	"8,773.64"	"9,723.30"	"10,155.50"	"10,560.64"	"10,843.14"	"11,035.60"	"11,204.95"	"11,375.41"	"11,549.65"	2003
361	KNA	NGAP_NPGDP	St. Kitts and Nevis	Output gap in percent of potential GDP	"Output gaps for advanced economies are calculated as actual GDP less potential GDP as a percent of potential GDP. Estimates of output gaps are subject to a significant margin of uncertainty. For a discussion of approaches to calculating potential output, see Paula R. De Masi, ""IMF Estimates of Potential Output: Theory and Practice,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1997), pp. 40-46."	Percent of potential GDP																																					
361	KNA	PPPGDP	St. Kitts and Nevis	Gross domestic product based on purchasing-power-parity (PPP) valuation of country GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Billions	"See notes for:  Gross domestic product, current prices (National currency)."	0.099	0.114	0.128	0.132	0.149	0.163	0.176	0.195	0.221	0.245	0.262	0.272	0.288	0.314	0.337	0.356	0.387	0.421	0.43	0.452	0.482	0.503	0.517	0.531	0.59	0.62	0.68	0.72	0.762	0.795	0.825	0.858	0.892	0.927	2007
361	KNA	PPPPC	St. Kitts and Nevis	Gross domestic product based on purchasing-power-parity (PPP) per capita GDP	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Current international dollar	Units	"See notes for:  Gross domestic product, current prices (National currency) Population (Persons)."	"2,233.17"	"2,547.20"	"2,849.35"	"2,957.84"	"3,423.50"	"3,803.37"	"4,141.63"	"4,583.53"	"5,222.51"	"5,804.58"	"6,233.98"	"6,512.16"	"6,918.05"	"7,586.31"	"8,181.64"	"8,694.41"	"9,468.96"	"10,337.41"	"10,707.50"	"10,687.80"	"10,873.62"	"10,912.92"	"10,997.11"	"11,064.33"	"12,054.09"	"12,414.07"	"13,363.48"	"13,873.13"	"14,385.08"	"14,710.36"	"14,969.98"	"15,256.35"	"15,553.37"	"15,857.11"	2003
361	KNA	PPPSH	St. Kitts and Nevis	Gross domestic product based on purchasing-power-parity (PPP) share of world total	"These data form the basis for the country weights used to generate the World Economic Outlook country group composites for the domestic economy.   Please note:   The IMF is not a primary source for purchasing power parity (PPP) data. WEO weights have been created from primary sources and are used solely for purposes of generating country group composites. For primary source information, please refer to one of the following sources: the Organization for Economic Cooperation and Development, the World Bank, or the Penn World Tables.  For further information see Box A2 in the April 2004 World Economic Outlook, Box 1.2 in the September 2003 World Economic Outlook for a discussion on the measurement of global growth and Box A.1 in the May 2000 World Economic Outlook for a summary of the revised PPP-based weights, and Annex IV of the May 1993 World Economic Outlook. See also Anne Marie Gulde and Marianne Schulze-Ghattas, ""Purchasing Power Parity Based Weights for the World Economic Outlook,"" in Staff Studies for the World Economic Outlook (Washington: IMF, December 1993), pp. 106-23."	Percent		"See notes for:  Gross domestic product, current prices (National currency)."	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	0.001	2007
