,Return_Incl_Costs_BRLUSD Curncy,Return_Incl_Costs_PENUSD Curncy,Return_Incl_Costs_MXNUSD Curncy,Return_Incl_Costs_COPUSD Curncy,Return_Incl_Costs_CLPUSD Curncy,Return_Incl_Costs_CNYUSD Curncy,Return_Incl_Costs_KRWUSD Curncy,Return_Incl_Costs_IDRUSD Curncy,Return_Incl_Costs_INRUSD Curncy,Return_Incl_Costs_PHPUSD Curncy,Return_Incl_Costs_THBUSD Curncy,Return_Incl_Costs_TRYUSD Curncy,Return_Incl_Costs_RUBUSD Curncy,Return_Incl_Costs_ZARUSD Curncy,Return_Incl_Costs_CZKEUR Curncy,Return_Incl_Costs_HUFEUR Curncy,Return_Incl_Costs_PLNEUR Curncy
2017-09-06,660.0792070770309,135.50384890311065,163.97820113315439,159.22246336172236,86.9001748697727,114.99782786180691,157.06781998000227,230.23947651537244,135.47736537499594,105.72123310862088,144.85184793589298,390.59787989362934,109.10411767967479,264.02204843690413,90.32724163267318,119.96381262492746,176.595880023627
2017-09-13,653.3228783833314,135.432890800797,164.12238480015048,159.4476630395399,85.6910481139319,114.7168149750467,157.06781998000227,232.7927803685493,135.47736537499594,105.72123310862088,144.85184793589298,388.0338672896026,108.12059090162543,256.4976304155821,90.32724163267318,119.96381262492746,176.595880023627
2017-09-20,654.0308871644495,135.08582465042008,165.56267774776424,160.5643412143362,86.66603286112692,114.22851199094409,157.06781998000227,231.5702515409611,135.47736537499594,105.72123310862088,144.85184793589298,387.0709369047391,107.97145427618597,255.32752147622156,90.32724163267318,119.96381262492746,176.595880023627
2017-09-27,642.7656862226823,134.16541400418868,161.48735367255406,158.50783593092373,84.29376515413166,113.1248800654331,157.06781998000227,231.45446641519064,135.47736537499594,105.72123310862088,144.85184793589298,377.3099681730886,107.94804089773116,249.65722083321137,90.32724163267318,120.99989014206541,176.595880023627
2017-10-04,655.7113978029937,134.74724015154746,160.71641873360613,158.45564273089113,84.2516182715546,113.0232239409363,157.06781998000227,231.45446641519064,135.47736537499594,105.72123310862088,144.85184793589298,377.67804018548026,109.03857670829615,248.9499106631124,90.32724163267318,121.22851964945852,176.595880023627
2017-10-11,647.6977473928431,134.78790664134718,156.52871167170068,159.04840835982844,84.2516182715546,114.1558499610861,157.06781998000227,231.45446641519064,135.47736537499594,105.01787802126057,144.85184793589298,369.1441074732174,108.90254827713221,248.82543570778085,90.32724163267318,120.19660223454751,176.595880023627
2017-10-18,649.188704660033,134.7205126880265,156.45044731586484,159.30681130105907,84.2516182715546,113.58471933467679,156.28647063880447,231.45446641519064,135.47736537499594,105.00126332448069,144.85184793589298,368.82336343881025,109.7956367588265,248.82543570778085,90.32724163267318,119.77705751630344,176.595880023627
2017-10-25,636.9573692867502,134.81216933048537,156.45044731586484,155.43985439152766,84.2516182715546,113.45230118294148,156.00372899346274,231.45446641519064,135.47736537499594,104.94876269281845,144.85184793589298,368.63895175709087,109.28227370376256,248.82543570778085,90.32724163267318,120.61144035009741,176.595880023627
2017-11-01,636.6388906021069,134.21093829856363,156.45044731586484,152.58495625137164,84.2516182715546,114.156380340866,154.1385387156281,231.45446641519064,135.47736537499594,104.94876269281845,144.85184793589298,368.63895175709087,108.43700127665956,248.82543570778085,90.32724163267318,120.84598756405423,176.595880023627
2017-11-08,636.6388906021069,134.44420813075382,156.45044731586484,152.50866377324596,84.2516182715546,113.77636322850951,154.0614694462703,231.45446641519064,135.47736537499594,104.94876269281845,144.85184793589298,368.63895175709087,106.83483368197315,248.82543570778085,90.32724163267318,121.22942599296609,176.595880023627
2017-11-15,636.6388906021069,134.08465575664397,156.45044731586484,152.50866377324596,84.2516182715546,113.92124530507408,154.0614694462703,231.45446641519064,135.47736537499594,104.94876269281845,144.85184793589298,368.63895175709087,105.23596374622387,248.82543570778085,90.32724163267318,121.29163352715541,176.595880023627
2017-11-22,636.6388906021069,134.981622182515,156.45044731586484,152.50866377324596,84.2516182715546,114.22895397409351,154.0614694462703,231.45446641519064,135.47736537499594,104.94876269281845,144.85184793589298,368.63895175709087,108.43700127665956,248.82543570778085,90.32724163267318,121.6695100639803,176.595880023627
2017-11-29,636.6388906021069,135.12900186728805,156.45044731586484,152.50866377324596,84.2516182715546,114.18705397147501,154.0614694462703,231.45446641519064,135.47736537499594,105.67843753127642,144.85184793589298,368.63895175709087,108.38278277602123,248.82543570778085,90.32724163267318,121.22157146610722,176.595880023627
2017-12-06,636.6388906021069,135.1950712114555,156.45044731586484,152.50866377324596,84.2516182715546,114.29869891516054,154.0614694462703,231.45446641519064,135.47736537499594,104.83106695432562,144.85184793589298,368.63895175709087,108.38278277602123,248.82543570778085,90.32724163267318,122.14585443750637,176.595880023627
2017-12-13,636.6388906021069,135.29094683929853,156.45044731586484,152.50866377324596,84.2516182715546,114.29401389377087,154.0614694462703,231.45446641519064,135.47736537499594,105.341555594221,144.85184793589298,368.63895175709087,108.38278277602123,248.82543570778085,90.32724163267318,122.073270632193,176.595880023627
2017-12-20,636.6388906021069,133.91850637182404,156.45044731586484,152.50866377324596,80.79360755762988,115.0745561366432,154.0614694462703,231.45446641519064,135.47736537499594,105.77604772564379,144.85184793589298,368.63895175709087,108.30769311023113,266.9802644503247,90.32724163267318,121.40442257383627,176.595880023627
2017-12-27,636.6388906021069,135.09882018961227,156.45044731586484,152.50866377324596,80.32357642205537,115.51963316867705,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,368.63895175709087,108.25353926367602,273.5714878823529,90.32724163267318,120.73087723791554,176.595880023627
2018-01-03,636.6388906021069,135.03127077951746,156.45044731586484,152.50866377324596,79.0060263316015,116.52266972925104,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,368.63895175709087,109.25651898876728,272.8332476519862,90.32724163267318,119.85750703576579,176.595880023627
2018-01-10,636.6388906021069,135.03127077951746,156.45044731586484,153.1680080231864,78.9665233184357,116.49005137278237,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,365.4519526090445,109.78652585850543,270.99417375787004,90.32724163267318,120.16750417485403,176.595880023627
2018-01-17,636.6388906021069,135.03127077951746,156.45044731586484,155.55556969819298,78.9665233184357,117.88114913904293,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,366.06444529395424,110.38210724877129,275.74541681219847,90.32724163267318,120.10742042276661,176.595880023627
2018-01-24,653.2509974112301,135.03127077951746,156.45044731586484,157.58764703612152,78.9665233184357,119.36435619376002,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,372.80566431417225,111.64740477049179,283.9942361249353,90.32724163267318,120.10742042276661,176.595880023627
2018-01-31,644.5786625036195,135.03127077951746,155.66132819867732,156.89108245975765,78.9665233184357,120.72716703842164,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,372.0023443729565,111.67373148686185,284.7150718704998,90.32724163267318,120.10742042276661,176.595880023627
2018-02-07,628.5006081189047,135.03127077951746,155.25202565391808,155.9308459253636,78.9665233184357,121.00694237236208,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,369.21763114429865,109.04372482424543,282.34552378334485,90.32724163267318,120.10742042276661,176.595880023627
2018-02-14,638.1271266508292,135.03127077951746,156.42178918887953,154.66185590550327,78.9665233184357,119.87051529712245,154.0614694462703,231.45446641519064,135.47736537499594,105.72315970178097,144.85184793589298,371.2355460236629,110.90339238425166,289.73934778016564,90.32724163267318,120.10742042276661,176.595880023627
2018-02-21,630.5223676060734,135.03127077951746,155.79307494858614,154.08085397629895,78.9665233184357,119.92814989988013,154.0614694462703,231.45446641519064,134.09072896300043,105.72315970178097,144.85184793589298,372.01886050688387,110.9221279615457,292.1342774076573,90.32724163267318,120.10742042276661,176.595880023627
2018-02-28,634.6095546552533,135.03127077951746,154.83763674712523,155.1234467644728,78.9665233184357,120.17946151896165,154.0614694462703,231.45446641519064,133.37092728285216,105.72315970178097,144.85184793589298,371.4143544970656,111.81990129247255,288.3127239165221,90.32724163267318,120.10742042276661,176.595880023627
2018-03-07,635.8667609425611,135.03127077951746,155.06841795779155,155.04588504109057,78.9665233184357,120.34661954628523,152.00996500902897,231.45446641519064,134.0770171357287,105.72315970178097,144.85184793589298,372.02149688506984,111.00272324662777,286.588592140788,90.32724163267318,119.4831442446038,176.595880023627
2018-03-14,632.9972135272401,135.03127077951746,157.2136659445784,155.04588504109057,78.9665233184357,120.54851744919809,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,365.71396207635985,110.43338781593265,289.0081781217499,90.32724163267318,119.02926890034479,176.595880023627
2018-03-21,631.0854686374635,135.03127077951746,157.45721292662108,155.04588504109057,78.9665233184357,120.50582187690922,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,361.8205742801813,111.02654650223828,286.44264828385127,90.32724163267318,119.0708986288045,176.595880023627
2018-03-28,622.239908990977,135.03127077951746,160.2562080335098,155.04588504109057,78.9665233184357,121.03036747931037,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.51241914719253,109.46608288134145,290.048277385407,90.32724163267318,119.4502143584646,176.595880023627
2018-04-04,621.9287890364816,135.03127077951746,160.936484022253,155.04588504109057,78.9665233184357,120.96910861472281,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,110.11351013636006,287.65207868089846,90.32724163267318,119.05516579215053,176.595880023627
2018-04-11,621.9287890364816,135.03127077951746,160.79346748980075,155.04588504109057,78.9665233184357,121.67133144341814,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.12899325599898,285.6773948426968,90.32724163267318,119.08296723087639,176.595880023627
2018-04-18,621.9287890364816,135.03127077951746,162.5010888765871,155.04588504109057,78.9665233184357,121.60971899231066,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,286.7831235177967,90.32724163267318,118.6515603891536,176.595880023627
2018-04-25,621.9287890364816,135.03127077951746,154.37796924498207,155.04588504109057,78.9665233184357,121.54891413281452,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.23158922782613,90.32724163267318,119.71458136668741,176.595880023627
2018-05-02,621.9287890364816,135.03127077951746,154.47670450797264,155.04588504109057,78.9665233184357,121.54891413281452,151.93396002652446,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,120.24696222718379,176.595880023627
2018-05-09,621.9287890364816,135.03127077951746,150.47852475240302,155.04588504109057,78.9665233184357,121.54891413281452,152.5801304101044,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,120.58878500770254,176.595880023627
2018-05-16,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,78.55228813230276,121.54891413281452,152.16472434194054,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,120.77259631452313,176.595880023627
2018-05-23,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,77.79385834090625,121.54891413281452,152.58852291325806,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,122.06667936300585,176.595880023627
2018-05-30,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,78.2667608728157,121.54891413281452,152.67624577234733,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,121.97492648146424,176.595880023627
2018-06-06,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,78.2276274923793,121.54891413281452,151.29415042871264,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,121.43190685350781,176.595880023627
2018-06-13,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,78.2276274923793,121.54891413281452,152.23050893314877,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,122.4070622911156,176.595880023627
2018-06-20,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,78.2276274923793,121.54891413281452,156.22509980507226,231.45446641519064,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,123.65112506596876,176.595880023627
2018-06-27,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,79.03233047043761,121.54891413281452,158.01771378498538,227.49246991632756,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,125.19838938658718,176.595880023627
2018-07-04,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,79.87748671360391,121.54891413281452,157.61891506597496,224.95423285430914,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,124.32652616677332,176.595880023627
2018-07-11,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,79.95170416833228,121.54891413281452,158.42770500547343,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,124.12146112221845,176.595880023627
2018-07-18,621.9287890364816,135.03127077951746,150.40328549002683,155.04588504109057,79.93709879105158,121.54891413281452,160.1996054426674,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,123.73736845582664,176.595880023627
2018-07-25,621.9287890364816,135.03127077951746,151.19353400107516,155.04588504109057,79.44490178921085,121.54891413281452,159.38170272446465,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,124.25743023562886,176.595880023627
2018-08-01,621.9287890364816,135.03127077951746,152.727447519926,155.04588504109057,78.47786988785195,121.54891413281452,158.60665836731448,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,101.07842875937098,274.0944734332122,90.32724163267318,122.56806244157151,176.595880023627
2018-08-08,621.9287890364816,135.03127077951746,154.10853956188274,155.04588504109057,78.95866138458955,121.54891413281452,158.5427175535814,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.23353122632096,274.0944734332122,90.32724163267318,121.9838658526647,176.595880023627
2018-08-15,621.9287890364816,135.03127077951746,148.57961239412273,155.04588504109057,81.2809667771612,121.54891413281452,159.7286863935696,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,123.80345692730788,176.595880023627
2018-08-22,621.9287890364816,135.03127077951746,151.46365474705743,155.04588504109057,81.10397148047404,121.54891413281452,158.46280283851584,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,123.45088713625505,176.595880023627
2018-08-29,621.9287890364816,135.03127077951746,150.4184090334387,155.04588504109057,81.49734716126372,121.54891413281452,157.25946059255284,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,124.32459146684229,176.595880023627
2018-09-05,621.9287890364816,135.03127077951746,147.46341724405946,155.04588504109057,84.17522561571216,121.54891413281452,158.83540493193004,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,125.07706172210892,176.595880023627
2018-09-12,621.9287890364816,135.03127077951746,150.29341645196425,155.04588504109057,84.40846960951502,121.54891413281452,159.89963165184128,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,124.11741171305914,176.595880023627
2018-09-19,621.9287890364816,135.03127077951746,152.65801775012542,155.04588504109057,84.07091166624312,121.54891413281452,158.86588876640332,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,123.207073081054,176.595880023627
2018-09-26,621.9287890364816,135.03127077951746,151.77471151326392,155.04588504109057,81.10347278683471,121.54891413281452,158.10972189018565,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,123.38110942055599,176.595880023627
2018-10-03,621.9287890364816,135.03127077951746,152.28531950566904,155.04588504109057,80.84158250261059,121.54891413281452,158.6942012064475,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,122.984789476542,176.595880023627
2018-10-10,621.9287890364816,135.03127077951746,150.32570936815065,155.04588504109057,83.8811141356087,121.54891413281452,160.7966445844868,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,122.92329708180374,176.595880023627
2018-10-17,621.9287890364816,135.03127077951746,152.70066339532423,155.04588504109057,82.07341892157461,121.54891413281452,159.799682557445,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,122.92329708180374,176.595880023627
2018-10-24,621.9287890364816,135.03127077951746,147.60436632529616,155.04588504109057,84.3205148920333,121.54891413281452,160.62955842951018,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,355.33466293761893,97.1849144607078,274.0944734332122,90.32724163267318,122.92329708180374,176.595880023627
2018-10-31,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,85.31847195193153,121.54891413281452,161.765833380395,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,361.6779600237793,97.1849144607078,274.0944734332122,90.57474203909784,122.92329708180374,176.595880023627
2018-11-07,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.79444512918278,121.54891413281452,159.4509044940153,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,378.71778593785,97.1849144607078,274.0944734332122,90.28578644860339,122.92329708180374,176.595880023627
2018-11-14,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,83.59132108764524,121.54891413281452,161.04287304384687,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,372.8920344876491,97.1849144607078,274.0944734332122,90.80717910071533,122.92329708180374,176.595880023627
2018-11-21,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,81.7251533716741,121.54891413281452,160.67029139222365,224.841755737882,134.00997862716085,105.72315970178097,144.85184793589298,387.42012643603084,97.1849144607078,274.0944734332122,90.7189160585189,122.92329708180374,176.595880023627
2018-11-28,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.69996723974631,121.54891413281452,160.05596686555302,226.08235157407984,134.00997862716085,105.72315970178097,144.85184793589298,394.02648881433737,97.1849144607078,274.0944734332122,90.54887169692662,122.92329708180374,176.595880023627
2018-12-05,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.65861725612645,121.54891413281452,158.3146905432542,228.2692063781771,134.3369982447137,105.72315970178097,144.85184793589298,388.8117453575309,97.1849144607078,274.0944734332122,90.34182089895657,122.92329708180374,176.595880023627
2018-12-12,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.65861725612645,121.54891413281452,160.4507791314577,225.4249278738557,131.5406639837953,105.72315970178097,144.85184793589298,388.34628173483725,97.1849144607078,274.0944734332122,90.05262540950179,122.92329708180374,176.595880023627
2018-12-19,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.65861725612645,121.54891413281452,159.7486981895421,228.11538974120887,134.67425412118348,105.72315970178097,144.85184793589298,395.99392262320237,97.1849144607078,274.0944734332122,89.6731714421161,122.92329708180374,176.595880023627
2018-12-26,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,82.65861725612645,121.54891413281452,159.66882384044735,226.08387075074148,135.40363744900614,105.72315970178097,144.85184793589298,395.9846769767025,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-01-02,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,83.13617634342248,121.54891413281452,159.66882384044735,228.23217644705554,135.3184843534107,105.72315970178097,144.85184793589298,389.69922800592536,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-01-09,621.9287890364816,135.03127077951746,147.53056414213353,155.04588504109057,80.7118525134009,121.54891413281452,160.0729472102806,233.82777883372776,134.86455341279594,105.72315970178097,144.85184793589298,385.1875513452928,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-01-16,621.9287890364816,135.03127077951746,149.57309059612805,155.04588504109057,80.02055540055025,121.54891413281452,159.99291073667547,233.99213475878375,133.50575225926312,105.72315970178097,144.85184793589298,396.0937358391743,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-01-23,621.9287890364816,135.03127077951746,149.12473466636692,155.04588504109057,80.19258956648504,121.54891413281452,159.99291073667547,233.2164051760523,133.43037681131955,105.72315970178097,144.85184793589298,402.4683605616721,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-01-30,621.9287890364816,135.03127077951746,148.34195991760208,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,234.37316325517298,133.93399863291103,105.72315970178097,144.85184793589298,405.256867429022,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-02-06,621.9287890364816,135.03127077951746,149.1433083559552,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,238.1409112725474,133.22110596456147,105.72315970178097,144.85184793589298,410.84869408123114,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-02-13,621.9287890364816,135.03127077951746,146.86327245098232,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,236.01406394657653,134.75203749727856,105.72315970178097,144.85184793589298,407.0523123298859,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-02-20,621.9287890364816,135.03127077951746,148.69421317486734,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,236.4951682055361,134.28832890901197,105.72315970178097,144.85184793589298,405.4213007549375,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-02-27,621.9287890364816,135.03127077951746,148.73718215824346,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,236.90809941181533,134.1430505771097,105.72315970178097,144.85184793589298,407.82238520929326,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-03-06,621.9287890364816,135.03127077951746,147.39479415501967,155.04588504109057,80.1524932717018,121.54891413281452,159.99291073667547,235.20586196270747,136.10456344410895,105.72315970178097,144.85184793589298,400.1279195951087,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-03-13,621.9287890364816,135.03127077951746,147.92289682166964,155.04588504109057,80.1524932717018,121.54891413281452,160.49067371114825,233.4157021643207,137.68956390899075,105.72315970178097,144.85184793589298,399.4703851225548,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-03-20,621.9287890364816,135.03127077951746,151.43119880627697,155.04588504109057,80.1524932717018,121.54891413281452,160.21184251437685,234.88901868026204,139.2291056090436,105.72315970178097,144.85184793589298,401.14643194335633,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-03-27,621.9287890364816,135.03127077951746,148.73136055404393,155.04588504109057,80.1524932717018,121.54891413281452,160.81978399398398,234.97940969161587,139.27821274986223,105.72315970178097,144.85184793589298,411.92914231947043,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-04-03,621.9287890364816,135.03127077951746,149.6388839642221,155.04588504109057,80.1524932717018,121.54891413281452,160.8457804910852,234.7724218714992,140.37987636365364,105.72315970178097,144.85184793589298,394.7521229412143,97.1849144607078,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-04-10,621.9287890364816,135.1017948822774,152.61566424479307,155.04588504109057,79.54917745871641,121.54891413281452,161.5101998665993,236.0923964931799,139.10630127323637,106.10151805019005,144.85184793589298,391.3763683978176,98.6099268807705,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-04-17,621.9287890364816,135.00862179791355,152.79105162209842,155.04588504109057,79.44357051930487,121.54891413281452,160.97207810009394,237.44284959662994,138.26651808797115,106.45219221101242,144.85184793589298,391.1806802136187,99.4327786739145,274.0944734332122,89.62833485639504,122.92329708180374,176.595880023627
2019-04-24,621.9287890364816,133.98282053683994,150.96667175373977,155.04588504109057,80.83720039847223,121.54891413281452,163.2658537130333,237.333184031385,137.88956788073494,105.59240562683087,144.85184793589298,391.1806802136187,98.78489131984323,274.0944734332122,89.62833485639504,123.78994462274312,176.595880023627
2019-05-01,621.9287890364816,134.7759134202737,152.94814252906295,155.04588504109057,80.796781798273,121.54891413281452,165.7683504476345,234.96222400563397,138.63777682866296,106.2981760690402,144.85184793589298,391.1806802136187,98.44263020595909,274.0944734332122,89.62833485639504,124.76487185320508,176.595880023627
2019-05-08,621.9287890364816,134.4111475249893,151.16922661730806,155.04588504109057,81.5901590589086,121.54891413281452,166.02483937799838,234.57901169279367,138.4491557900056,105.96500087102605,144.85184793589298,391.1806802136187,97.8900090139331,274.0944734332122,89.62833485639504,124.6298584779544,176.595880023627
2019-05-15,621.9287890364816,134.4732878404838,151.59438853668843,155.04588504109057,82.39097087337723,121.54891413281452,168.758517116764,232.10816580155512,137.33034480906295,105.54881615268714,144.85184793589298,391.1806802136187,98.60466013360048,274.0944734332122,89.62833485639504,124.86651704156382,176.595880023627
2019-05-22,621.9287890364816,133.58388120692206,152.44637569093368,155.04588504109057,83.1252696042887,121.54891413281452,169.45331565203918,231.99211171865434,138.76846165660757,105.23933088627207,144.85184793589298,391.1806802136187,99.12498377312839,274.0944734332122,89.62833485639504,125.52915575936615,176.595880023627
2019-05-29,621.9287890364816,133.5170892663186,150.8097656596062,155.04588504109057,84.16353522085699,121.54891413281452,169.6535870920396,231.99211171865434,138.54824568188053,105.67996361402075,144.85184793589298,391.1806802136187,98.32962749829802,274.0944734332122,89.62833485639504,125.30481781117037,176.595880023627
2019-06-05,621.9287890364816,133.5170892663186,148.52732718782113,155.04588504109057,82.76697598042512,121.54891413281452,167.4554053368599,231.99211171865434,139.8001494189202,106.8761472269133,144.85184793589298,391.1806802136187,97.82068932691688,274.0944734332122,89.62833485639504,123.50872716289028,176.595880023627
2019-06-12,621.9287890364816,133.5170892663186,151.47111837792863,155.04588504109057,82.95362547851279,121.54891413281452,168.08975211180635,231.99211171865434,139.73090324263978,106.7920005898725,144.85184793589298,391.1806802136187,99.16603342018871,274.0944734332122,89.62833485639504,123.79683809530565,176.595880023627
2019-06-19,621.9287890364816,133.5170892663186,151.46123089143143,155.04588504109057,82.54693923960139,121.54891413281452,167.19009547372605,231.99211171865434,139.1853250971687,106.83104159714821,144.85184793589298,391.1806802136187,100.4985979063571,274.0944734332122,89.62833485639504,124.48867717681443,176.595880023627
2019-06-26,621.9287890364816,133.5170892663186,151.38550027598572,155.04588504109057,81.08075541284292,121.54891413281452,164.45937298051737,233.58940518510477,140.38834059594907,107.59448912615848,144.85184793589298,396.54474973053556,101.73442463935909,274.0944734332122,89.62833485639504,124.24147029098667,176.595880023627
2019-07-03,621.9287890364816,133.56670780628104,151.38550027598572,155.04588504109057,81.00171914508543,121.54891413281452,166.56550044521325,234.706966440465,141.04409969630333,107.54069188159541,144.85184793589298,408.41006461196815,101.4026195676506,274.0944734332122,89.62833485639504,123.8009492471355,176.595880023627
